game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,play_type,tokens,desc,newcontext,oob,clock,first_down_with,score,away_score_post,home_score_post,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,3,8,LK47,"H,3,8,H47","18,7,137",pass,"PASS:3,C,2,V39 TACK:22,31","M. Birdsong pass complete to J. Aguemon for 14 yards to the BT39, 1ST DOWN LK (L. Achaintre;L. Pekkarinen).","H,1,10,V39",0,NA,pass,0,8,27,NA,18,H,LK,"PUNT,4,00:00,24","TD,0,00:00,100",8,76,0:00,PUNT,4,00:00,LK24,TD,0,00:00,BT00,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,1,10,BT39,"H,1,10,V39","18,8,138",NA,Q:4 T:00:00,"Start of 4th quarter, clock 00:00.","H,1,10,V39",0,00:00,NA,0,8,27,NA,18,H,LK,"PUNT,4,00:00,24","TD,0,00:00,100",8,76,0:00,PUNT,4,00:00,LK24,TD,0,00:00,BT00,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,1,10,BT39,"H,1,10,V39","18,9,139",pass,"PASS:3,I,12,*",M. Birdsong pass incomplete to J. Awini.,"H,2,10,V39",0,NA,NA,0,8,27,NA,18,H,LK,"PUNT,4,00:00,24","TD,0,00:00,100",8,76,0:00,PUNT,4,00:00,LK24,TD,0,00:00,BT00,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,2,10,BT39,"H,2,10,V39","18,10,140",penalty,"PASS:3,I,11,* PEN:V,RP,A,52,V24,1 NOPLAY:","M. Birdsong pass incomplete to A. Dable-Wolf, PENALTY BT roughing passer (W. Nasri) 15 yards to the BT24, 1ST DOWN LK, NO PLAY.","H,1,10,V24",0,NA,penalty,0,8,27,NA,18,H,LK,"PUNT,4,00:00,24","TD,0,00:00,100",8,76,0:00,PUNT,4,00:00,LK24,TD,0,00:00,BT00,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,1,10,BT24,"H,1,10,V24","18,11,141",rush,"RUSH:1,V00, T:00:00","J. Templar rush for 24 yards to the BT0, 1ST DOWN LK, TOUCHDOWN, clock 00:00.","H,1,10,V15",0,00:00,rush,1,8,33,NA,18,H,LK,"PUNT,4,00:00,24","TD,0,00:00,100",8,76,0:00,PUNT,4,00:00,LK24,TD,0,00:00,BT00,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,1,10,BT15,"H,1,10,V15","18,12,142",penalty,"PEN:H,DG,A,TM,V01,N",PENALTY LK delay of game 14 yards to the BT1.,"H,1,0,V01",0,NA,NA,0,8,33,NA,18,H,LK,"PUNT,4,00:00,24","TD,0,00:00,100",8,76,0:00,PUNT,4,00:00,LK24,TD,0,00:00,BT00,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,1,0,BT01,"H,1,0,V01","18,13,143",pat,"PAT:P,3/11,G",M. Birdsong pass attempt to A. Dable-Wolf good.,"H,1,0,H35",0,NA,NA,1,8,35,NA,18,H,LK,"PUNT,4,00:00,24","TD,0,00:00,100",8,76,0:00,PUNT,4,00:00,LK24,TD,0,00:00,BT00,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,1,0,LK35,"H,1,0,H35","18,14,144",kick_off,"KO:18,V13 RET:88,H44 OB: TACK:18,24","M. Ulbrich kickoff 52 yards to the BT13, T. Ndongo return 43 yards to the LK44, out-of-bounds (M. Ulbrich;L. Schneider).","V,1,10,H44",1,NA,NA,0,8,35,NA,18,H,LK,"PUNT,4,00:00,24","TD,0,00:00,100",8,76,0:00,PUNT,4,00:00,LK24,TD,0,00:00,BT00,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,1,10,LK44,"V,1,10,H44","19,1,145",pass,"PASS:6,X,8,H10 RET:8,H40","C. Stitt pass intercepted by A. Jalloh at the LK10, A. Jalloh return 30 yards to the LK40.","H,1,10,H40",0,NA,NA,0,8,35,I,19,V,BT,"KO,4,00:00,56","INT,4,00:00,56",1,0,0:00,KO,4,00:00,LK44,INT,4,00:00,LK44,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,1,10,LK40,"H,1,10,H40","20,1,146",rush,"RUSH:1,H35, FORCE:22 FUMB:V,H35,2","J. Templar rush for loss of 5 yards to the LK35, fumble forced by L. Achaintre, fumble by J. Templar recovered by BT J. White at LK35.","V,1,10,H35",0,NA,NA,0,8,35,F,20,H,LK,"INT,4,00:00,40","FUMB,4,00:00,35",1,-5,0:00,INT,4,00:00,LK40,FUMB,4,00:00,LK35,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,1,10,LK35,"V,1,10,H35","21,1,147",rush,"RUSH:6,H20, TACK:21","C. Stitt rush for 15 yards to the LK20, 1ST DOWN BT (D. Docal).","V,1,10,H20",0,NA,rush,0,8,35,NA,21,V,BT,"FUMB,4,00:00,65","TD,4,00:00,100",6,35,0:00,FUMB,4,00:00,LK35,TD,4,00:00,LK00,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,1,10,LK20,"V,1,10,H20","21,2,148",pass,"PASS:6,I,TM,*",C. Stitt pass incomplete.,"V,2,10,H20",0,NA,NA,0,8,35,NA,21,V,BT,"FUMB,4,00:00,65","TD,4,00:00,100",6,35,0:00,FUMB,4,00:00,LK35,TD,4,00:00,LK00,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,2,10,LK20,"V,2,10,H20","21,3,149",pass,"PASS:6,I,TM,*",C. Stitt pass incomplete.,"V,3,10,H20",0,NA,NA,0,8,35,NA,21,V,BT,"FUMB,4,00:00,65","TD,4,00:00,100",6,35,0:00,FUMB,4,00:00,LK35,TD,4,00:00,LK00,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,3,10,LK20,"V,3,10,H20","21,4,150",rush,"RUSH:1,H05, TACK:40","J. Crawford rush for 15 yards to the LK5, 1ST DOWN BT (O. Rohnebak).","V,1,0,H05",0,NA,rush,0,8,35,NA,21,V,BT,"FUMB,4,00:00,65","TD,4,00:00,100",6,35,0:00,FUMB,4,00:00,LK35,TD,4,00:00,LK00,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,1,0,LK05,"V,1,0,H05","21,5,151",pass,"PASS:6,I,7,*",C. Stitt pass incomplete to S. Jones.,"V,2,0,H05",0,NA,NA,0,8,35,NA,21,V,BT,"FUMB,4,00:00,65","TD,4,00:00,100",6,35,0:00,FUMB,4,00:00,LK35,TD,4,00:00,LK00,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,2,0,LK05,"V,2,0,H05","21,6,152",rush,"RUSH:6,H00, T:00:00","C. Stitt rush for 5 yards to the LK0, 1ST DOWN BT, TOUCHDOWN, clock 00:00.","V,1,10,H15",0,00:00,rush,1,14,35,NA,21,V,BT,"FUMB,4,00:00,65","TD,4,00:00,100",6,35,0:00,FUMB,4,00:00,LK35,TD,4,00:00,LK00,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,1,10,LK15,"V,1,10,H15","21,7,153",pat,"PAT:P,6/17,G",C. Stitt pass attempt to E. Drossard good.,"V,1,0,V35",0,NA,NA,1,16,35,NA,21,V,BT,"FUMB,4,00:00,65","TD,4,00:00,100",6,35,0:00,FUMB,4,00:00,LK35,TD,4,00:00,LK00,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,1,0,BT35,"V,1,0,V35","21,8,154",kick_off,"KO:14,V49 RET:5,H49","K. Hummel kickoff 14 yards to the BT49, M. Bausch return -2 yards to the LK49.","H,1,10,H49",0,NA,NA,0,16,35,NA,21,V,BT,"FUMB,4,00:00,65","TD,4,00:00,100",6,35,0:00,FUMB,4,00:00,LK35,TD,4,00:00,LK00,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,1,10,LK49,"H,1,10,H49","22,1,155",rush,"RUSH:2,V34, TACK:8,15","J. Aguemon rush for 17 yards to the BT34, 1ST DOWN LK (P. Seifert;M. Thiele).","H,1,10,V34",0,NA,rush,0,16,35,NA,22,H,LK,"KO,4,00:00,49","DOWNS,4,00:00,64",5,15,0:00,KO,4,00:00,LK49,DOWNS,4,00:00,BT36,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,1,10,BT34,"H,1,10,V34","22,2,156",penalty,"RUSH:2,V35, OB: TACK:31 PEN:H,UH,A,TM,V44,N NOPLAY:","J. Aguemon rush for loss of 1 yard to the BT35, out-of-bounds (L. Pekkarinen), PENALTY LK illegal use of hands 10 yards to the BT44, NO PLAY.","H,1,20,V44",1,NA,NA,0,16,35,NA,22,H,LK,"KO,4,00:00,49","DOWNS,4,00:00,64",5,15,0:00,KO,4,00:00,LK49,DOWNS,4,00:00,BT36,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,1,20,BT44,"H,1,20,V44","22,3,157",pass,"PASS:3,I,85,*",M. Birdsong pass incomplete to A. Doroshev.,"H,2,20,V44",0,NA,NA,0,16,35,NA,22,H,LK,"KO,4,00:00,49","DOWNS,4,00:00,64",5,15,0:00,KO,4,00:00,LK49,DOWNS,4,00:00,BT36,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,2,20,BT44,"H,2,20,V44","22,4,158",pass,"PASS:3,C,11,V36 TACK:15",M. Birdsong pass complete to A. Dable-Wolf for 8 yards to the BT36 (M. Thiele).,"H,3,12,V36",0,NA,NA,0,16,35,NA,22,H,LK,"KO,4,00:00,49","DOWNS,4,00:00,64",5,15,0:00,KO,4,00:00,LK49,DOWNS,4,00:00,BT36,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,3,12,BT36,"H,3,12,V36","22,5,159",pass,"PASS:3,I,TM,*",M. Birdsong pass incomplete.,"H,4,12,V36",0,NA,NA,0,16,35,NA,22,H,LK,"KO,4,00:00,49","DOWNS,4,00:00,64",5,15,0:00,KO,4,00:00,LK49,DOWNS,4,00:00,BT36,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,4,12,BT36,"H,4,12,V36","22,6,160",NA,TOUT:H T:00:00,"Timeout Leipzig Kings, clock 00:00.","H,4,12,V36",0,00:00,NA,0,16,35,NA,22,H,LK,"KO,4,00:00,49","DOWNS,4,00:00,64",5,15,0:00,KO,4,00:00,LK49,DOWNS,4,00:00,BT36,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,4,12,BT36,"H,4,12,V36","22,7,161",pass,"PASS:3,D,12,*","M. Birdsong pass incomplete to J. Awini, dropped pass.","V,1,10,V36",0,NA,NA,0,16,35,NA,22,H,LK,"KO,4,00:00,49","DOWNS,4,00:00,64",5,15,0:00,KO,4,00:00,LK49,DOWNS,4,00:00,BT36,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,1,10,BT36,"V,1,10,V36","23,1,162",pass,"PASS:6,I,1,* BRUP:45",C. Stitt pass incomplete to J. Crawford (K. Kitchens).,"V,2,10,V36",0,NA,NA,0,16,35,NA,23,V,BT,"DOWNS,4,00:00,36","TD,4,00:00,100",7,64,0:00,DOWNS,4,00:00,BT36,TD,4,00:00,LK00,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,2,10,BT36,"V,2,10,V36","23,2,163",rush,"RUSH:1,H46, TACK:92","J. Crawford rush for 18 yards to the LK46, 1ST DOWN BT (A. Zetterberg).","V,1,10,H46",0,NA,rush,0,16,35,NA,23,V,BT,"DOWNS,4,00:00,36","TD,4,00:00,100",7,64,0:00,DOWNS,4,00:00,BT36,TD,4,00:00,LK00,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,1,10,LK46,"V,1,10,H46","23,3,164",pass,"PASS:6,C,7,H42 TACK:4",C. Stitt pass complete to S. Jones for 4 yards to the LK42 (R. Henrique).,"V,2,6,H42",0,NA,NA,0,16,35,NA,23,V,BT,"DOWNS,4,00:00,36","TD,4,00:00,100",7,64,0:00,DOWNS,4,00:00,BT36,TD,4,00:00,LK00,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,2,6,LK42,"V,2,6,H42","23,4,165",penalty,"PASS:6,I,7,* PEN:H,UC,A,92,H27,1 NOPLAY:","C. Stitt pass incomplete to S. Jones, PENALTY LK unsportsmanlike conduct (A. Zetterberg) 15 yards to the LK27, 1ST DOWN BT, NO PLAY.","V,1,10,H27",0,NA,penalty,0,16,35,NA,23,V,BT,"DOWNS,4,00:00,36","TD,4,00:00,100",7,64,0:00,DOWNS,4,00:00,BT36,TD,4,00:00,LK00,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,1,10,LK27,"V,1,10,H27","23,5,166",rush,"RUSH:6,H20, TACK:50",C. Stitt rush for 7 yards to the LK20 (J. Schultes).,"V,2,3,H20",0,NA,NA,0,16,35,NA,23,V,BT,"DOWNS,4,00:00,36","TD,4,00:00,100",7,64,0:00,DOWNS,4,00:00,BT36,TD,4,00:00,LK00,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,2,3,LK20,"V,2,3,H20","23,6,167",rush,"RUSH:1,H07, OB: PEN:V,HO,A,13,H28,N","J. Crawford rush for 13 yards to the LK7, out-of-bounds, PENALTY BT holding (A. Dickmeis) 21 yards to the LK28.","V,2,11,H28",1,NA,NA,0,16,35,NA,23,V,BT,"DOWNS,4,00:00,36","TD,4,00:00,100",7,64,0:00,DOWNS,4,00:00,BT36,TD,4,00:00,LK00,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,2,11,LK28,"V,2,11,H28","23,7,168",NA,"D:2,17",2nd and 17.,"V,2,17,H28",0,NA,NA,0,16,35,NA,23,V,BT,"DOWNS,4,00:00,36","TD,4,00:00,100",7,64,0:00,DOWNS,4,00:00,BT36,TD,4,00:00,LK00,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,2,17,LK28,"V,2,17,H28","23,8,169",pass,"PASS:6,C,11,H02 TACK:21","C. Stitt pass complete to B. Zerbe for 26 yards to the LK2, 1ST DOWN BT (D. Docal).","V,1,0,H02",0,NA,pass,0,16,35,NA,23,V,BT,"DOWNS,4,00:00,36","TD,4,00:00,100",7,64,0:00,DOWNS,4,00:00,BT36,TD,4,00:00,LK00,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,1,0,LK02,"V,1,0,H02","23,9,170",pat,"RUSH:6,H00, T:00:00 PAT:P,6/7,G","C. Stitt rush for 2 yards to the LK0, 1ST DOWN BT, TOUCHDOWN, clock 00:00, C. Stitt pass attempt to S. Jones good.","V,1,0,V35",0,00:00,rush,1,24,35,NA,23,V,BT,"DOWNS,4,00:00,36","TD,4,00:00,100",7,64,0:00,DOWNS,4,00:00,BT36,TD,4,00:00,LK00,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,BT,1,0,BT35,"V,1,0,V35","23,10,171",kick_off,"KO:14,H42 RET:33,H42 PEN:V,OS,A,TM,H48,N D:1,10 SPOT:H,H48,Y","K. Hummel kickoff 23 yards to the LK42, P. Meissner return 0 yards to the LK42, PENALTY BT offside 6 yards to the LK48, 1st and 10, LK ball on LK48.","H,1,10,H48",0,NA,NA,0,24,35,NA,23,V,BT,"DOWNS,4,00:00,36","TD,4,00:00,100",7,64,0:00,DOWNS,4,00:00,BT36,TD,4,00:00,LK00,1
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,1,10,LK48,"H,1,10,H48","24,1,172",rush,"RUSH:2,V49, TACK:2",J. Aguemon rush for 3 yards to the BT49 (J. White).,"H,2,7,V49",0,NA,NA,0,24,35,NA,24,H,LK,"KO,4,00:00,48","PUNT,4,00:00,59",6,11,0:00,KO,4,00:00,LK48,PUNT,4,00:00,BT41,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,2,7,BT49,"H,2,7,V49","24,2,173",pass,"PASS:3,C,6,V44 TACK:15",M. Birdsong pass complete to T. Knuettel for 5 yards to the BT44 (M. Thiele).,"H,3,2,V44",0,NA,NA,0,24,35,NA,24,H,LK,"KO,4,00:00,48","PUNT,4,00:00,59",6,11,0:00,KO,4,00:00,LK48,PUNT,4,00:00,BT41,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,3,2,BT44,"H,3,2,V44","24,3,174",rush,"RUSH:2,V40, TACK:2","J. Aguemon rush for 4 yards to the BT40, 1ST DOWN LK (J. White).","H,1,10,V40",0,NA,rush,0,24,35,NA,24,H,LK,"KO,4,00:00,48","PUNT,4,00:00,59",6,11,0:00,KO,4,00:00,LK48,PUNT,4,00:00,BT41,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,1,10,BT40,"H,1,10,V40","24,4,175",rush,"RUSH:2,V39, TACK:45",J. Aguemon rush for 1 yard to the BT39 (K. Hill).,"H,2,9,V39",0,NA,NA,0,24,35,NA,24,H,LK,"KO,4,00:00,48","PUNT,4,00:00,59",6,11,0:00,KO,4,00:00,LK48,PUNT,4,00:00,BT41,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,2,9,BT39,"H,2,9,V39","24,5,176",penalty,"PEN:H,FS,A,76,V44,N",PENALTY LK false start (P. K. Molberg) 5 yards to the BT44.,"H,2,14,V44",0,NA,NA,0,24,35,NA,24,H,LK,"KO,4,00:00,48","PUNT,4,00:00,59",6,11,0:00,KO,4,00:00,LK48,PUNT,4,00:00,BT41,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,2,14,BT44,"H,2,14,V44","24,6,177",pass,"PASS:3,D,8,*","M. Birdsong pass incomplete to A. Jalloh, dropped pass.","H,3,14,V44",0,NA,NA,0,24,35,NA,24,H,LK,"KO,4,00:00,48","PUNT,4,00:00,59",6,11,0:00,KO,4,00:00,LK48,PUNT,4,00:00,BT41,NA
2021_07_BT_LK,BT,LK,Berlin Thunder,Leipzig Kings,8/1/2021,Leipzig,NA,15:01,NA,Y,-,0,22 degr.,SW,cloudy,M. Scholz,B. Hansen,K. Haltermann,Filip Pachulski,P. Simon,S. Hameder,V. Kriesmann,LK,3,14,BT44,"H,3,14,V44","24,7,178",rush,"RUSH:2,V41, TACK:45",J. Aguemon rush for 3 yards to the BT41 (K. Hill).,"H,4,11,V41",0,NA,NA,0,24,35,NA,24,H,LK,"KO,4,00:00,48","PUNT,4,00:00,59",6,11,0:00,KO,4,00:00,LK48,PUNT,4,00:00,BT41,NA
