game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,postseason,duration,attend,temp,wind,weather,ref,ump,lj,bj,fj,sj,cj,alt,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,score,away_score_post,home_score_post,clock,oob,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,PW35,"V,1,10,V35","0,1,0",CMT:HSD wins toss and elects to recieve the ball in the 1st half.,HSD wins toss and elects to recieve the ball in the 1st half.,"V,1,10,V35",NA,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,PW35,"V,1,10,V35","0,2,1","SPOT:V,V35,N",PW ball on PW35.,"V,1,10,V35",NA,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,PW35,"V,1,10,V35","0,3,2","KO:44,H20 RET:44,H27 TACK:87","T. Leader kickoff 45 yards to the HD20, J. Kruse return 7 yards to the HD27 (I.Maslanka).","H,1,10,H27",kick_off,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,HD27,"H,1,10,H27","1,1,3","RUSH:24,H35, TACK:4",X. Johnson rush for 8 yards to the HD35 (W. Lloyd).,"H,2,2,H35",rush,NA,0,0,0,NA,0,NA,1,H,HD,"KO,1,15:00,27","TD,1,10:18,100",9,73,4:42,KO,1,15:00,HD27,TD,1,10:18,PW00,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,2,HD35,"H,2,2,H35","1,2,4","PASS:10,C,12,H37 TACK:1,24","J. Clark pass complete to J. Madin Cerezo for 2 yards to the HD37, 1ST DOWN HD (D. Robinson;W. James).","H,1,10,H37",pass,pass,0,0,0,NA,0,NA,1,H,HD,"KO,1,15:00,27","TD,1,10:18,100",9,73,4:42,KO,1,15:00,HD27,TD,1,10:18,PW00,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,HD37,"H,1,10,H37","1,3,5","RUSH:24,H39, TACK:5,92",X. Johnson rush for 2 yards to the HD39 (G. Zec;A. Brudny).,"H,2,8,H39",rush,NA,0,0,0,NA,0,NA,1,H,HD,"KO,1,15:00,27","TD,1,10:18,100",9,73,4:42,KO,1,15:00,HD27,TD,1,10:18,PW00,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,8,HD39,"H,2,8,H39","1,4,6","RUSH:24,H44,",X. Johnson rush for 5 yards to the HD44.,"H,3,3,H44",rush,NA,0,0,0,NA,0,NA,1,H,HD,"KO,1,15:00,27","TD,1,10:18,100",9,73,4:42,KO,1,15:00,HD27,TD,1,10:18,PW00,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,3,3,HD44,"H,3,3,H44","1,5,7","PASS:10,C,88,V43 TACK:24","J. Clark pass complete to A. Botella M. for 13 yards to the PW43, 1ST DOWN HD (W. James).","H,1,10,V43",pass,pass,0,0,0,NA,0,NA,1,H,HD,"KO,1,15:00,27","TD,1,10:18,100",9,73,4:42,KO,1,15:00,HD27,TD,1,10:18,PW00,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,PW43,"H,1,10,V43","1,6,8","RUSH:24,V44, TACK:8,94",X. Johnson rush for loss of 1 yard to the PW44 (H. Ogrodowczyk;K. Brauns).,"H,2,11,V44",rush,NA,0,0,0,NA,0,NA,1,H,HD,"KO,1,15:00,27","TD,1,10:18,100",9,73,4:42,KO,1,15:00,HD27,TD,1,10:18,PW00,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,11,PW44,"H,2,11,V44","1,7,9","RUSH:10,V44, TACK:50",J. Clark rush for no gain to the PW44 (S. Adamczyk).,"H,3,11,V44",rush,NA,0,0,0,NA,0,NA,1,H,HD,"KO,1,15:00,27","TD,1,10:18,100",9,73,4:42,KO,1,15:00,HD27,TD,1,10:18,PW00,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,3,11,PW44,"H,3,11,V44","1,8,10","PASS:10,C,88,V31 TACK:4,5","J. Clark pass complete to A. Botella M. for 13 yards to the PW31, 1ST DOWN HD (W. Lloyd;G. Zec).","H,1,10,V31",pass,pass,0,0,0,NA,0,NA,1,H,HD,"KO,1,15:00,27","TD,1,10:18,100",9,73,4:42,KO,1,15:00,HD27,TD,1,10:18,PW00,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,PW31,"H,1,10,V31","1,9,11","PASS:10,C,81,V00 T:10:18 PAT:K,4,G","J. Clark pass complete to K. Ofori for 31 yards to the PW0, 1ST DOWN HD, TOUCHDOWN, clock 10:18, P. Andersen kick attempt good.","H,1,0,H35",pat,pass,1,0,7,10:18,0,NA,1,H,HD,"KO,1,15:00,27","TD,1,10:18,100",9,73,4:42,KO,1,15:00,HD27,TD,1,10:18,PW00,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,0,HD35,"H,1,0,H35","1,10,12","KO:4,V00 TB:","P. Andersen kickoff 65 yards to the PW0, touchback.","V,1,10,V25",kick_off,NA,0,0,7,NA,0,NA,1,H,HD,"KO,1,15:00,27","TD,1,10:18,100",9,73,4:42,KO,1,15:00,HD27,TD,1,10:18,PW00,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,PW25,"V,1,10,V25","2,1,13",{DRIVE}:10:18,PANTHERS WROCLAW drive start at 10:18.,"V,1,10,V25",NA,NA,0,0,7,10:18,0,NA,2,V,PW,"KO,1,10:18,25","TD,1,08:42,100",5,75,1:36,KO,1,10:18,PW25,TD,1,08:42,HD00,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,PW25,"V,1,10,V25","2,2,14","PASS:2,B,12,* BRUP:95",L. O'Connor pass incomplete to K. Turpin (E. Yeboah).,"V,2,10,V25",pass,NA,0,0,7,NA,0,NA,2,V,PW,"KO,1,10:18,25","TD,1,08:42,100",5,75,1:36,KO,1,10:18,PW25,TD,1,08:42,HD00,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,2,10,PW25,"V,2,10,V25","2,3,15","PASS:2,C,40,V36 TACK:25","L. O'Connor pass complete to K. Starczewski for 11 yards to the PW36, 1ST DOWN PW (C. Slater).","V,1,10,V36",pass,pass,0,0,7,NA,0,NA,2,V,PW,"KO,1,10:18,25","TD,1,08:42,100",5,75,1:36,KO,1,10:18,PW25,TD,1,08:42,HD00,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,PW36,"V,1,10,V36","2,4,16","PASS:2,C,40,V40 TACK:25,27 PEN:H,OD,A,TM,V41,N NOPLAY:","L. O'Connor pass complete to K. Starczewski for 4 yards to the PW40 (C. Slater;L. Mueller), PENALTY HD offside defense 5 yards to the PW41, NO PLAY.","V,1,5,V41",penalty,NA,0,0,7,NA,0,NA,2,V,PW,"KO,1,10:18,25","TD,1,08:42,100",5,75,1:36,KO,1,10:18,PW25,TD,1,08:42,HD00,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,5,PW41,"V,1,5,V41","2,5,17","RUSH:25,V44, TACK:98",P. Pasqualini rush for 3 yards to the PW44 (H. Awuah).,"V,2,2,V44",rush,NA,0,0,7,NA,0,NA,2,V,PW,"KO,1,10:18,25","TD,1,08:42,100",5,75,1:36,KO,1,10:18,PW25,TD,1,08:42,HD00,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,2,2,PW44,"V,2,2,V44","2,6,18","PASS:2,C,23,V50 TACK:27","L. O'Connor pass complete to J. Mazan for 6 yards to the 50 yardline, 1ST DOWN PW (L. Mueller).","V,1,10,V50",pass,pass,0,0,7,NA,0,NA,2,V,PW,"KO,1,10:18,25","TD,1,08:42,100",5,75,1:36,KO,1,10:18,PW25,TD,1,08:42,HD00,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,PW50,"V,1,10,V50","2,7,19","PASS:2,C,82,H00 T:08:42 PAT:K,44,G","L. O'Connor pass complete to P. Banat for 50 yards to the HD0, 1ST DOWN PW, TOUCHDOWN, clock 08:42, T. Leader kick attempt good.","V,1,0,V35",pat,pass,1,7,7,08:42,0,NA,2,V,PW,"KO,1,10:18,25","TD,1,08:42,100",5,75,1:36,KO,1,10:18,PW25,TD,1,08:42,HD00,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,0,PW35,"V,1,0,V35","2,8,20","KO:44,H20 RET:23,H33 TACK:42","T. Leader kickoff 45 yards to the HD20, J. Rogers return 13 yards to the HD33 (J. Chmiel).","H,1,10,H33",kick_off,NA,0,7,7,NA,0,NA,2,V,PW,"KO,1,10:18,25","TD,1,08:42,100",5,75,1:36,KO,1,10:18,PW25,TD,1,08:42,HD00,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,HD33,"H,1,10,H33","3,1,21",{DRIVE}:08:42,HAMBURG SEA DEVILS drive start at 08:42.,"H,1,10,H33",NA,NA,0,7,7,08:42,0,NA,3,H,HD,"KO,1,08:42,33","TD,1,05:56,100",5,67,2:46,KO,1,08:42,HD33,TD,1,05:56,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,HD33,"H,1,10,H33","3,2,22","RUSH:24,H42, TACK:24,4",X. Johnson rush for 9 yards to the HD42 (W. James;W. Lloyd).,"H,2,1,H42",rush,NA,0,7,7,NA,0,NA,3,H,HD,"KO,1,08:42,33","TD,1,05:56,100",5,67,2:46,KO,1,08:42,HD33,TD,1,05:56,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,1,HD42,"H,2,1,H42","3,3,23","PASS:10,C,88,V28 TACK:5","J. Clark pass complete to A. Botella M. for 30 yards to the PW28, 1ST DOWN HD (G. Zec).","H,1,10,V28",pass,pass,0,7,7,NA,0,NA,3,H,HD,"KO,1,08:42,33","TD,1,05:56,100",5,67,2:46,KO,1,08:42,HD33,TD,1,05:56,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,PW28,"H,1,10,V28","3,4,24","RUSH:24,V21, TACK:24",X. Johnson rush for 7 yards to the PW21 (W. James).,"H,2,3,V21",rush,NA,0,7,7,NA,0,NA,3,H,HD,"KO,1,08:42,33","TD,1,05:56,100",5,67,2:46,KO,1,08:42,HD33,TD,1,05:56,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,3,PW21,"H,2,3,V21","3,5,25","PASS:10,C,88,V04 TACK:1","J. Clark pass complete to A. Botella M. for 17 yards to the PW4, 1ST DOWN HD (D. Robinson).","H,1,0,V04",pass,pass,0,7,7,NA,0,NA,3,H,HD,"KO,1,08:42,33","TD,1,05:56,100",5,67,2:46,KO,1,08:42,HD33,TD,1,05:56,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,0,PW04,"H,1,0,V04","3,6,26","RUSH:24,V00, T:05:56 PAT:K,4,G","X. Johnson rush for 4 yards to the PW0, 1ST DOWN HD, TOUCHDOWN, clock 05:56, P. Andersen kick attempt good.","H,1,0,H35",pat,rush,1,7,14,05:56,0,NA,3,H,HD,"KO,1,08:42,33","TD,1,05:56,100",5,67,2:46,KO,1,08:42,HD33,TD,1,05:56,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,0,HD35,"H,1,0,H35","3,7,27","KO:4,V00 TB:","P. Andersen kickoff 65 yards to the PW0, touchback.","V,1,10,V25",kick_off,NA,0,7,14,NA,0,NA,3,H,HD,"KO,1,08:42,33","TD,1,05:56,100",5,67,2:46,KO,1,08:42,HD33,TD,1,05:56,PW00,1
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,PW25,"V,1,10,V25","4,1,28",{DRIVE}:05:56,PANTHERS WROCLAW drive start at 05:56.,"V,1,10,V25",NA,NA,0,7,14,05:56,0,NA,4,V,PW,"KO,1,05:56,25","PUNT,1,03:15,49",5,24,2:41,KO,1,05:56,PW25,PUNT,1,03:15,PW49,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,PW25,"V,1,10,V25","4,2,29","PASS:2,I,12,* BRUP:27",L. O'Connor pass incomplete to K. Turpin (L. Mueller).,"V,2,10,V25",pass,NA,0,7,14,NA,0,NA,4,V,PW,"KO,1,05:56,25","PUNT,1,03:15,49",5,24,2:41,KO,1,05:56,PW25,PUNT,1,03:15,PW49,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,2,10,PW25,"V,2,10,V25","4,3,30","PASS:2,C,12,V41 TACK:31","L. O'Connor pass complete to K. Turpin for 16 yards to the PW41, 1ST DOWN PW (J.Juurlink).","V,1,10,V41",pass,pass,0,7,14,NA,0,NA,4,V,PW,"KO,1,05:56,25","PUNT,1,03:15,49",5,24,2:41,KO,1,05:56,PW25,PUNT,1,03:15,PW49,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,1,10,PW41,"V,1,10,V41","4,4,31","RUSH:25,V43, TACK:95,43",P. Pasqualini rush for 2 yards to the PW43 (E. Yeboah;M. Boock).,"V,2,8,V43",rush,NA,0,7,14,NA,0,NA,4,V,PW,"KO,1,05:56,25","PUNT,1,03:15,49",5,24,2:41,KO,1,05:56,PW25,PUNT,1,03:15,PW49,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,2,8,PW43,"V,2,8,V43","4,5,32","PASS:2,C,23,V50 TACK:25",L. O'Connor pass complete to J. Mazan for 7 yards to the 50 yardline (C. Slater).,"V,3,1,V50",pass,NA,0,7,14,NA,0,NA,4,V,PW,"KO,1,05:56,25","PUNT,1,03:15,49",5,24,2:41,KO,1,05:56,PW25,PUNT,1,03:15,PW49,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,3,1,PW50,"V,3,1,V50","4,6,33","RUSH:25,V49, TACK:97,43",P. Pasqualini rush for loss of 1 yard to the PW49 (B. Tchouadje;M. Boock).,"V,4,2,V49",rush,NA,0,7,14,NA,0,NA,4,V,PW,"KO,1,05:56,25","PUNT,1,03:15,49",5,24,2:41,KO,1,05:56,PW25,PUNT,1,03:15,PW49,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,PW,4,2,PW49,"V,4,2,V49","4,7,34","PUNT:44,H07 RET:23,H12","T. Leader punt 44 yards to the HD7, J. Rogers return 5 yards to the HD12.","H,1,10,H12",punt,NA,0,7,14,NA,0,NA,4,V,PW,"KO,1,05:56,25","PUNT,1,03:15,49",5,24,2:41,KO,1,05:56,PW25,PUNT,1,03:15,PW49,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,HD12,"H,1,10,H12","5,1,35",{DRIVE}:03:15,HAMBURG SEA DEVILS drive start at 03:15.,"H,1,10,H12",NA,NA,0,7,14,03:15,0,NA,5,H,HD,"PUNT,1,03:15,12","PUNT,2,13:12,52",8,40,5:03,PUNT,1,03:15,HD12,PUNT,2,13:12,PW48,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,HD12,"H,1,10,H12","5,2,36","RUSH:24,H22, TACK:8,24","X. Johnson rush for 10 yards to the HD22, 1ST DOWN HD (H. Ogrodowczyk;W. James).","H,1,10,H22",rush,rush,0,7,14,NA,0,NA,5,H,HD,"PUNT,1,03:15,12","PUNT,2,13:12,52",8,40,5:03,PUNT,1,03:15,HD12,PUNT,2,13:12,PW48,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,1,10,HD22,"H,1,10,H22","5,3,37","PASS:10,C,88,H27 TACK:4,24",J. Clark pass complete to A. Botella M. for 5 yards to the HD27 (W. Lloyd;W. James).,"H,2,5,H27",pass,NA,0,7,14,NA,0,NA,5,H,HD,"PUNT,1,03:15,12","PUNT,2,13:12,52",8,40,5:03,PUNT,1,03:15,HD12,PUNT,2,13:12,PW48,NA
2021_13_PW_HD,PW,HD,Panthers Wroclaw,Hamburg Sea Devils,9/12/2021,Hamburg,Stadion Hoheluft,14:45,17:45,Y,Y,03:00,0,21 deg.C,WSW,Cloudy,T. Denker,M. Kattilus,S. Richardson,B. Marciniak,M. Hoffmann,H. Romanczyk,R. Lewis,R. Lewis,HD,2,5,HD27,"H,2,5,H27","5,4,38","RUSH:24,H39, TACK:5,24","X. Johnson rush for 12 yards to the HD39, 1ST DOWN HD (G. Zec;W. James).","H,1,10,H39",rush,rush,0,7,14,NA,0,NA,5,H,HD,"PUNT,1,03:15,12","PUNT,2,13:12,52",8,40,5:03,PUNT,1,03:15,HD12,PUNT,2,13:12,PW48,NA
