game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,nitegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,cj,alt,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,first_down_with,oob,score,away_score_post,home_score_post,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,10,CC10,"V,1,10,V10","5,3,43","PASS:12,C,1,V16 TACK:22,90",J. Weinreich pass complete to Q. Pounds for 6 yards to the CC16 (L. Frecha;A. Fernandez).,"V,2,4,V16",pass,NA,NA,0,0,6,13,NA,5,V,CC,"KO,1,03:05,20","TD,2,14:22,100",6,80,3:43,KO,1,03:05,CC20,TD,2,14:22,BD00,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,2,4,CC16,"V,2,4,V16","5,4,44","PEN:V,FS,A,72,V11,N",PENALTY CC false start (F. Jansen) 5 yards to the CC11.,"V,2,9,V11",penalty,NA,NA,0,0,6,13,NA,5,V,CC,"KO,1,03:05,20","TD,2,14:22,100",6,80,3:43,KO,1,03:05,CC20,TD,2,14:22,BD00,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,2,9,CC11,"V,2,9,V11","5,5,45","RUSH:28,V13, TACK:45,33",M. London rush for 2 yards to the CC13 (A. Posito;T. Debiez).,"V,3,7,V13",rush,NA,NA,0,0,6,13,NA,5,V,CC,"KO,1,03:05,20","TD,2,14:22,100",6,80,3:43,KO,1,03:05,CC20,TD,2,14:22,BD00,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,3,7,CC13,"V,3,7,V13","5,6,46","PASS:12,C,1,V24 OB: TACK:10,45 PEN:V,BL,A,TM,V14,N","J. Weinreich pass complete to Q. Pounds for 11 yards to the CC24, out-of-bounds (C. Brugnani;A. Posito), PENALTY CC illegal block 10 yards to the CC14.","V,3,6,V14",pass,NA,NA,1,0,6,13,NA,5,V,CC,"KO,1,03:05,20","TD,2,14:22,100",6,80,3:43,KO,1,03:05,CC20,TD,2,14:22,BD00,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,3,6,CC14,"V,3,6,V14","5,7,47","D:3,6",3rd and 6.,"V,3,6,V14",NA,NA,NA,0,0,6,13,NA,5,V,CC,"KO,1,03:05,20","TD,2,14:22,100",6,80,3:43,KO,1,03:05,CC20,TD,2,14:22,BD00,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,3,6,CC14,"V,3,6,V14","5,8,48","PASS:12,C,1,V39 OB:","J. Weinreich pass complete to Q. Pounds for 25 yards to the CC39, 1ST DOWN CC, out-of-bounds.","V,1,10,V39",pass,NA,pass,1,0,6,13,NA,5,V,CC,"KO,1,03:05,20","TD,2,14:22,100",6,80,3:43,KO,1,03:05,CC20,TD,2,14:22,BD00,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,10,CC39,"V,1,10,V39","5,9,49","PASS:12,C,11,V43 TACK:10,20",J. Weinreich pass complete to N. Aarass for 4 yards to the CC43 (C. Brugnani;L. Masero).,"V,2,6,V43",pass,NA,NA,0,0,6,13,NA,5,V,CC,"KO,1,03:05,20","TD,2,14:22,100",6,80,3:43,KO,1,03:05,CC20,TD,2,14:22,BD00,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,2,6,CC43,"V,2,6,V43","5,10,50",Q:2 T:15:00,"Start of 2nd quarter, clock 15:00.","V,2,6,V43",NA,15:00,NA,0,0,6,13,NA,5,V,CC,"KO,1,03:05,20","TD,2,14:22,100",6,80,3:43,KO,1,03:05,CC20,TD,2,14:22,BD00,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,2,6,CC43,"V,2,6,V43","5,11,51","PASS:12,C,1,H00 T:14:22","J. Weinreich pass complete to Q. Pounds for 57 yards to the BD0, 1ST DOWN CC, TOUCHDOWN, clock 14:22.","V,1,0,H03",pass,14:22,pass,0,1,12,13,NA,5,V,CC,"KO,1,03:05,20","TD,2,14:22,100",6,80,3:43,KO,1,03:05,CC20,TD,2,14:22,BD00,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,0,BD03,"V,1,0,H03","5,12,52","PAT:R,1,M",Q. Pounds rush attempt failed.,"V,1,0,V35",pat,NA,NA,0,0,12,13,NA,5,V,CC,"KO,1,03:05,20","TD,2,14:22,100",6,80,3:43,KO,1,03:05,CC20,TD,2,14:22,BD00,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,0,CC35,"V,1,0,V35","5,13,53","KO:2,H03 RET:5,H13 TACK:8","D. Schuhmacher kickoff 62 yards to the BD3, J. Constant return 10 yards to the BD13 (P. Steffen).","H,1,10,H13",kick_off,NA,NA,0,0,12,13,NA,5,V,CC,"KO,1,03:05,20","TD,2,14:22,100",6,80,3:43,KO,1,03:05,CC20,TD,2,14:22,BD00,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,10,BD13,"H,1,10,H13","6,1,54",{DRIVE}:14:10,BARCELONA DRAGONS drive start at 14:10.,"H,1,10,H13",NA,14:10,NA,0,0,12,13,NA,6,H,BD,"KO,2,14:10,13","TD,2,11:02,100",5,87,3:08,KO,2,14:10,BD13,TD,2,11:02,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,10,BD13,"H,1,10,H13","6,2,55","RUSH:21,H21, TACK:3,44",A. Monton rush for 8 yards to the BD21 (F. Durojaiye;M. Kensy).,"H,2,2,H21",rush,NA,NA,0,0,12,13,NA,6,H,BD,"KO,2,14:10,13","TD,2,11:02,100",5,87,3:08,KO,2,14:10,BD13,TD,2,11:02,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,2,2,BD21,"H,2,2,H21","6,3,56","PASS:1,C,4,V05 TACK:24","Z. Edwards pass complete to R. Bertellin for 74 yards to the CC5, 1ST DOWN BD (D. Jacobs).","H,1,0,V05",pass,NA,pass,0,0,12,13,NA,6,H,BD,"KO,2,14:10,13","TD,2,11:02,100",5,87,3:08,KO,2,14:10,BD13,TD,2,11:02,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,0,CC05,"H,1,0,V05","6,4,57","PEN:H,DG,A,1,V10,N",PENALTY BD delay of game (Z. Edwards) 5 yards to the CC10.,"H,1,0,V10",penalty,NA,NA,0,0,12,13,NA,6,H,BD,"KO,2,14:10,13","TD,2,11:02,100",5,87,3:08,KO,2,14:10,BD13,TD,2,11:02,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,0,CC10,"H,1,0,V10","6,5,58","RUSH:4,V10, TACK:9 PEN:H,HO,A,68,V20,N NOPLAY:","R. Bertellin rush for no gain to the CC10 (W. Bhikh), PENALTY BD holding (N. Moeller) 10 yards to the CC20, NO PLAY.","H,1,0,V20",penalty,NA,NA,0,0,12,13,NA,6,H,BD,"KO,2,14:10,13","TD,2,11:02,100",5,87,3:08,KO,2,14:10,BD13,TD,2,11:02,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,0,CC20,"H,1,0,V20","6,6,59","PASS:1,C,5,V07 TACK:24,20",Z. Edwards pass complete to J. Constant for 13 yards to the CC7 (D. Jacobs;J. Seibel).,"H,2,0,V07",pass,NA,NA,0,0,12,13,NA,6,H,BD,"KO,2,14:10,13","TD,2,11:02,100",5,87,3:08,KO,2,14:10,BD13,TD,2,11:02,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,2,0,CC07,"H,2,0,V07","6,7,60","PASS:1,I,5,*",Z. Edwards pass incomplete to J. Constant.,"H,3,0,V07",pass,NA,NA,0,0,12,13,NA,6,H,BD,"KO,2,14:10,13","TD,2,11:02,100",5,87,3:08,KO,2,14:10,BD13,TD,2,11:02,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,3,0,CC07,"H,3,0,V07","6,8,61",TOUT:H T:11:06,"Timeout Barcelona Dragons, clock 11:06.","H,3,0,V07",NA,11:06,NA,0,0,12,13,NA,6,H,BD,"KO,2,14:10,13","TD,2,11:02,100",5,87,3:08,KO,2,14:10,BD13,TD,2,11:02,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,3,0,CC07,"H,3,0,V07","6,9,62","RUSH:3,V00, T:11:02","A. Jimenez rush for 7 yards to the CC0, TOUCHDOWN, clock 11:02.","H,1,0,V03",rush,11:02,NA,0,1,12,19,NA,6,H,BD,"KO,2,14:10,13","TD,2,11:02,100",5,87,3:08,KO,2,14:10,BD13,TD,2,11:02,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,0,CC03,"H,1,0,V03","6,10,63","PAT:K,85,M",J. Llinas kick attempt failed.,"H,1,0,H35",pat,NA,NA,0,0,12,19,NA,6,H,BD,"KO,2,14:10,13","TD,2,11:02,100",5,87,3:08,KO,2,14:10,BD13,TD,2,11:02,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,0,BD35,"H,1,0,H35","6,11,64","KO:85,V03 RET:24,V27 TACK:10","J. Llinas kickoff 62 yards to the CC3, D. Jacobs return 24 yards to the CC27 (C. Brugnani).","V,1,10,V27",kick_off,NA,NA,0,0,12,19,NA,6,H,BD,"KO,2,14:10,13","TD,2,11:02,100",5,87,3:08,KO,2,14:10,BD13,TD,2,11:02,CC00,1
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,10,CC27,"V,1,10,V27","7,1,65",{DRIVE}:10:54,COLOGNE CENTURIONS drive start at 10:54.,"V,1,10,V27",NA,10:54,NA,0,0,12,19,NA,7,V,CC,"KO,2,10:54,27","PUNT,2,08:45,33",3,6,2:09,KO,2,10:54,CC27,PUNT,2,08:45,CC33,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,10,CC27,"V,1,10,V27","7,2,66","RUSH:28,V27, TACK:93,98",M. London rush for no gain to the CC27 (A. Pinheiro;K. Ribeiro).,"V,2,10,V27",rush,NA,NA,0,0,12,19,NA,7,V,CC,"KO,2,10:54,27","PUNT,2,08:45,33",3,6,2:09,KO,2,10:54,CC27,PUNT,2,08:45,CC33,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,2,10,CC27,"V,2,10,V27","7,3,67","PASS:12,C,11,V33 TACK:20,73",J. Weinreich pass complete to N. Aarass for 6 yards to the CC33 (L. Masero;S. Bowen).,"V,3,4,V33",pass,NA,NA,0,0,12,19,NA,7,V,CC,"KO,2,10:54,27","PUNT,2,08:45,33",3,6,2:09,KO,2,10:54,CC27,PUNT,2,08:45,CC33,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,3,4,CC33,"V,3,4,V33","7,4,68","RUSH:28,V33, TACK:73",M. London rush for no gain to the CC33 (S. Bowen).,"V,4,4,V33",rush,NA,NA,0,0,12,19,NA,7,V,CC,"KO,2,10:54,27","PUNT,2,08:45,33",3,6,2:09,KO,2,10:54,CC27,PUNT,2,08:45,CC33,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,4,4,CC33,"V,4,4,V33","7,5,69","PUNT:2,H22 FC:5","D. Schuhmacher punt 45 yards to the BD22, fair catch by J. Constant.","H,1,10,H22",punt,NA,NA,0,0,12,19,NA,7,V,CC,"KO,2,10:54,27","PUNT,2,08:45,33",3,6,2:09,KO,2,10:54,CC27,PUNT,2,08:45,CC33,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,10,BD22,"H,1,10,H22","8,1,70",{DRIVE}:08:45,BARCELONA DRAGONS drive start at 08:45.,"H,1,10,H22",NA,08:45,NA,0,0,12,19,NA,8,H,BD,"PUNT,2,08:45,22","DOWNS,2,05:51,42",7,20,2:54,PUNT,2,08:45,BD22,DOWNS,2,05:51,BD42,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,10,BD22,"H,1,10,H22","8,2,71","PASS:1,I,13,*",Z. Edwards pass incomplete to S. Anca.,"H,2,10,H22",pass,NA,NA,0,0,12,19,NA,8,H,BD,"PUNT,2,08:45,22","DOWNS,2,05:51,42",7,20,2:54,PUNT,2,08:45,BD22,DOWNS,2,05:51,BD42,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,2,10,BD22,"H,2,10,H22","8,3,72","PASS:1,C,4,H31 TACK:20,24",Z. Edwards pass complete to R. Bertellin for 9 yards to the BD31 (J. Seibel;D. Jacobs).,"H,3,1,H31",pass,NA,NA,0,0,12,19,NA,8,H,BD,"PUNT,2,08:45,22","DOWNS,2,05:51,42",7,20,2:54,PUNT,2,08:45,BD22,DOWNS,2,05:51,BD42,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,3,1,BD31,"H,3,1,H31","8,4,73","RUSH:21,H33, TACK:48,55","A. Monton rush for 2 yards to the BD33, 1ST DOWN BD (K. Bongaerts;M. Taylor).","H,1,10,H33",rush,NA,rush,0,0,12,19,NA,8,H,BD,"PUNT,2,08:45,22","DOWNS,2,05:51,42",7,20,2:54,PUNT,2,08:45,BD22,DOWNS,2,05:51,BD42,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,1,10,BD33,"H,1,10,H33","8,5,74","PASS:1,I,80,*",Z. Edwards pass incomplete to J. Torrededia.,"H,2,10,H33",pass,NA,NA,0,0,12,19,NA,8,H,BD,"PUNT,2,08:45,22","DOWNS,2,05:51,42",7,20,2:54,PUNT,2,08:45,BD22,DOWNS,2,05:51,BD42,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,2,10,BD33,"H,2,10,H33","8,6,75","PASS:1,C,4,H38 OB: TACK:20","Z. Edwards pass complete to R. Bertellin for 5 yards to the BD38, out-of-bounds (J. Seibel).","H,3,5,H38",pass,NA,NA,1,0,12,19,NA,8,H,BD,"PUNT,2,08:45,22","DOWNS,2,05:51,42",7,20,2:54,PUNT,2,08:45,BD22,DOWNS,2,05:51,BD42,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,3,5,BD38,"H,3,5,H38","8,7,76","PASS:1,C,4,H42 TACK:44",Z. Edwards pass complete to R. Bertellin for 4 yards to the BD42 (M. Kensy).,"H,4,1,H42",pass,NA,NA,0,0,12,19,NA,8,H,BD,"PUNT,2,08:45,22","DOWNS,2,05:51,42",7,20,2:54,PUNT,2,08:45,BD22,DOWNS,2,05:51,BD42,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,4,1,BD42,"H,4,1,H42","8,8,77",TOUT:H T:06:06,"Timeout Barcelona Dragons, clock 06:06.","H,4,1,H42",NA,06:06,NA,0,0,12,19,NA,8,H,BD,"PUNT,2,08:45,22","DOWNS,2,05:51,42",7,20,2:54,PUNT,2,08:45,BD22,DOWNS,2,05:51,BD42,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,BD,4,1,BD42,"H,4,1,H42","8,9,78","RUSH:3,H42, TACK:48,55",A. Jimenez rush for no gain to the BD42 (K. Bongaerts;M. Taylor).,"V,1,10,H42",rush,NA,NA,0,0,12,19,NA,8,H,BD,"PUNT,2,08:45,22","DOWNS,2,05:51,42",7,20,2:54,PUNT,2,08:45,BD22,DOWNS,2,05:51,BD42,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,10,BD42,"V,1,10,H42","9,1,79",{DRIVE}:05:51,COLOGNE CENTURIONS drive start at 05:51.,"V,1,10,H42",NA,05:51,NA,0,0,12,19,NA,9,V,CC,"DOWNS,2,05:51,58","PUNT,2,04:58,55",3,-3,0:53,DOWNS,2,05:51,BD42,PUNT,2,04:58,BD45,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,1,10,BD42,"V,1,10,H42","9,2,80","RUSH:28,H40, TACK:90,99",M. London rush for 2 yards to the BD40 (A. Fernandez;Y. Rivero).,"V,2,8,H40",rush,NA,NA,0,0,12,19,NA,9,V,CC,"DOWNS,2,05:51,58","PUNT,2,04:58,55",3,-3,0:53,DOWNS,2,05:51,BD42,PUNT,2,04:58,BD45,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,2,8,BD40,"V,2,8,H40","9,3,81","RUSH:28,H45, TACK:90 PEN:V,FM,D","M. London rush for loss of 5 yards to the BD45 (A. Fernandez), PENALTY CC face mask declined.","V,3,13,H45",rush,NA,NA,0,0,12,19,NA,9,V,CC,"DOWNS,2,05:51,58","PUNT,2,04:58,55",3,-3,0:53,DOWNS,2,05:51,BD42,PUNT,2,04:58,BD45,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,3,13,BD45,"V,3,13,H45","9,4,82","PASS:12,I,11,* BRUP:20",J. Weinreich pass incomplete to N. Aarass (L. Masero).,"V,4,13,H45",pass,NA,NA,0,0,12,19,NA,9,V,CC,"DOWNS,2,05:51,58","PUNT,2,04:58,55",3,-3,0:53,DOWNS,2,05:51,BD42,PUNT,2,04:58,BD45,NA
2021_08_CC_BD,CC,BD,Cologne Centurions,Barcelona Dragons,8/7/2021,Reus,Estadio municipal,19:00,22:33,Y,Y,3:33,775,30,no,partly cloudy,R. Miras,D. Clemence,M. Exposito,J. Fernandez,A. Valverde,J. Lanz,A. Sourdrille,V. Cobas,V. Cobas,CC,4,13,BD45,"V,4,13,H45","9,5,83","PUNT:81,H16 OB:","V. Roediger punt 29 yards to the BD16, out-of-bounds.","H,1,10,H16",punt,NA,NA,1,0,12,19,NA,9,V,CC,"DOWNS,2,05:51,58","PUNT,2,04:58,55",3,-3,0:53,DOWNS,2,05:51,BD42,PUNT,2,04:58,BD45,NA
