game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,oob,clock,score,away_score_post,home_score_post,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,4,14,HD42,"V,4,14,V42","13,9,113","PUNT:4,H19 RET:10,H25 TACK:49","P. Andersen punt 39 yards to the FG19, O. Williams return 6 yards to the FG25 (S. Kaya).","H,1,10,H25",punt,NA,0,NA,0,6,27,NA,13,V,HD,"KO,3,14:51,36","PUNT,3,12:06,42",5,6,2:45,KO,3,14:51,HD36,PUNT,3,12:06,HD42,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG25,"H,1,10,H25","14,1,114",{DRIVE}:12:06,FRANKFURT GALAXY drive start at 12:06.,"H,1,10,H25",NA,NA,0,12:06,0,6,27,NA,14,H,FG,"PUNT,3,12:06,25","PUNT,3,10:26,15",3,-10,1:40,PUNT,3,12:06,FG25,PUNT,3,10:26,FG15,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG25,"H,1,10,H25","14,2,115","RUSH:22,H26, TACK:95,98",G. Ameln rush for 1 yard to the FG26 (E. Yeboah;H. Awuah).,"H,2,9,H26",rush,NA,0,NA,0,6,27,NA,14,H,FG,"PUNT,3,12:06,25","PUNT,3,10:26,15",3,-10,1:40,PUNT,3,12:06,FG25,PUNT,3,10:26,FG15,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,2,9,FG26,"H,2,9,H26","14,3,116","RUSH:22,H28, TACK:98,95",G. Ameln rush for 2 yards to the FG28 (H. Awuah;E. Yeboah).,"H,3,7,H28",rush,NA,0,NA,0,6,27,NA,14,H,FG,"PUNT,3,12:06,25","PUNT,3,10:26,15",3,-10,1:40,PUNT,3,12:06,FG25,PUNT,3,10:26,FG15,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,3,7,FG28,"H,3,7,H28","14,4,117","RUSH:7,H15, OB:","J. Sullivan rush for loss of 13 yards to the FG15, out-of-bounds.","H,4,20,H15",rush,NA,1,NA,0,6,27,NA,14,H,FG,"PUNT,3,12:06,25","PUNT,3,10:26,15",3,-10,1:40,PUNT,3,12:06,FG25,PUNT,3,10:26,FG15,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,4,20,FG15,"H,4,20,H15","14,5,118","PUNT:82,V34 RET:23,H41 TACK:47","H. Schwarz punt 51 yards to the HD34, J. Rogers return 25 yards to the FG41 (J. Sauren).","V,1,10,H41",punt,NA,0,NA,0,6,27,NA,14,H,FG,"PUNT,3,12:06,25","PUNT,3,10:26,15",3,-10,1:40,PUNT,3,12:06,FG25,PUNT,3,10:26,FG15,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,FG41,"V,1,10,H41","15,1,119",{DRIVE}:10:26,HAMBURG SEA DEVILS drive start at 10:26.,"V,1,10,H41",NA,NA,0,10:26,0,6,27,NA,15,V,HD,"PUNT,3,10:26,59","INT,3,09:24,66",3,7,1:02,PUNT,3,10:26,FG41,INT,3,09:24,FG34,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,FG41,"V,1,10,H41","15,2,120","RUSH:10,H34, TACK:41",J. Clark rush for 7 yards to the FG34 (S. Gauthier).,"V,2,3,H34",rush,NA,0,NA,0,6,27,NA,15,V,HD,"PUNT,3,10:26,59","INT,3,09:24,66",3,7,1:02,PUNT,3,10:26,FG41,INT,3,09:24,FG34,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,3,FG34,"V,2,3,H34","15,3,121","PASS:10,I,81,* BRUP:10",J. Clark pass incomplete to K. Ofori (O. Williams).,"V,3,3,H34",pass,NA,0,NA,0,6,27,NA,15,V,HD,"PUNT,3,10:26,59","INT,3,09:24,66",3,7,1:02,PUNT,3,10:26,FG41,INT,3,09:24,FG34,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,3,3,FG34,"V,3,3,H34","15,4,122","PASS:10,X,14,H31 RET:14,H45 TACK:12","J. Clark pass intercepted by J. Poznanski at the FG31, J. Poznanski return 14 yards to the FG45 (J. Madin Cerezo).","H,1,10,H45",pass,NA,0,NA,0,6,27,I,15,V,HD,"PUNT,3,10:26,59","INT,3,09:24,66",3,7,1:02,PUNT,3,10:26,FG41,INT,3,09:24,FG34,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG45,"H,1,10,H45","16,1,123",{DRIVE}:09:24,FRANKFURT GALAXY drive start at 09:24.,"H,1,10,H45",NA,NA,0,09:24,0,6,27,NA,16,H,FG,"INT,3,09:24,45","TD,3,06:30,100",6,55,2:54,INT,3,09:24,FG45,TD,3,06:30,HD00,1
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG45,"H,1,10,H45","16,2,124","PASS:7,I,82,*",J. Sullivan pass incomplete to H. Schwarz.,"H,2,10,H45",pass,NA,0,NA,0,6,27,NA,16,H,FG,"INT,3,09:24,45","TD,3,06:30,100",6,55,2:54,INT,3,09:24,FG45,TD,3,06:30,HD00,1
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,2,10,FG45,"H,2,10,H45","16,3,125","PASS:7,C,82,V33 TACK:28","J. Sullivan pass complete to H. Schwarz for 22 yards to the HD33, 1ST DOWN FG (B. Maruschke).","H,1,10,V33",pass,pass,0,NA,0,6,27,NA,16,H,FG,"INT,3,09:24,45","TD,3,06:30,100",6,55,2:54,INT,3,09:24,FG45,TD,3,06:30,HD00,1
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,HD33,"H,1,10,V33","16,4,126","PASS:7,I,11,* PEN:V,OD,A,56,V28,N NOPLAY:","J. Sullivan pass incomplete to A. Mahoungou, PENALTY HD offside defense (G. Nanguy) 5 yards to the HD28, NO PLAY.","H,1,5,V28",penalty,NA,0,NA,0,6,27,NA,16,H,FG,"INT,3,09:24,45","TD,3,06:30,100",6,55,2:54,INT,3,09:24,FG45,TD,3,06:30,HD00,1
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,5,HD28,"H,1,5,V28","16,5,127","RUSH:33,V20, TACK:40","J. Rodney rush for 8 yards to the HD20, 1ST DOWN FG (M. Spiegel).","H,1,10,V20",rush,rush,0,NA,0,6,27,NA,16,H,FG,"INT,3,09:24,45","TD,3,06:30,100",6,55,2:54,INT,3,09:24,FG45,TD,3,06:30,HD00,1
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,HD20,"H,1,10,V20","16,6,128","RUSH:7,V18, OB:","J. Sullivan rush for 2 yards to the HD18, out-of-bounds.","H,2,8,V18",rush,NA,1,NA,0,6,27,NA,16,H,FG,"INT,3,09:24,45","TD,3,06:30,100",6,55,2:54,INT,3,09:24,FG45,TD,3,06:30,HD00,1
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,2,8,HD18,"H,2,8,V18","16,7,129","RUSH:33,V15, TACK:40,56",J. Rodney rush for 3 yards to the HD15 (M. Spiegel;G. Nanguy).,"H,3,5,V15",rush,NA,0,NA,0,6,27,NA,16,H,FG,"INT,3,09:24,45","TD,3,06:30,100",6,55,2:54,INT,3,09:24,FG45,TD,3,06:30,HD00,1
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,3,5,HD15,"H,3,5,V15","16,8,130","PASS:7,C,82,V00 T:06:30","J. Sullivan pass complete to H. Schwarz for 15 yards to the HD0, 1ST DOWN FG, TOUCHDOWN, clock 06:30.","H,1,10,V15",pass,pass,0,06:30,1,6,33,NA,16,H,FG,"INT,3,09:24,45","TD,3,06:30,100",6,55,2:54,INT,3,09:24,FG45,TD,3,06:30,HD00,1
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,HD15,"H,1,10,V15","16,9,131","PAT:K,42,M",M. Ebsen kick attempt failed.,"H,1,0,H35",pat,NA,0,NA,0,6,33,NA,16,H,FG,"INT,3,09:24,45","TD,3,06:30,100",6,55,2:54,INT,3,09:24,FG45,TD,3,06:30,HD00,1
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,0,FG35,"H,1,0,H35","16,10,132","KO:42,V04 RET:23,V20 TACK:33 PEN:V,IUH,A,54,V10,N D:1,10 SPOT:V,V10,Y","M. Ebsen kickoff 61 yards to the HD4, J. Rogers return 16 yards to the HD20 (J. Rodney), PENALTY HD IUH (T. Lessow) 10 yards to the HD10, 1st and 10, HD ball on HD10.","V,1,10,V10",kick_off,NA,0,NA,0,6,33,NA,16,H,FG,"INT,3,09:24,45","TD,3,06:30,100",6,55,2:54,INT,3,09:24,FG45,TD,3,06:30,HD00,1
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD10,"V,1,10,V10","17,1,133",{DRIVE}:06:20,HAMBURG SEA DEVILS drive start at 06:20.,"V,1,10,V10",NA,NA,0,06:20,0,6,33,NA,17,V,HD,"KO,3,06:20,10","SAF,3,04:24,0",4,-10,1:56,KO,3,06:20,HD10,SAF,3,04:24,HD00,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD10,"V,1,10,V10","17,2,134","RUSH:34,V09, TACK:90,41",J. Ampaw rush for loss of 1 yard to the HD9 (M. A. Hor;S. Gauthier).,"V,2,11,V09",rush,NA,0,NA,0,6,33,NA,17,V,HD,"KO,3,06:20,10","SAF,3,04:24,0",4,-10,1:56,KO,3,06:20,HD10,SAF,3,04:24,HD00,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,11,HD09,"V,2,11,V09","17,3,135","PASS:10,S,TM,V03 SACK:41",J. Clark sacked for loss of 6 yards to the HD3 (S. Gauthier).,"V,3,17,V03",pass,NA,0,NA,0,6,33,NA,17,V,HD,"KO,3,06:20,10","SAF,3,04:24,0",4,-10,1:56,KO,3,06:20,HD10,SAF,3,04:24,HD00,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,3,17,HD03,"V,3,17,V03","17,4,136",TOUT:V T:05:02,"Timeout Hamburg Sea Devils, clock 05:02.","V,3,17,V03",NA,NA,0,05:02,0,6,33,NA,17,V,HD,"KO,3,06:20,10","SAF,3,04:24,0",4,-10,1:56,KO,3,06:20,HD10,SAF,3,04:24,HD00,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,3,17,HD03,"V,3,17,V03","17,5,137","PASS:10,C,81,V08 TACK:10",J. Clark pass complete to K. Ofori for 5 yards to the HD8 (O. Williams).,"V,4,12,V08",pass,NA,0,NA,0,6,33,NA,17,V,HD,"KO,3,06:20,10","SAF,3,04:24,0",4,-10,1:56,KO,3,06:20,HD10,SAF,3,04:24,HD00,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,4,12,HD08,"V,4,12,V08","17,6,138","RUSH:44,V00 SAF:H,TM T:04:24","J. Kruse rush for loss of 8 yards to the HD0, TEAM safety, clock 04:24.","V,1,0,V20",rush,NA,0,04:24,1,6,35,NA,17,V,HD,"KO,3,06:20,10","SAF,3,04:24,0",4,-10,1:56,KO,3,06:20,HD10,SAF,3,04:24,HD00,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,0,HD20,"V,1,0,V20","17,7,140","KO:4,H20 RET:11,H35 TACK:33","P. Andersen kickoff 60 yards to the FG20, A. Mahoungou return 15 yards to the FG35 (K. Soussoukpo).","H,1,10,H35",kick_off,NA,0,NA,0,6,35,NA,17,V,HD,"KO,3,06:20,10","SAF,3,04:24,0",4,-10,1:56,KO,3,06:20,HD10,SAF,3,04:24,HD00,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG35,"H,1,10,H35","18,1,141",{DRIVE}:04:16,FRANKFURT GALAXY drive start at 04:16.,"H,1,10,H35",NA,NA,0,04:16,0,6,35,NA,18,H,FG,"KO,3,04:16,35","FUMB,3,01:17,59",5,24,2:59,KO,3,04:16,FG35,FUMB,3,01:17,HD41,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG35,"H,1,10,H35","18,2,142","RUSH:84,H44, TACK:45,95",C. Sow rush for 9 yards to the FG44 (J. Sarfo;E. Yeboah).,"H,2,1,H44",rush,NA,0,NA,0,6,35,NA,18,H,FG,"KO,3,04:16,35","FUMB,3,01:17,59",5,24,2:59,KO,3,04:16,FG35,FUMB,3,01:17,HD41,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,2,1,FG44,"H,2,1,H44","18,3,143","RUSH:22,H46, TACK:40","G. Ameln rush for 2 yards to the FG46, 1ST DOWN FG (M. Spiegel).","H,1,10,H46",rush,rush,0,NA,0,6,35,NA,18,H,FG,"KO,3,04:16,35","FUMB,3,01:17,59",5,24,2:59,KO,3,04:16,FG35,FUMB,3,01:17,HD41,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG46,"H,1,10,H46","18,4,144","PASS:7,C,84,V48 TACK:27,40",J. Sullivan pass complete to C. Sow for 6 yards to the HD48 (L. Mueller;M. Spiegel).,"H,2,4,V48",pass,NA,0,NA,0,6,35,NA,18,H,FG,"KO,3,04:16,35","FUMB,3,01:17,59",5,24,2:59,KO,3,04:16,FG35,FUMB,3,01:17,HD41,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,2,4,HD48,"H,2,4,V48","18,5,145","RUSH:22,V45, TACK:90,95",G. Ameln rush for 3 yards to the HD45 (A. Rieckenberg;E. Yeboah).,"H,3,1,V45",rush,NA,0,NA,0,6,35,NA,18,H,FG,"KO,3,04:16,35","FUMB,3,01:17,59",5,24,2:59,KO,3,04:16,FG35,FUMB,3,01:17,HD41,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,3,1,HD45,"H,3,1,V45","18,6,146","RUSH:22,V41, FORCE:52 FUMB:V,V41,99 TACK:22","G. Ameln rush for 4 yards to the HD41, fumble forced by A. Mati, fumble by G. Ameln recovered by HD N. Imasuen at HD41 (G. Ameln).","V,1,10,V41",rush,NA,0,NA,0,6,35,F,18,H,FG,"KO,3,04:16,35","FUMB,3,01:17,59",5,24,2:59,KO,3,04:16,FG35,FUMB,3,01:17,HD41,NA
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD41,"V,1,10,V41","19,1,147",{DRIVE}:01:17,HAMBURG SEA DEVILS drive start at 01:17.,"V,1,10,V41",NA,NA,0,01:17,0,6,35,NA,19,V,HD,"FUMB,3,01:17,41","FG,4,09:38,83",12,42,6:39,FUMB,3,01:17,HD41,FG,4,09:38,FG17,1
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD41,"V,1,10,V41","19,2,148","RUSH:10,V44, TACK:41",J. Clark rush for 3 yards to the HD44 (S. Gauthier).,"V,2,7,V44",rush,NA,0,NA,0,6,35,NA,19,V,HD,"FUMB,3,01:17,41","FG,4,09:38,83",12,42,6:39,FUMB,3,01:17,HD41,FG,4,09:38,FG17,1
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,7,HD44,"V,2,7,V44","19,3,149","RUSH:24,V48, TACK:46,94",X. Johnson rush for 4 yards to the HD48 (O. Ogbevoen;C. Udegbe).,"V,3,3,V48",rush,NA,0,NA,0,6,35,NA,19,V,HD,"FUMB,3,01:17,41","FG,4,09:38,83",12,42,6:39,FUMB,3,01:17,HD41,FG,4,09:38,FG17,1
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,3,3,HD48,"V,3,3,V48","19,4,150","PASS:10,C,12,H47 TACK:14","J. Clark pass complete to J. Madin Cerezo for 5 yards to the FG47, 1ST DOWN HD (J. Poznanski).","V,1,10,H47",pass,pass,0,NA,0,6,35,NA,19,V,HD,"FUMB,3,01:17,41","FG,4,09:38,83",12,42,6:39,FUMB,3,01:17,HD41,FG,4,09:38,FG17,1
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,FG47,"V,1,10,H47","19,5,151",Q:4 T:15:00,"Start of 4th quarter, clock 15:00.","V,1,10,H47",NA,NA,0,15:00,0,6,35,NA,19,V,HD,"FUMB,3,01:17,41","FG,4,09:38,83",12,42,6:39,FUMB,3,01:17,HD41,FG,4,09:38,FG17,1
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,FG47,"V,1,10,H47","19,6,152","RUSH:24,H45, TACK:46,90",X. Johnson rush for 2 yards to the FG45 (O. Ogbevoen;M. A. Hor).,"V,2,8,H45",rush,NA,0,NA,0,6,35,NA,19,V,HD,"FUMB,3,01:17,41","FG,4,09:38,83",12,42,6:39,FUMB,3,01:17,HD41,FG,4,09:38,FG17,1
2021_08_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,8/8/2021,Frankfurt,PSD Bank Arena,15:00,17:40,02:40,2800,21 degr.,SW18km/h,cloudy,M. Scholz,B. Hansen,R. Lewis,S. Richardson,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,8,FG45,"V,2,8,H45","19,7,153","PASS:10,C,88,H32 TACK:41,18","J. Clark pass complete to A. Botella M. for 13 yards to the FG32, 1ST DOWN HD (S. Gauthier;F. Lowery).","V,1,10,H32",pass,pass,0,NA,0,6,35,NA,19,V,HD,"FUMB,3,01:17,41","FG,4,09:38,83",12,42,6:39,FUMB,3,01:17,HD41,FG,4,09:38,FG17,1
