game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,nitegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,cj,alt,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,turnover,clock,oob,first_down_with,score,away_score_post,home_score_post,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,FG35,"V,1,10,V35","0,1,0","CMT:FG wins toss, elects to kick. BD to defend E goal","FG wins toss, elects to kick. BD to defend E goal","V,1,10,V35",NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,FG35,"V,1,10,V35","0,2,1","SPOT:V,V25,N KO:19,H02 RET:5,H32 TACK:44","FG ball on FG25, N. Strahmann kickoff 73 yards to the BD2, J. Constant return 30 yards to the BD32 (M. Gorelik).","H,1,10,H32",kick_off,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,1,10,BD32,"H,1,10,H32","1,1,2","PASS:1,F,TM,H32 SACK:55 FUMB:V,H23,55","Z. Edwards sacked for no gain to the BD32 (V. Valasti), fumble by Z. Edwards recovered by FG V. Valasti at BD23.","V,1,10,H23",pass,F,NA,0,NA,0,0,0,1,H,BD,"KO,1,15:00,32","FUMB,1,14:30,23",1,-9,0:30,KO,1,15:00,BD32,FUMB,1,14:30,BD23,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,BD23,"V,1,10,H23","2,1,3",{DRIVE}:14:30,FRANKFURT GALAXY drive start at 14:30.,"V,1,10,H23",NA,NA,14:30,0,NA,0,0,0,2,V,FG,"FUMB,1,12:12,77","FGA,1,12:05,79",4,2,0:07,FUMB,1,12:12,BD23,FGA,1,12:05,BD21,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,BD23,"V,1,10,H23","2,2,4","PASS:7,S,TM,H30 SACK:90",J. Sullivan sacked for loss of 7 yards to the BD30 (A. Fernandez).,"V,2,17,H30",pass,NA,NA,0,NA,0,0,0,2,V,FG,"FUMB,1,12:12,77","FGA,1,12:05,79",4,2,0:07,FUMB,1,12:12,BD23,FGA,1,12:05,BD21,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,2,17,BD30,"V,2,17,H30","2,3,5","PASS:7,C,83,H21 OB:","J. Sullivan pass complete to 83 for 9 yards to the BD21, out-of-bounds.","V,3,8,H21",pass,NA,NA,1,NA,0,0,0,2,V,FG,"FUMB,1,12:12,77","FGA,1,12:05,79",4,2,0:07,FUMB,1,12:12,BD23,FGA,1,12:05,BD21,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,3,8,BD21,"V,3,8,H21","2,4,6","PASS:7,I,13,* BRUP:20",J. Sullivan pass incomplete to M. Rutsch (L. Masero).,"V,4,8,H21",pass,NA,NA,0,NA,0,0,0,2,V,FG,"FUMB,1,12:12,77","FGA,1,12:05,79",4,2,0:07,FUMB,1,12:12,BD23,FGA,1,12:05,BD21,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,4,8,BD21,"V,4,8,H21","2,5,7",{DRIVE}:12:12,FRANKFURT GALAXY drive start at 12:12.,"V,4,8,H21",NA,NA,12:12,0,NA,0,0,0,2,V,FG,"FUMB,1,12:12,77","FGA,1,12:05,79",4,2,0:07,FUMB,1,12:12,BD23,FGA,1,12:05,BD21,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,4,8,BD21,"V,4,8,H21","2,6,8","FGA:15,39,M,H29,R T:12:05","M. Siemssen field goal attempt from 39 MISSED - wide right, spot at BD29, clock 12:05.","H,1,10,H29",field_goal,NA,12:05,0,NA,0,0,0,2,V,FG,"FUMB,1,12:12,77","FGA,1,12:05,79",4,2,0:07,FUMB,1,12:12,BD23,FGA,1,12:05,BD21,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,1,10,BD29,"H,1,10,H29","3,1,9",{DRIVE}:12:03,BARCELONA DRAGONS drive start at 12:03.,"H,1,10,H29",NA,NA,12:03,0,NA,0,0,0,3,H,BD,"FGA,1,12:03,29","PUNT,1,09:54,24",3,-5,2:09,FGA,1,12:03,BD29,PUNT,1,09:54,BD24,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,1,10,BD29,"H,1,10,H29","3,2,10","RUSH:3,H31, OB:","A. Jimenez rush for 2 yards to the BD31, out-of-bounds.","H,2,8,H31",rush,NA,NA,1,NA,0,0,0,3,H,BD,"FGA,1,12:03,29","PUNT,1,09:54,24",3,-5,2:09,FGA,1,12:03,BD29,PUNT,1,09:54,BD24,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,2,8,BD31,"H,2,8,H31","3,3,11","PASS:1,I,5,* BRUP:18",Z. Edwards pass incomplete to J. Constant (F. Lowery).,"H,3,8,H31",pass,NA,NA,0,NA,0,0,0,3,H,BD,"FGA,1,12:03,29","PUNT,1,09:54,24",3,-5,2:09,FGA,1,12:03,BD29,PUNT,1,09:54,BD24,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,3,8,BD31,"H,3,8,H31","3,4,12","PASS:1,S,TM,H24 SACK:55,92",Z. Edwards sacked for loss of 7 yards to the BD24 (V. Valasti;92).,"H,4,15,H24",pass,NA,NA,0,NA,0,0,0,3,H,BD,"FGA,1,12:03,29","PUNT,1,09:54,24",3,-5,2:09,FGA,1,12:03,BD29,PUNT,1,09:54,BD24,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,4,15,BD24,"H,4,15,H24","3,5,13","PUNT:18,V42 RET:11,V38 OB:","C. Manser punt 34 yards to the FG42, A. Mahoungou return -4 yards to the FG38, out-of-bounds.","V,1,10,V38",punt,NA,NA,1,NA,0,0,0,3,H,BD,"FGA,1,12:03,29","PUNT,1,09:54,24",3,-5,2:09,FGA,1,12:03,BD29,PUNT,1,09:54,BD24,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,FG38,"V,1,10,V38","4,1,14",{DRIVE}:09:54,FRANKFURT GALAXY drive start at 09:54.,"V,1,10,V38",NA,NA,09:54,0,NA,0,0,0,4,V,FG,"PUNT,1,09:54,38","TD,1,08:45,100",6,62,1:09,PUNT,1,09:54,FG38,TD,1,08:45,BD00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,FG38,"V,1,10,V38","4,2,15","PASS:7,C,86,V46 TACK:20,7",J. Sullivan pass complete to L. Regler for 8 yards to the FG46 (L. Masero;M. Tavarres).,"V,2,2,V46",pass,NA,NA,0,NA,0,0,0,4,V,FG,"PUNT,1,09:54,38","TD,1,08:45,100",6,62,1:09,PUNT,1,09:54,FG38,TD,1,08:45,BD00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,2,2,FG46,"V,2,2,V46","4,3,16","PEN:H,EN,A,90,H49,N","PENALTY BD encroachment (A. Fernandez) 5 yards to the BD49, 1ST DOWN FG.","V,1,10,H49",penalty,NA,NA,0,penalty,0,0,0,4,V,FG,"PUNT,1,09:54,38","TD,1,08:45,100",6,62,1:09,PUNT,1,09:54,FG38,TD,1,08:45,BD00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,BD49,"V,1,10,H49","4,4,17","RUSH:21,H31, OB:","G. Adams rush for 18 yards to the BD31, 1ST DOWN FG, out-of-bounds.","V,1,10,H31",rush,NA,NA,1,rush,0,0,0,4,V,FG,"PUNT,1,09:54,38","TD,1,08:45,100",6,62,1:09,PUNT,1,09:54,FG38,TD,1,08:45,BD00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,BD31,"V,1,10,H31","4,5,18","PASS:7,S,TM,H37 SACK:90",J. Sullivan sacked for loss of 6 yards to the BD37 (A. Fernandez).,"V,2,16,H37",pass,NA,NA,0,NA,0,0,0,4,V,FG,"PUNT,1,09:54,38","TD,1,08:45,100",6,62,1:09,PUNT,1,09:54,FG38,TD,1,08:45,BD00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,2,16,BD37,"V,2,16,H37","4,6,19","PASS:7,C,86,H14 TACK:45,11","J. Sullivan pass complete to L. Regler for 23 yards to the BD14, 1ST DOWN FG (A. Posito;B. Brooks).","V,1,10,H14",pass,NA,NA,0,pass,0,0,0,4,V,FG,"PUNT,1,09:54,38","TD,1,08:45,100",6,62,1:09,PUNT,1,09:54,FG38,TD,1,08:45,BD00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,BD14,"V,1,10,H14","4,7,20","RUSH:21,H12, TACK:45",G. Adams rush for 2 yards to the BD12 (A. Posito).,"V,2,8,H12",rush,NA,NA,0,NA,0,0,0,4,V,FG,"PUNT,1,09:54,38","TD,1,08:45,100",6,62,1:09,PUNT,1,09:54,FG38,TD,1,08:45,BD00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,2,8,BD12,"V,2,8,H12","4,8,21","PASS:7,C,11,H00 T:08:45","J. Sullivan pass complete to A. Mahoungou for 12 yards to the BD0, 1ST DOWN FG, TOUCHDOWN, clock 08:45.","V,1,0,H03",pass,NA,08:45,0,pass,1,6,0,4,V,FG,"PUNT,1,09:54,38","TD,1,08:45,100",6,62,1:09,PUNT,1,09:54,FG38,TD,1,08:45,BD00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,0,BD03,"V,1,0,H03","4,9,22","PAT:K,15,M",M. Siemssen kick attempt failed.,"V,1,0,V35",pat,NA,NA,0,NA,0,6,0,4,V,FG,"PUNT,1,09:54,38","TD,1,08:45,100",6,62,1:09,PUNT,1,09:54,FG38,TD,1,08:45,BD00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,0,FG35,"V,1,0,V35","4,10,23","KO:19,H00 RET:5,V00 T:08:10","N. Strahmann kickoff 65 yards to the BD0, J. Constant return 100 yards to the FG0, TOUCHDOWN, clock 08:10.","H,1,0,V03",kick_off,NA,08:10,0,NA,1,6,6,4,V,FG,"PUNT,1,09:54,38","TD,1,08:45,100",6,62,1:09,PUNT,1,09:54,FG38,TD,1,08:45,BD00,1
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,1,0,FG03,"H,1,0,V03","5,1,24","PAT:K,8,M",G. Tavecchio kick attempt failed.,"H,1,0,H35",pat,NA,NA,0,NA,0,6,6,5,H,BD,"KO,1,08:10,100","TD,1,08:10,100",0,0,0:00,KO,1,08:10,FG00,TD,1,08:10,FG00,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,1,0,BD35,"H,1,0,H35","5,2,25","KO:8,V00 TB:","G. Tavecchio kickoff 65 yards to the FG0, touchback.","V,1,10,V25",kick_off,NA,NA,0,NA,0,6,6,5,H,BD,"KO,1,08:10,100","TD,1,08:10,100",0,0,0:00,KO,1,08:10,FG00,TD,1,08:10,FG00,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,FG25,"V,1,10,V25","6,1,26",{DRIVE}:07:18,FRANKFURT GALAXY drive start at 07:18.,"V,1,10,V25",NA,NA,07:18,0,NA,0,6,6,6,V,FG,"KO,1,07:18,25","DOWNS,1,03:12,66",8,41,4:06,KO,1,07:18,FG25,DOWNS,1,03:12,BD34,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,FG25,"V,1,10,V25","6,2,27","RUSH:21,V33, TACK:7",G. Adams rush for 8 yards to the FG33 (M. Tavarres).,"V,2,2,V33",rush,NA,NA,0,NA,0,6,6,6,V,FG,"KO,1,07:18,25","DOWNS,1,03:12,66",8,41,4:06,KO,1,07:18,FG25,DOWNS,1,03:12,BD34,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,2,2,FG33,"V,2,2,V33","6,3,28","PASS:7,C,21,V40 TACK:27","J. Sullivan pass complete to G. Adams for 7 yards to the FG40, 1ST DOWN FG (A. Vera).","V,1,10,V40",pass,NA,NA,0,pass,0,6,6,6,V,FG,"KO,1,07:18,25","DOWNS,1,03:12,66",8,41,4:06,KO,1,07:18,FG25,DOWNS,1,03:12,BD34,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,FG40,"V,1,10,V40","6,4,29","PEN:H,PF,A,7,H45,1","PENALTY BD personal foul (M. Tavarres) 15 yards to the BD45, 1ST DOWN FG.","V,1,10,H45",penalty,NA,NA,0,penalty,0,6,6,6,V,FG,"KO,1,07:18,25","DOWNS,1,03:12,66",8,41,4:06,KO,1,07:18,FG25,DOWNS,1,03:12,BD34,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,BD45,"V,1,10,H45","6,5,30","PASS:7,C,13,H38 OB:","J. Sullivan pass complete to M. Rutsch for 7 yards to the BD38, out-of-bounds.","V,2,3,H38",pass,NA,NA,1,NA,0,6,6,6,V,FG,"KO,1,07:18,25","DOWNS,1,03:12,66",8,41,4:06,KO,1,07:18,FG25,DOWNS,1,03:12,BD34,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,2,3,BD38,"V,2,3,H38","6,6,31","RUSH:21,H23, TACK:11,7","G. Adams rush for 15 yards to the BD23, 1ST DOWN FG (B. Brooks;M. Tavarres).","V,1,10,H23",rush,NA,NA,0,rush,0,6,6,6,V,FG,"KO,1,07:18,25","DOWNS,1,03:12,66",8,41,4:06,KO,1,07:18,FG25,DOWNS,1,03:12,BD34,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,BD23,"V,1,10,H23","6,7,32",TOUT:V T:05:00,"Timeout Frankfurt Galaxy, clock 05:00.","V,1,10,H23",NA,NA,05:00,0,NA,0,6,6,6,V,FG,"KO,1,07:18,25","DOWNS,1,03:12,66",8,41,4:06,KO,1,07:18,FG25,DOWNS,1,03:12,BD34,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,1,10,BD23,"V,1,10,H23","6,8,33","PASS:7,I,13,*",J. Sullivan pass incomplete to M. Rutsch.,"V,2,10,H23",pass,NA,NA,0,NA,0,6,6,6,V,FG,"KO,1,07:18,25","DOWNS,1,03:12,66",8,41,4:06,KO,1,07:18,FG25,DOWNS,1,03:12,BD34,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,2,10,BD23,"V,2,10,H23","6,9,34","PEN:V,DG,A,7,H28,N",PENALTY FG delay of game (J. Sullivan) 5 yards to the BD28.,"V,2,15,H28",penalty,NA,NA,0,NA,0,6,6,6,V,FG,"KO,1,07:18,25","DOWNS,1,03:12,66",8,41,4:06,KO,1,07:18,FG25,DOWNS,1,03:12,BD34,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,2,15,BD28,"V,2,15,H28","6,10,35","PASS:7,C,11,H25 TACK:22",J. Sullivan pass complete to A. Mahoungou for 3 yards to the BD25 (L. Frecha).,"V,3,12,H25",pass,NA,NA,0,NA,0,6,6,6,V,FG,"KO,1,07:18,25","DOWNS,1,03:12,66",8,41,4:06,KO,1,07:18,FG25,DOWNS,1,03:12,BD34,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,3,12,BD25,"V,3,12,H25","6,11,36","PASS:7,S,TM,H34 SACK:99",J. Sullivan sacked for loss of 9 yards to the BD34 (Y. Rivero).,"V,4,21,H34",pass,NA,NA,0,NA,0,6,6,6,V,FG,"KO,1,07:18,25","DOWNS,1,03:12,66",8,41,4:06,KO,1,07:18,FG25,DOWNS,1,03:12,BD34,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,FG,4,21,BD34,"V,4,21,H34","6,12,37","PASS:7,I,13,* BRUP:33",J. Sullivan pass incomplete to M. Rutsch (T. Debiez).,"H,1,10,H34",pass,NA,NA,0,NA,0,6,6,6,V,FG,"KO,1,07:18,25","DOWNS,1,03:12,66",8,41,4:06,KO,1,07:18,FG25,DOWNS,1,03:12,BD34,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,1,10,BD34,"H,1,10,H34","7,1,38",{DRIVE}:03:12,BARCELONA DRAGONS drive start at 03:12.,"H,1,10,H34",NA,NA,03:12,0,NA,0,6,6,7,H,BD,"DOWNS,1,03:12,34","DOWNS,1,01:44,4",4,-30,1:28,DOWNS,1,03:12,BD34,DOWNS,1,01:44,BD04,NA
2021_11_FG_BD,FG,BD,Frankfurt Galaxy,Barcelona Dragons,8/28/2021,Reus,Estadio municipal,19:00,22:03,Y,Y,3:03,1386,35,No,Mostly cloudy,R. Miras,D. Clemence,M. Burzek,M. Szczepanski,A. Valverde,J. Lanz,V. Cobas,M. Exposito,M. Exposito,BD,1,10,BD34,"H,1,10,H34","7,2,39","RUSH:21,H34, TACK:TM",A. Monton rush for no gain to the BD34 (TM).,"H,2,10,H34",rush,NA,NA,0,NA,0,6,6,7,H,BD,"DOWNS,1,03:12,34","DOWNS,1,01:44,4",4,-30,1:28,DOWNS,1,03:12,BD34,DOWNS,1,01:44,BD04,NA
