game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,neutralgame,postseason,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,oob,clock,score,away_score_post,home_score_post,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,7,FG18,"V,2,7,H18","19,12,196","RUSH:10,H14, TACK:43",J. Clark rush for 4 yards to the FG14 (J. Silva Gomez).,"V,3,3,H14",rush,NA,0,NA,0,30,26,NA,19,V,HD,"KO,4,05:48,25","FGA,4,02:28,86",9,61,3:20,KO,4,05:48,HD25,FGA,4,02:28,FG14,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,3,3,FG14,"V,3,3,H14","19,13,197",TOUT:H T:02:40,"Timeout Frankfurt Galaxy, clock 02:40.","V,3,3,H14",NA,NA,0,02:40,0,30,26,NA,19,V,HD,"KO,4,05:48,25","FGA,4,02:28,86",9,61,3:20,KO,4,05:48,HD25,FGA,4,02:28,FG14,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,3,3,FG14,"V,3,3,H14","19,14,198","PASS:10,I,12,* PEN:V,HO,D","J. Clark pass incomplete to J. Madin Cerezo, PENALTY HD holding declined.","V,4,3,H14",pass,NA,0,NA,0,30,26,NA,19,V,HD,"KO,4,05:48,25","FGA,4,02:28,86",9,61,3:20,KO,4,05:48,HD25,FGA,4,02:28,FG14,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,4,3,FG14,"V,4,3,H14","19,15,199","FGA:4,24,M,H21,L T:02:28","P. Andersen field goal attempt from 24 MISSED - wide left, spot at FG21, clock 02:28.","H,1,10,H21",field_goal,NA,0,02:28,0,30,26,NA,19,V,HD,"KO,4,05:48,25","FGA,4,02:28,86",9,61,3:20,KO,4,05:48,HD25,FGA,4,02:28,FG14,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG21,"H,1,10,H21","20,1,200",{DRIVE}:02:28,FRANKFURT GALAXY drive start at 02:28.,"H,1,10,H21",NA,NA,0,02:28,0,30,26,NA,20,H,FG,"FGA,4,02:28,98","TD,4,00:25,98",7,0,2:03,FGA,4,02:28,HD02,TD,4,00:25,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG21,"H,1,10,H21","20,2,201","PASS:7,C,19,H39 TACK:22","J. Sullivan pass complete to N. Strahmann for 18 yards to the FG39, 1ST DOWN FG (A. Astahin).","H,1,10,H39",pass,pass,0,NA,0,30,26,NA,20,H,FG,"FGA,4,02:28,98","TD,4,00:25,98",7,0,2:03,FGA,4,02:28,HD02,TD,4,00:25,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,FG39,"H,1,10,H39","20,3,202","PASS:7,I,82,*",J. Sullivan pass incomplete to H. Schwarz.,"H,2,10,H39",pass,NA,0,NA,0,30,26,NA,20,H,FG,"FGA,4,02:28,98","TD,4,00:25,98",7,0,2:03,FGA,4,02:28,HD02,TD,4,00:25,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,2,10,FG39,"H,2,10,H39","20,4,203","PASS:7,I,86,*",J. Sullivan pass incomplete to L. Regler.,"H,3,10,H39",pass,NA,0,NA,0,30,26,NA,20,H,FG,"FGA,4,02:28,98","TD,4,00:25,98",7,0,2:03,FGA,4,02:28,HD02,TD,4,00:25,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,3,10,FG39,"H,3,10,H39","20,5,204","PASS:7,C,86,V44 TACK:30","J. Sullivan pass complete to L. Regler for 17 yards to the HD44, 1ST DOWN FG (E. Terekuu).","H,1,10,V44",pass,pass,0,NA,0,30,26,NA,20,H,FG,"FGA,4,02:28,98","TD,4,00:25,98",7,0,2:03,FGA,4,02:28,HD02,TD,4,00:25,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,HD44,"H,1,10,V44","20,6,205","PEN:H,FS,A,77,V49,N",PENALTY FG false start (Y. Kiehl) 5 yards to the HD49.,"H,1,15,V49",penalty,NA,0,NA,0,30,26,NA,20,H,FG,"FGA,4,02:28,98","TD,4,00:25,98",7,0,2:03,FGA,4,02:28,HD02,TD,4,00:25,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,15,HD49,"H,1,15,V49","20,7,206","PASS:7,C,86,V29 TACK:25 PEN:V,UR,A,25,V14,1","J. Sullivan pass complete to L. Regler for 20 yards to the HD29, 1ST DOWN FG (C. Slater), PENALTY HD unnecessary roughness (C. Slater) 15 yards to the HD14, 1ST DOWN FG.","H,1,10,V14",pass,pass,0,NA,0,30,26,NA,20,H,FG,"FGA,4,02:28,98","TD,4,00:25,98",7,0,2:03,FGA,4,02:28,HD02,TD,4,00:25,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,HD14,"H,1,10,V14","20,8,207","D:1,10",1st and 10.,"H,1,10,V14",NA,NA,0,NA,0,30,26,NA,20,H,FG,"FGA,4,02:28,98","TD,4,00:25,98",7,0,2:03,FGA,4,02:28,HD02,TD,4,00:25,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,HD14,"H,1,10,V14","20,9,208",TOUT:V T:00:53,"Timeout Hamburg Sea Devils, clock 00:53.","H,1,10,V14",NA,NA,0,00:53,0,30,26,NA,20,H,FG,"FGA,4,02:28,98","TD,4,00:25,98",7,0,2:03,FGA,4,02:28,HD02,TD,4,00:25,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,HD14,"H,1,10,V14","20,10,209","PASS:7,C,82,V01 TACK:30","J. Sullivan pass complete to H. Schwarz for 13 yards to the HD1, 1ST DOWN FG (E. Terekuu).","H,1,0,V01",pass,pass,0,NA,0,30,26,NA,20,H,FG,"FGA,4,02:28,98","TD,4,00:25,98",7,0,2:03,FGA,4,02:28,HD02,TD,4,00:25,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,0,HD01,"H,1,0,V01","20,11,210","RUSH:7,V00, T:00:25","J. Sullivan rush for 1 yard to the HD0, 1ST DOWN FG, TOUCHDOWN, clock 00:25.","H,1,10,V15",rush,rush,0,00:25,1,30,32,NA,20,H,FG,"FGA,4,02:28,98","TD,4,00:25,98",7,0,2:03,FGA,4,02:28,HD02,TD,4,00:25,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,HD15,"H,1,10,V15","20,12,211","SPOT:H,V02,Y PAT:P,7,X,43,N","FG ball on HD2, J. Sullivan pass attempt failed (intercepted), returned by M. Boock - no score.","H,1,0,H35",pat,NA,0,NA,0,30,32,NA,20,H,FG,"FGA,4,02:28,98","TD,4,00:25,98",7,0,2:03,FGA,4,02:28,HD02,TD,4,00:25,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,0,FG35,"H,1,0,H35","20,13,212","KO:19,V05 OB: SPOT:V,V40,Y","N. Strahmann kickoff 60 yards to the HD5, out-of-bounds, HD ball on HD40.","V,1,10,V40",kick_off,NA,1,NA,0,30,32,NA,20,H,FG,"FGA,4,02:28,98","TD,4,00:25,98",7,0,2:03,FGA,4,02:28,HD02,TD,4,00:25,HD02,1
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD40,"V,1,10,V40","21,1,213",{DRIVE}:00:25,HAMBURG SEA DEVILS drive start at 00:25.,"V,1,10,V40",NA,NA,0,00:25,0,30,32,NA,21,V,HD,"KO,4,00:25,40","FGA,4,00:00,55",4,15,0:25,KO,4,00:25,HD40,FGA,4,00:00,FG45,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,HD40,"V,1,10,V40","21,2,214","PASS:10,C,12,V46 OB: TACK:18","J. Clark pass complete to J. Madin Cerezo for 6 yards to the HD46, out-of-bounds (F. Lowery).","V,2,4,V46",pass,NA,1,NA,0,30,32,NA,21,V,HD,"KO,4,00:25,40","FGA,4,00:00,55",4,15,0:25,KO,4,00:25,HD40,FGA,4,00:00,FG45,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,2,4,HD46,"V,2,4,V46","21,3,215","PASS:10,I,88,*",J. Clark pass incomplete to A. Botella M..,"V,3,4,V46",pass,NA,0,NA,0,30,32,NA,21,V,HD,"KO,4,00:25,40","FGA,4,00:00,55",4,15,0:25,KO,4,00:25,HD40,FGA,4,00:00,FG45,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,3,4,HD46,"V,3,4,V46","21,4,216","PASS:10,C,82,H45 OB:","J. Clark pass complete to T. Nill for 9 yards to the FG45, 1ST DOWN HD, out-of-bounds.","V,1,10,H45",pass,pass,1,NA,0,30,32,NA,21,V,HD,"KO,4,00:25,40","FGA,4,00:00,55",4,15,0:25,KO,4,00:25,HD40,FGA,4,00:00,FG45,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,FG45,"V,1,10,H45","21,5,217",TOUT:H T:00:08,"Timeout Frankfurt Galaxy, clock 00:08.","V,1,10,H45",NA,NA,0,00:08,0,30,32,NA,21,V,HD,"KO,4,00:25,40","FGA,4,00:00,55",4,15,0:25,KO,4,00:25,HD40,FGA,4,00:00,FG45,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,HD,1,10,FG45,"V,1,10,H45","21,6,218","FGA:4,62,M,V48,S T:00:00","P. Andersen field goal attempt from 62 MISSED - short, spot at HD48, clock 00:00.","H,1,10,V48",field_goal,NA,0,00:00,0,30,32,NA,21,V,HD,"KO,4,00:25,40","FGA,4,00:00,55",4,15,0:25,KO,4,00:25,HD40,FGA,4,00:00,FG45,NA
2021_14_HD_FG,HD,FG,Hamburg Sea Devils,Frankfurt Galaxy,9/26/2021,Dusseldorf,Merkur Spiel-Arena,14:45,NA,Y,Y,-,22222,22 degr.,SW15km/h,cloudy,M. Scholz,B. Hansen,M. Burzec,M. Szczepanski,D. Jurzyk,K. Przybyla,A. Flaisch-J.,FG,1,10,HD48,"H,1,10,V48","22,1,219",HALF: T:00:00,"End of game, clock 00:00.","H,1,10,V48",NA,NA,0,00:00,0,30,32,NA,22,H,FG,"FGA,4,00:00,52","HALF,4,00:00,52",0,0,0:00,FGA,4,00:00,HD48,HALF,4,00:00,HD48,NA
