game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,cj,alt,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,score,away_score_post,home_score_post,clock,oob,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,3,5,BT41,"H,3,5,H41","24,4,178","PASS:6,I,7,* BRUP:11",C. Stitt pass incomplete to S. Jones (B. Brooks).,"H,4,5,H41",pass,NA,0,3,19,NA,0,NA,24,H,BT,"DOWNS,4,10:20,36","PUNT,4,09:53,41",3,5,0:27,DOWNS,4,10:20,BT36,PUNT,4,09:53,BT41,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,4,5,BT41,"H,4,5,H41","24,5,179","PUNT:14,V44 DN:","K. Hummel punt 15 yards to the BD44, downed.","V,1,10,V44",punt,NA,0,3,19,NA,0,NA,24,H,BT,"DOWNS,4,10:20,36","PUNT,4,09:53,41",3,5,0:27,DOWNS,4,10:20,BT36,PUNT,4,09:53,BT41,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,1,10,BD44,"V,1,10,V44","25,1,180",{DRIVE}:09:53,BARCELONA DRAGONS drive start at 09:53.,"V,1,10,V44",NA,NA,0,3,19,09:53,0,NA,25,V,BD,"PUNT,4,09:53,44","FUMB,4,09:53,37",1,-7,0:00,PUNT,4,09:53,BD44,FUMB,4,09:53,BD37,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,1,10,BD44,"V,1,10,V44","25,2,181","RUSH:5,V37, FUMB:H,V37,99","J. Constant rush for loss of 7 yards to the BD37, fumble by J. Constant recovered by BT P. Labus at BD37.","H,1,10,V37",rush,NA,0,3,19,NA,0,F,25,V,BD,"PUNT,4,09:53,44","FUMB,4,09:53,37",1,-7,0:00,PUNT,4,09:53,BD44,FUMB,4,09:53,BD37,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,1,10,BD37,"H,1,10,V37","26,1,182",{DRIVE}:09:53,BERLIN THUNDER drive start at 09:53.,"H,1,10,V37",NA,NA,0,3,19,09:53,0,NA,26,H,BT,"FUMB,4,09:53,63","FGA,4,05:00,73",8,10,4:53,FUMB,4,09:53,BD37,FGA,4,05:00,BD27,1
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,1,10,BD37,"H,1,10,V37","26,2,183","RUSH:47,V34, TACK:53",Y. Landfried rush for 3 yards to the BD34 (J. Tricas).,"H,2,7,V34",rush,NA,0,3,19,NA,0,NA,26,H,BT,"FUMB,4,09:53,63","FGA,4,05:00,73",8,10,4:53,FUMB,4,09:53,BD37,FGA,4,05:00,BD27,1
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,2,7,BD34,"H,2,7,V34","26,3,184","RUSH:47,V35, TACK:22 PEN:H,PF,A,85,V45,N","Y. Landfried rush for loss of 1 yard to the BD35 (L. Frecha), PENALTY BT personal foul (N. Schumann) 10 yards to the BD45.","H,2,18,V45",rush,NA,0,3,19,NA,0,NA,26,H,BT,"FUMB,4,09:53,63","FGA,4,05:00,73",8,10,4:53,FUMB,4,09:53,BD37,FGA,4,05:00,BD27,1
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,2,18,BD45,"H,2,18,V45","26,4,185","D:3,18",3rd and 18.,"H,3,18,V45",NA,NA,0,3,19,NA,0,NA,26,H,BT,"FUMB,4,09:53,63","FGA,4,05:00,73",8,10,4:53,FUMB,4,09:53,BD37,FGA,4,05:00,BD27,1
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,3,18,BD45,"H,3,18,V45","26,5,186","RUSH:47,V25, TACK:11","Y. Landfried rush for 20 yards to the BD25, 1ST DOWN BT (B. Brooks).","H,1,10,V25",rush,rush,0,3,19,NA,0,NA,26,H,BT,"FUMB,4,09:53,63","FGA,4,05:00,73",8,10,4:53,FUMB,4,09:53,BD37,FGA,4,05:00,BD27,1
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,1,10,BD25,"H,1,10,V25","26,6,187","RUSH:1,V20, TACK:7",J. Crawford rush for 5 yards to the BD20 (M. Tavarres).,"H,2,5,V20",rush,NA,0,3,19,NA,0,NA,26,H,BT,"FUMB,4,09:53,63","FGA,4,05:00,73",8,10,4:53,FUMB,4,09:53,BD37,FGA,4,05:00,BD27,1
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,2,5,BD20,"H,2,5,V20","26,7,188","PEN:V,UC,A,10,V10,1","PENALTY BD unsportsmanlike conduct (C. Brugnani) 10 yards to the BD10, 1ST DOWN BT.","H,1,0,V10",penalty,penalty,0,3,19,NA,0,NA,26,H,BT,"FUMB,4,09:53,63","FGA,4,05:00,73",8,10,4:53,FUMB,4,09:53,BD37,FGA,4,05:00,BD27,1
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,1,0,BD10,"H,1,0,V10","26,8,189","RUSH:1,V27, TACK:7",J. Crawford rush for loss of 17 yards to the BD27 (M. Tavarres).,"H,2,0,V27",rush,NA,0,3,19,NA,0,NA,26,H,BT,"FUMB,4,09:53,63","FGA,4,05:00,73",8,10,4:53,FUMB,4,09:53,BD37,FGA,4,05:00,BD27,1
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,2,0,BD27,"H,2,0,V27","26,9,190","RUSH:1,V26, TACK:7",J. Crawford rush for 1 yard to the BD26 (M. Tavarres).,"H,3,0,V26",rush,NA,0,3,19,NA,0,NA,26,H,BT,"FUMB,4,09:53,63","FGA,4,05:00,73",8,10,4:53,FUMB,4,09:53,BD37,FGA,4,05:00,BD27,1
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,3,0,BD26,"H,3,0,V26","26,10,191","RUSH:6,V27, TACK:33",C. Stitt rush for loss of 1 yard to the BD27 (T. Debiez).,"H,4,0,V27",rush,NA,0,3,19,NA,0,NA,26,H,BT,"FUMB,4,09:53,63","FGA,4,05:00,73",8,10,4:53,FUMB,4,09:53,BD37,FGA,4,05:00,BD27,1
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,4,0,BD27,"H,4,0,V27","26,11,192","FGA:26,44,M,V34,S T:05:00","J. Schenderlein field goal attempt from 44 MISSED - short, spot at BD34, clock 05:00.","V,1,10,V34",field_goal,NA,0,3,19,05:00,0,NA,26,H,BT,"FUMB,4,09:53,63","FGA,4,05:00,73",8,10,4:53,FUMB,4,09:53,BD37,FGA,4,05:00,BD27,1
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,1,10,BD34,"V,1,10,V34","27,1,193",{DRIVE}:05:00,BARCELONA DRAGONS drive start at 05:00.,"V,1,10,V34",NA,NA,0,3,19,05:00,0,NA,27,V,BD,"FGA,4,05:00,34","INT,4,01:45,66",7,32,3:15,FGA,4,05:00,BD34,INT,4,01:45,BT34,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,1,10,BD34,"V,1,10,V34","27,2,194","RUSH:3,V35, TACK:2",A. Jimenez rush for 1 yard to the BD35 (J. White).,"V,2,9,V35",rush,NA,0,3,19,NA,0,NA,27,V,BD,"FGA,4,05:00,34","INT,4,01:45,66",7,32,3:15,FGA,4,05:00,BD34,INT,4,01:45,BT34,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,2,9,BD35,"V,2,9,V35","27,3,195","RUSH:21,V40, TACK:52,93",A. Monton rush for 5 yards to the BD40 (W. Nasri;G. Wiek).,"V,3,4,V40",rush,NA,0,3,19,NA,0,NA,27,V,BD,"FGA,4,05:00,34","INT,4,01:45,66",7,32,3:15,FGA,4,05:00,BD34,INT,4,01:45,BT34,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,3,4,BD40,"V,3,4,V40","27,4,196","RUSH:1,V49, TACK:45,2","Z. Edwards rush for 9 yards to the BD49, 1ST DOWN BD (K. Hill;J. White).","V,1,10,V49",rush,rush,0,3,19,NA,0,NA,27,V,BD,"FGA,4,05:00,34","INT,4,01:45,66",7,32,3:15,FGA,4,05:00,BD34,INT,4,01:45,BT34,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,1,10,BD49,"V,1,10,V49","27,5,197","PASS:1,I,5,*",Z. Edwards pass incomplete to J. Constant.,"V,2,10,V49",pass,NA,0,3,19,NA,0,NA,27,V,BD,"FGA,4,05:00,34","INT,4,01:45,66",7,32,3:15,FGA,4,05:00,BD34,INT,4,01:45,BT34,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,2,10,BD49,"V,2,10,V49","27,6,198","RUSH:21,H49, TACK:52",A. Monton rush for 2 yards to the BT49 (W. Nasri).,"V,3,8,H49",rush,NA,0,3,19,NA,0,NA,27,V,BD,"FGA,4,05:00,34","INT,4,01:45,66",7,32,3:15,FGA,4,05:00,BD34,INT,4,01:45,BT34,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,3,8,BT49,"V,3,8,H49","27,7,199","PASS:1,C,4,H34 TACK:8","Z. Edwards pass complete to R. Bertellin for 15 yards to the BT34, 1ST DOWN BD (P. Seifert).","V,1,10,H34",pass,pass,0,3,19,NA,0,NA,27,V,BD,"FGA,4,05:00,34","INT,4,01:45,66",7,32,3:15,FGA,4,05:00,BD34,INT,4,01:45,BT34,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,1,10,BT34,"V,1,10,H34","27,8,200","PASS:1,X,24,H03 RET:24,H16 FUMB:H,H16,8","Z. Edwards pass intercepted by M. De Falcis at the BT3, M. De Falcis return 13 yards to the BT16, fumble by M. De Falcis recovered by BT P. Seifert at BT16.","H,1,10,H16",pass,NA,0,3,19,NA,0,I,27,V,BD,"FGA,4,05:00,34","INT,4,01:45,66",7,32,3:15,FGA,4,05:00,BD34,INT,4,01:45,BT34,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,1,10,BT16,"H,1,10,H16","28,1,201",{DRIVE}:01:45,BERLIN THUNDER drive start at 01:45.,"H,1,10,H16",NA,NA,0,3,19,01:45,0,NA,28,H,BT,"INT,4,01:45,16","PUNT,4,00:40,18",3,2,1:05,INT,4,01:45,BT16,PUNT,4,00:40,BT18,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,1,10,BT16,"H,1,10,H16","28,2,202","RUSH:1,H19, TACK:90",J. Crawford rush for 3 yards to the BT19 (A. Fernandez).,"H,2,7,H19",rush,NA,0,3,19,NA,0,NA,28,H,BT,"INT,4,01:45,16","PUNT,4,00:40,18",3,2,1:05,INT,4,01:45,BT16,PUNT,4,00:40,BT18,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,2,7,BT19,"H,2,7,H19","28,3,203",TOUT:V T:00:55,"Timeout Barcelona Dragons, clock 00:55.","H,2,7,H19",NA,NA,0,3,19,00:55,0,NA,28,H,BT,"INT,4,01:45,16","PUNT,4,00:40,18",3,2,1:05,INT,4,01:45,BT16,PUNT,4,00:40,BT18,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,2,7,BT19,"H,2,7,H19","28,4,204","RUSH:6,H18,",C. Stitt rush for loss of 1 yard to the BT18.,"H,3,8,H18",rush,NA,0,3,19,NA,0,NA,28,H,BT,"INT,4,01:45,16","PUNT,4,00:40,18",3,2,1:05,INT,4,01:45,BT16,PUNT,4,00:40,BT18,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,3,8,BT18,"H,3,8,H18","28,5,205",TOUT:V T:00:55,"Timeout Barcelona Dragons, clock 00:55.","H,3,8,H18",NA,NA,0,3,19,00:55,0,NA,28,H,BT,"INT,4,01:45,16","PUNT,4,00:40,18",3,2,1:05,INT,4,01:45,BT16,PUNT,4,00:40,BT18,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,3,8,BT18,"H,3,8,H18","28,6,206","RUSH:1,H18, TACK:73,33",J. Crawford rush for no gain to the BT18 (S. Bowen;T. Debiez).,"H,4,8,H18",rush,NA,0,3,19,NA,0,NA,28,H,BT,"INT,4,01:45,16","PUNT,4,00:40,18",3,2,1:05,INT,4,01:45,BT16,PUNT,4,00:40,BT18,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,4,8,BT18,"H,4,8,H18","28,7,207",TOUT:V T:00:47,"Timeout Barcelona Dragons, clock 00:47.","H,4,8,H18",NA,NA,0,3,19,00:47,0,NA,28,H,BT,"INT,4,01:45,16","PUNT,4,00:40,18",3,2,1:05,INT,4,01:45,BT16,PUNT,4,00:40,BT18,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BT,4,8,BT18,"H,4,8,H18","28,8,208","PUNT:14,H35 OB:","K. Hummel punt 17 yards to the BT35, out-of-bounds.","V,1,10,H35",punt,NA,0,3,19,NA,1,NA,28,H,BT,"INT,4,01:45,16","PUNT,4,00:40,18",3,2,1:05,INT,4,01:45,BT16,PUNT,4,00:40,BT18,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,1,10,BT35,"V,1,10,H35","29,1,209",{DRIVE}:00:40,BARCELONA DRAGONS drive start at 00:40.,"V,1,10,H35",NA,NA,0,3,19,00:40,0,NA,29,V,BD,"PUNT,4,00:40,65","HALF,4,00:00,67",2,2,0:40,PUNT,4,00:40,BT35,HALF,4,00:00,BT33,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,1,10,BT35,"V,1,10,H35","29,2,210","RUSH:24,H33, TACK:4,97",J. Castanon rush for 2 yards to the BT33 (A. Boadu;K. Wagner).,"V,2,8,H33",rush,NA,0,3,19,NA,0,NA,29,V,BD,"PUNT,4,00:40,65","HALF,4,00:00,67",2,2,0:40,PUNT,4,00:40,BT35,HALF,4,00:00,BT33,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,2,8,BT33,"V,2,8,H33","29,3,211","PASS:14,S,TM,H33 SACK:92",S. Barbero sacked for no gain to the BT33 (T. Hiller).,"V,3,8,H33",pass,NA,0,3,19,NA,0,NA,29,V,BD,"PUNT,4,00:40,65","HALF,4,00:00,67",2,2,0:40,PUNT,4,00:40,BT35,HALF,4,00:00,BT33,NA
2021_10_BD_BT,BD,BT,Barcelona Dragons,Berlin Thunder,8/22/2021,Berlin,Jahn-Sportpark,13:00,15:51,Y,2:51,0,22 C,East,"Cloudy, rainy",W. Ratajczak,E. Sumner,M. Burzec,M. Szczepanski,B. Marciniak,K. Przybyla,H. Romanczyk,E. Christensen,E. Christensen,BD,3,8,BT33,"V,3,8,H33","29,4,212",HALF: T:00:00,"End of game, clock 00:00.","V,3,8,H33",NA,NA,0,3,19,00:00,0,NA,29,V,BD,"PUNT,4,00:40,65","HALF,4,00:00,67",2,2,0:40,PUNT,4,00:40,BT35,HALF,4,00:00,BT33,NA
