game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,cj,alt,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,first_down_with,score,away_score_post,home_score_post,turnover,oob,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,1,10,PW35,"V,1,10,V35","0,1,0","CMT:PW wins, elects to kick, PW to defend N goal","PW wins, elects to kick, PW to defend N goal","V,1,10,V35",NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,1,10,PW35,"V,1,10,V35","0,2,1","KO:11,H05 RET:2,H26 TACK:30,20","Dawid Panczyszyn kickoff 60 yards to the BT5, Jamaal White return 21 yards to the BT26 (Pawel Barul;Kacper Rokicinski).","H,1,10,H26",kick_off,NA,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,1,10,BT26,"H,1,10,H26","1,1,2","PEN:H,DG,A,6,H26,N SPOT:H,H21,Y","PENALTY BT delay of game (Calvin Stitt) 0 yards to the BT26, BT ball on BT21.","H,1,10,H21",penalty,NA,NA,0,0,0,NA,0,1,H,BT,"KO,1,15:00,21","PUNT,1,12:48,21",3,0,2:12,KO,1,15:00,BT21,PUNT,1,12:48,BT21,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,1,10,BT21,"H,1,10,H21","1,2,3","D:1,15",1st and 15.,"H,1,15,H21",NA,NA,NA,0,0,0,NA,0,1,H,BT,"KO,1,15:00,21","PUNT,1,12:48,21",3,0,2:12,KO,1,15:00,BT21,PUNT,1,12:48,BT21,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,1,15,BT21,"H,1,15,H21","1,3,4","RUSH:1,H21, TACK:4,97",Joc Crawford rush for no gain to the BT21 (William Lloyd;Lukasz Gembara).,"H,2,15,H21",rush,NA,NA,0,0,0,NA,0,1,H,BT,"KO,1,15:00,21","PUNT,1,12:48,21",3,0,2:12,KO,1,15:00,BT21,PUNT,1,12:48,BT21,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,2,15,BT21,"H,2,15,H21","1,4,5","RUSH:1,H22, TACK:4,97",Joc Crawford rush for 1 yard to the BT22 (William Lloyd;Lukasz Gembara).,"H,3,14,H22",rush,NA,NA,0,0,0,NA,0,1,H,BT,"KO,1,15:00,21","PUNT,1,12:48,21",3,0,2:12,KO,1,15:00,BT21,PUNT,1,12:48,BT21,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,3,14,BT22,"H,3,14,H22","1,5,6","PASS:6,C,1,H21 TACK:4,8",Calvin Stitt pass complete to Joc Crawford for loss of 1 yard to the BT21 (William Lloyd;Hubert Ogrodowczyk).,"H,4,15,H21",pass,NA,NA,0,0,0,NA,0,1,H,BT,"KO,1,15:00,21","PUNT,1,12:48,21",3,0,2:12,KO,1,15:00,BT21,PUNT,1,12:48,BT21,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,4,15,BT21,"H,4,15,H21","1,6,7","PUNT:14,V48 RET:1,H40 TACK:85","Kevin Hummel punt 31 yards to the PW48, Darius Robinson return 12 yards to the BT40 (Nicolai Schumann).","V,1,10,H40",punt,NA,NA,0,0,0,NA,0,1,H,BT,"KO,1,15:00,21","PUNT,1,12:48,21",3,0,2:12,KO,1,15:00,BT21,PUNT,1,12:48,BT21,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,1,10,BT40,"V,1,10,H40","2,1,8",{DRIVE}:12:48,PANTHERS WROCLAW drive start at 12:48.,"V,1,10,H40",NA,12:48,NA,0,0,0,NA,0,2,V,PW,"PUNT,1,12:48,60","TD,1,08:24,100",8,40,4:24,PUNT,1,12:48,BT40,TD,1,08:24,BT00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,1,10,BT40,"V,1,10,H40","2,2,9","PASS:2,C,87,H33 TACK:15",Lokas O´Connor pass complete to Igor Maslanka for 7 yards to the BT33 (Moritz Thiele).,"V,2,3,H33",pass,NA,NA,0,0,0,NA,0,2,V,PW,"PUNT,1,12:48,60","TD,1,08:24,100",8,40,4:24,PUNT,1,12:48,BT40,TD,1,08:24,BT00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,2,3,BT33,"V,2,3,H33","2,3,10","RUSH:13,H24, TACK:52","Damian Kwiatkowski rush for 9 yards to the BT24, 1ST DOWN PW (Wael Nasri).","V,1,10,H24",rush,NA,rush,0,0,0,NA,0,2,V,PW,"PUNT,1,12:48,60","TD,1,08:24,100",8,40,4:24,PUNT,1,12:48,BT40,TD,1,08:24,BT00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,1,10,BT24,"V,1,10,H24","2,4,11","PASS:2,C,15,H21 TACK:21,31",Lokas O´Connor pass complete to Bartosz Dziedzic for 3 yards to the BT21 (Thadeus Schirmer;Liro Pekkarinen).,"V,2,7,H21",pass,NA,NA,0,0,0,NA,0,2,V,PW,"PUNT,1,12:48,60","TD,1,08:24,100",8,40,4:24,PUNT,1,12:48,BT40,TD,1,08:24,BT00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,2,7,BT21,"V,2,7,H21","2,5,12","RUSH:2,H16, TACK:22",Lokas O´Connor rush for 5 yards to the BT16 (Louis Achaintre).,"V,3,2,H16",rush,NA,NA,0,0,0,NA,0,2,V,PW,"PUNT,1,12:48,60","TD,1,08:24,100",8,40,4:24,PUNT,1,12:48,BT40,TD,1,08:24,BT00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,3,2,BT16,"V,3,2,H16","2,6,13","RUSH:13,H10, TACK:52,15","Damian Kwiatkowski rush for 6 yards to the BT10, 1ST DOWN PW (Wael Nasri;Moritz Thiele).","V,1,0,H10",rush,NA,rush,0,0,0,NA,0,2,V,PW,"PUNT,1,12:48,60","TD,1,08:24,100",8,40,4:24,PUNT,1,12:48,BT40,TD,1,08:24,BT00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,1,0,BT10,"V,1,0,H10","2,7,14","RUSH:13,H05, TACK:8",Damian Kwiatkowski rush for 5 yards to the BT5 (Paul Seifert).,"V,2,0,H05",rush,NA,NA,0,0,0,NA,0,2,V,PW,"PUNT,1,12:48,60","TD,1,08:24,100",8,40,4:24,PUNT,1,12:48,BT40,TD,1,08:24,BT00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,2,0,BT05,"V,2,0,H05","2,8,15","RUSH:13,H01, TACK:2,52",Damian Kwiatkowski rush for 4 yards to the BT1 (Jamaal White;Wael Nasri).,"V,3,0,H01",rush,NA,NA,0,0,0,NA,0,2,V,PW,"PUNT,1,12:48,60","TD,1,08:24,100",8,40,4:24,PUNT,1,12:48,BT40,TD,1,08:24,BT00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,3,0,BT01,"V,3,0,H01","2,9,16","RUSH:13,H00, T:08:24","Damian Kwiatkowski rush for 1 yard to the BT0, 1ST DOWN PW, TOUCHDOWN, clock 08:24.","V,1,10,H15",rush,08:24,rush,1,6,0,NA,0,2,V,PW,"PUNT,1,12:48,60","TD,1,08:24,100",8,40,4:24,PUNT,1,12:48,BT40,TD,1,08:24,BT00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,1,10,BT15,"V,1,10,H15","2,10,17","PAT:K,11,G",Dawid Panczyszyn kick attempt good.,"V,1,0,V35",pat,NA,NA,1,7,0,NA,0,2,V,PW,"PUNT,1,12:48,60","TD,1,08:24,100",8,40,4:24,PUNT,1,12:48,BT40,TD,1,08:24,BT00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,1,0,PW35,"V,1,0,V35","2,11,18","KO:11,H00 TB:","Dawid Panczyszyn kickoff 65 yards to the BT0, touchback.","H,1,10,H25",kick_off,NA,NA,0,7,0,NA,0,2,V,PW,"PUNT,1,12:48,60","TD,1,08:24,100",8,40,4:24,PUNT,1,12:48,BT40,TD,1,08:24,BT00,1
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,1,10,BT25,"H,1,10,H25","3,1,19",{DRIVE}:08:24,BERLIN THUNDER drive start at 08:24.,"H,1,10,H25",NA,08:24,NA,0,7,0,NA,0,3,H,BT,"KO,1,08:24,25","PUNT,1,07:02,27",3,2,1:22,KO,1,08:24,BT25,PUNT,1,07:02,BT27,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,1,10,BT25,"H,1,10,H25","3,2,20","RUSH:1,H28, TACK:8",Joc Crawford rush for 3 yards to the BT28 (Hubert Ogrodowczyk).,"H,2,7,H28",rush,NA,NA,0,7,0,NA,0,3,H,BT,"KO,1,08:24,25","PUNT,1,07:02,27",3,2,1:22,KO,1,08:24,BT25,PUNT,1,07:02,BT27,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,2,7,BT28,"H,2,7,H28","3,3,21","RUSH:11,H29, TACK:99",Bryan Zerbe rush for 1 yard to the BT29 (Robert Rosolek).,"H,3,6,H29",rush,NA,NA,0,7,0,NA,0,3,H,BT,"KO,1,08:24,25","PUNT,1,07:02,27",3,2,1:22,KO,1,08:24,BT25,PUNT,1,07:02,BT27,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,3,6,BT29,"H,3,6,H29","3,4,22","RUSH:6,H27, TACK:8",Calvin Stitt rush for loss of 2 yards to the BT27 (Hubert Ogrodowczyk).,"H,4,8,H27",rush,NA,NA,0,7,0,NA,0,3,H,BT,"KO,1,08:24,25","PUNT,1,07:02,27",3,2,1:22,KO,1,08:24,BT25,PUNT,1,07:02,BT27,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,4,8,BT27,"H,4,8,H27","3,5,23","PUNT:14,V49 DN:","Kevin Hummel punt 24 yards to the PW49, downed.","V,1,10,V49",punt,NA,NA,0,7,0,NA,0,3,H,BT,"KO,1,08:24,25","PUNT,1,07:02,27",3,2,1:22,KO,1,08:24,BT25,PUNT,1,07:02,BT27,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,1,10,PW49,"V,1,10,V49","4,1,24",{DRIVE}:07:02,PANTHERS WROCLAW drive start at 07:02.,"V,1,10,V49",NA,07:02,NA,0,7,0,NA,0,4,V,PW,"PUNT,1,07:02,49","PUNT,1,04:41,60",6,11,2:21,PUNT,1,07:02,PW49,PUNT,1,04:41,BT40,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,1,10,PW49,"V,1,10,V49","4,2,25","PASS:2,C,23,H46 TACK:52,8",Lokas O´Connor pass complete to Jakub Mazan for 5 yards to the BT46 (Wael Nasri;Paul Seifert).,"V,2,5,H46",pass,NA,NA,0,7,0,NA,0,4,V,PW,"PUNT,1,07:02,49","PUNT,1,04:41,60",6,11,2:21,PUNT,1,07:02,PW49,PUNT,1,04:41,BT40,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,2,5,BT46,"V,2,5,H46","4,3,26","PASS:2,C,15,H43 TACK:22",Lokas O´Connor pass complete to Bartosz Dziedzic for 3 yards to the BT43 (Louis Achaintre).,"V,3,2,H43",pass,NA,NA,0,7,0,NA,0,4,V,PW,"PUNT,1,07:02,49","PUNT,1,04:41,60",6,11,2:21,PUNT,1,07:02,PW49,PUNT,1,04:41,BT40,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,3,2,BT43,"V,3,2,H43","4,4,27","RUSH:13,H40,","Damian Kwiatkowski rush for 3 yards to the BT40, 1ST DOWN PW.","V,1,10,H40",rush,NA,rush,0,7,0,NA,0,4,V,PW,"PUNT,1,07:02,49","PUNT,1,04:41,60",6,11,2:21,PUNT,1,07:02,PW49,PUNT,1,04:41,BT40,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,1,10,BT40,"V,1,10,H40","4,5,28","PASS:2,D,15,*","Lokas O´Connor pass incomplete to Bartosz Dziedzic, dropped pass.","V,2,10,H40",pass,NA,NA,0,7,0,NA,0,4,V,PW,"PUNT,1,07:02,49","PUNT,1,04:41,60",6,11,2:21,PUNT,1,07:02,PW49,PUNT,1,04:41,BT40,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,2,10,BT40,"V,2,10,H40","4,6,29","PASS:2,I,18,*",Lokas O´Connor pass incomplete to Adrian Grodecki.,"V,3,10,H40",pass,NA,NA,0,7,0,NA,0,4,V,PW,"PUNT,1,07:02,49","PUNT,1,04:41,60",6,11,2:21,PUNT,1,07:02,PW49,PUNT,1,04:41,BT40,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,3,10,BT40,"V,3,10,H40","4,7,30","PASS:2,I,15,*",Lokas O´Connor pass incomplete to Bartosz Dziedzic.,"V,4,10,H40",pass,NA,NA,0,7,0,NA,0,4,V,PW,"PUNT,1,07:02,49","PUNT,1,04:41,60",6,11,2:21,PUNT,1,07:02,PW49,PUNT,1,04:41,BT40,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,PW,4,10,BT40,"V,4,10,H40","4,8,31","PUNT:11,H00 TB: PEN:V,HO,A,45,H00,N D:1,10 SPOT:H,H30,Y","Dawid Panczyszyn punt 40 yards to the BT0, touchback, PENALTY PW holding (Tomasz Kiszka) 20 yards to the BT0, 1st and 10, BT ball on BT30.","H,1,10,H30",punt,NA,NA,0,7,0,NA,0,4,V,PW,"PUNT,1,07:02,49","PUNT,1,04:41,60",6,11,2:21,PUNT,1,07:02,PW49,PUNT,1,04:41,BT40,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,1,10,BT30,"H,1,10,H30","5,1,32","{DRIVE}:04:41 RUSH:1,H36, TACK:4","BERLIN THUNDER drive start at 04:41, Joc Crawford rush for 6 yards to the BT36 (William Lloyd).","H,2,4,H36",rush,04:41,NA,0,7,0,NA,0,5,H,BT,"PUNT,1,04:41,30","PUNT,1,01:30,48",5,18,3:11,PUNT,1,04:41,BT30,PUNT,1,01:30,BT48,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,2,4,BT36,"H,2,4,H36","5,2,33","RUSH:1,H45, TACK:4,92","Joc Crawford rush for 9 yards to the BT45, 1ST DOWN BT (William Lloyd;Adrian Brudny).","H,1,10,H45",rush,NA,rush,0,7,0,NA,0,5,H,BT,"PUNT,1,04:41,30","PUNT,1,01:30,48",5,18,3:11,PUNT,1,04:41,BT30,PUNT,1,01:30,BT48,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,1,10,BT45,"H,1,10,H45","5,3,34","RUSH:1,H40, TACK:8",Joc Crawford rush for loss of 5 yards to the BT40 (Hubert Ogrodowczyk).,"H,2,15,H40",rush,NA,NA,0,7,0,NA,0,5,H,BT,"PUNT,1,04:41,30","PUNT,1,01:30,48",5,18,3:11,PUNT,1,04:41,BT30,PUNT,1,01:30,BT48,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,2,15,BT40,"H,2,15,H40","5,4,35","PASS:6,I,7,*",Calvin Stitt pass incomplete to Seantavius Jones.,"H,3,15,H40",pass,NA,NA,0,7,0,NA,0,5,H,BT,"PUNT,1,04:41,30","PUNT,1,01:30,48",5,18,3:11,PUNT,1,04:41,BT30,PUNT,1,01:30,BT48,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,3,15,BT40,"H,3,15,H40","5,5,36","RUSH:1,H48, TACK:8",Joc Crawford rush for 8 yards to the BT48 (Hubert Ogrodowczyk).,"H,4,7,H48",rush,NA,NA,0,7,0,NA,0,5,H,BT,"PUNT,1,04:41,30","PUNT,1,01:30,48",5,18,3:11,PUNT,1,04:41,BT30,PUNT,1,01:30,BT48,NA
2021_05_PW_BT,PW,BT,Panthers Wroclaw,Berlin Thunder,7/18/2021,Berlin,Fr.-L.-J.-Sportpark,15:00,18:06,Y,3:06,0,26 C,16 NW,"sunny, partly cloudy",M. Scholz,J. Poschlod,M. Burzec,K. Haltermann,M. Hoffmann,E. Christensen,D. Jurzyk,B. Hansen,B. Hansen,BT,4,7,BT48,"H,4,7,H48","5,6,37","PUNT:14,V26 RET:1,V26 TACK:88","Kevin Hummel punt 26 yards to the PW26, Darius Robinson return 0 yards to the PW26 (88).","V,1,10,V26",punt,NA,NA,0,7,0,NA,0,5,H,BT,"PUNT,1,04:41,30","PUNT,1,01:30,48",5,18,3:11,PUNT,1,04:41,BT30,PUNT,1,01:30,BT48,NA
