game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,nitegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,cj,alt,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,oob,score,away_score_post,home_score_post,clock,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,10,BT35,"V,1,10,V35","0,1,0","CMT:BD wins toss, elects to kick, BT to defend E goal","BD wins toss, elects to kick, BT to defend E goal","V,1,10,V35",NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,10,BT35,"V,1,10,V35","0,2,2","SPOT:V,V35,N",BT ball on BT35.,"V,1,10,V35",NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,10,BT35,"V,1,10,V35","0,3,3","KO:26,V05 RET:5,V19 TACK:43,15","J. Schenderlein kickoff -30 yards to the BT5, J. Constant return -14 yards to the BT19 (J. Schmarmer;M. Thiele).","H,1,10,V19",kick_off,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,10,BT19,"H,1,10,V19","1,1,4","RUSH:21,V17, TACK:22",A. Monton rush for 2 yards to the BT17 (L. Achaintre).,"H,2,8,V17",rush,NA,0,0,0,0,NA,NA,1,H,BD,"KO,1,15:00,81","TD,1,12:59,100",5,19,2:01,KO,1,15:00,BT19,TD,1,12:59,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,2,8,BT17,"H,2,8,V17","1,2,5","PASS:1,I,5,*",Z. Edwards pass incomplete to J. Constant.,"H,3,8,V17",pass,NA,0,0,0,0,NA,NA,1,H,BD,"KO,1,15:00,81","TD,1,12:59,100",5,19,2:01,KO,1,15:00,BT19,TD,1,12:59,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,3,8,BT17,"H,3,8,V17","1,3,7","PASS:1,C,5,V03 OB: TACK:15","Z. Edwards pass complete to J. Constant for 14 yards to the BT3, 1ST DOWN BD, out-of-bounds (M. Thiele).","H,1,0,V03",pass,pass,1,0,0,0,NA,NA,1,H,BD,"KO,1,15:00,81","TD,1,12:59,100",5,19,2:01,KO,1,15:00,BT19,TD,1,12:59,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,0,BT03,"H,1,0,V03","1,4,8","PEN:H,FS,A,TM,V08,N",PENALTY BD false start 5 yards to the BT8.,"H,1,0,V08",penalty,NA,0,0,0,0,NA,NA,1,H,BD,"KO,1,15:00,81","TD,1,12:59,100",5,19,2:01,KO,1,15:00,BT19,TD,1,12:59,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,0,BT08,"H,1,0,V08","1,5,9","PASS:1,I,5,*",Z. Edwards pass incomplete to J. Constant.,"H,2,0,V08",pass,NA,0,0,0,0,NA,NA,1,H,BD,"KO,1,15:00,81","TD,1,12:59,100",5,19,2:01,KO,1,15:00,BT19,TD,1,12:59,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,2,0,BT08,"H,2,0,V08","1,6,10","PASS:1,C,4,V00 T:12:59","Z. Edwards pass complete to R. Bertellin for 8 yards to the BT0, TOUCHDOWN, clock 12:59.","H,1,0,V03",pass,NA,0,1,0,6,12:59,NA,1,H,BD,"KO,1,15:00,81","TD,1,12:59,100",5,19,2:01,KO,1,15:00,BT19,TD,1,12:59,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,0,BT03,"H,1,0,V03","1,7,11","PAT:K,8,G",G.Tavecchio kick attempt good.,"H,1,0,H35",pat,NA,0,1,0,7,NA,NA,1,H,BD,"KO,1,15:00,81","TD,1,12:59,100",5,19,2:01,KO,1,15:00,BT19,TD,1,12:59,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,0,BD35,"H,1,0,H35","1,8,12","KO:8,H00 TB:","G.Tavecchio kickoff -35 yards to the BD0, touchback.","V,1,10,V25",kick_off,NA,0,0,0,7,NA,NA,1,H,BD,"KO,1,15:00,81","TD,1,12:59,100",5,19,2:01,KO,1,15:00,BT19,TD,1,12:59,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,10,BT25,"V,1,10,V25","2,1,13",{DRIVE}:12:25,BERLIN THUNDER drive start at 12:25.,"V,1,10,V25",NA,NA,0,0,0,7,12:25,NA,2,V,BT,"KO,1,12:25,25","TD,1,11:51,100",3,75,0:34,KO,1,12:25,BT25,TD,1,11:51,BD00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,10,BT25,"V,1,10,V25","2,2,14","RUSH:11,V34, TACK:TM",B. Zerbe rush for 9 yards to the BT34 (Team).,"V,2,1,V34",rush,NA,0,0,0,7,NA,NA,2,V,BT,"KO,1,12:25,25","TD,1,11:51,100",3,75,0:34,KO,1,12:25,BT25,TD,1,11:51,BD00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,2,1,BT34,"V,2,1,V34","2,3,15","RUSH:1,H11, OB: TACK:20","J. Crawford rush for 55 yards to the BD11, 1ST DOWN BT, out-of-bounds (L. Masero).","V,1,10,H11",rush,rush,1,0,0,7,NA,NA,2,V,BT,"KO,1,12:25,25","TD,1,11:51,100",3,75,0:34,KO,1,12:25,BT25,TD,1,11:51,BD00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,10,BD11,"V,1,10,H11","2,4,16","PASS:11,C,7,H00 T:11:51","B. Zerbe pass complete to S. Jones for 11 yards to the BD0, 1ST DOWN BT, TOUCHDOWN, clock 11:51.","V,1,0,H03",pass,pass,0,1,6,7,11:51,NA,2,V,BT,"KO,1,12:25,25","TD,1,11:51,100",3,75,0:34,KO,1,12:25,BT25,TD,1,11:51,BD00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,0,BD03,"V,1,0,H03","2,5,17","PAT:K,26,N",J. Schenderlein kick attempt failed.,"V,1,0,V35",pat,NA,0,0,6,7,NA,NA,2,V,BT,"KO,1,12:25,25","TD,1,11:51,100",3,75,0:34,KO,1,12:25,BT25,TD,1,11:51,BD00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,0,BT35,"V,1,0,V35","2,6,18","KO:26,H01 RET:5,H32 TACK:85,22","J. Schenderlein kickoff 64 yards to the BD1, J. Constant return 31 yards to the BD32 (N. Schumann;L. Achaintre).","H,1,10,H32",kick_off,NA,0,0,6,7,NA,NA,2,V,BT,"KO,1,12:25,25","TD,1,11:51,100",3,75,0:34,KO,1,12:25,BT25,TD,1,11:51,BD00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,10,BD32,"H,1,10,H32","3,1,19",{DRIVE}:11:51,BARCELONA DRAGONS drive start at 11:51.,"H,1,10,H32",NA,NA,0,0,6,7,11:51,NA,3,H,BD,"KO,1,11:51,32","PUNT,1,06:33,46",6,14,5:18,KO,1,11:51,BD32,PUNT,1,06:33,BD46,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,10,BD32,"H,1,10,H32","3,2,20","PEN:H,ID,A,TM,H27,N",PENALTY BD ineligible downfield on pass 5 yards to the BD27.,"H,1,15,H27",penalty,NA,0,0,6,7,NA,NA,3,H,BD,"KO,1,11:51,32","PUNT,1,06:33,46",6,14,5:18,KO,1,11:51,BD32,PUNT,1,06:33,BD46,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,15,BD27,"H,1,15,H27","3,3,21","PASS:1,C,21,H32 OB: TACK:31,44","Z. Edwards pass complete to A. Monton for 5 yards to the BD32, out-of-bounds (L. Pekkarinen;M. Steffen).","H,2,10,H32",pass,NA,1,0,6,7,NA,NA,3,H,BD,"KO,1,11:51,32","PUNT,1,06:33,46",6,14,5:18,KO,1,11:51,BD32,PUNT,1,06:33,BD46,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,2,10,BD32,"H,2,10,H32","3,4,22","PASS:1,I,4,*",Z. Edwards pass incomplete to R. Bertellin.,"H,3,10,H32",pass,NA,0,0,6,7,NA,NA,3,H,BD,"KO,1,11:51,32","PUNT,1,06:33,46",6,14,5:18,KO,1,11:51,BD32,PUNT,1,06:33,BD46,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,3,10,BD32,"H,3,10,H32","3,5,23","PASS:1,C,5,H42 OB: TACK:31","Z. Edwards pass complete to J. Constant for 10 yards to the BD42, 1ST DOWN BD, out-of-bounds (L. Pekkarinen).","H,1,10,H42",pass,pass,1,0,6,7,NA,NA,3,H,BD,"KO,1,11:51,32","PUNT,1,06:33,46",6,14,5:18,KO,1,11:51,BD32,PUNT,1,06:33,BD46,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,10,BD42,"H,1,10,H42","3,6,24","PASS:1,I,4,* BRUP:15",Z. Edwards pass incomplete to R. Bertellin (M. Thiele).,"H,2,10,H42",pass,NA,0,0,6,7,NA,NA,3,H,BD,"KO,1,11:51,32","PUNT,1,06:33,46",6,14,5:18,KO,1,11:51,BD32,PUNT,1,06:33,BD46,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,2,10,BD42,"H,2,10,H42","3,7,25","PASS:1,C,5,H43 TACK:22",Z. Edwards pass complete to J. Constant for 1 yard to the BD43 (L. Achaintre).,"H,3,9,H43",pass,NA,0,0,6,7,NA,NA,3,H,BD,"KO,1,11:51,32","PUNT,1,06:33,46",6,14,5:18,KO,1,11:51,BD32,PUNT,1,06:33,BD46,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,3,9,BD43,"H,3,9,H43","3,8,26","RUSH:1,H46, TACK:91",Z. Edwards rush for 3 yards to the BD46 (A. Odeleye).,"H,4,6,H46",rush,NA,0,0,6,7,NA,NA,3,H,BD,"KO,1,11:51,32","PUNT,1,06:33,46",6,14,5:18,KO,1,11:51,BD32,PUNT,1,06:33,BD46,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,4,6,BD46,"H,4,6,H46","3,9,27",TOUT:V T:09:25,"Timeout Berlin Thunder, clock 09:25.","H,4,6,H46",NA,NA,0,0,6,7,09:25,NA,3,H,BD,"KO,1,11:51,32","PUNT,1,06:33,46",6,14,5:18,KO,1,11:51,BD32,PUNT,1,06:33,BD46,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,4,6,BD46,"H,4,6,H46","3,10,28","PUNT:18,V08 RET:88,V08 TACK:22 PEN:H,KI,A,22,V25,N D:1,10 SPOT:V,V25,Y","C. Manser punt 46 yards to the BT8, 88 return 0 yards to the BT8 (L.Frecha), PENALTY BD kick catching interference (L.Frecha) 17 yards to the BT25, 1st and 10, BT ball on BT25.","V,1,10,V25",punt,NA,0,0,6,7,NA,NA,3,H,BD,"KO,1,11:51,32","PUNT,1,06:33,46",6,14,5:18,KO,1,11:51,BD32,PUNT,1,06:33,BD46,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,10,BT25,"V,1,10,V25","4,1,29",{DRIVE}:06:33,BERLIN THUNDER drive start at 06:33.,"V,1,10,V25",NA,NA,0,0,6,7,06:33,NA,4,V,BT,"PUNT,1,06:33,25","PUNT,1,06:10,31",4,6,0:23,PUNT,1,06:33,BT25,PUNT,1,06:10,BT31,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,10,BT25,"V,1,10,V25","4,2,30","RUSH:7,V36, TACK:27,3","S. Jones rush for 11 yards to the BT36, 1ST DOWN BT (A. Vera;A. Jimenez).","V,1,10,V36",rush,rush,0,0,6,7,NA,NA,4,V,BT,"PUNT,1,06:33,25","PUNT,1,06:10,31",4,6,0:23,PUNT,1,06:33,BT25,PUNT,1,06:10,BT31,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,1,10,BT36,"V,1,10,V36","4,3,31","PASS:11,C,1,V35 TACK:10",B. Zerbe pass complete to J. Crawford for loss of 1 yard to the BT35 (C. Brugnani).,"V,2,11,V35",pass,NA,0,0,6,7,NA,NA,4,V,BT,"PUNT,1,06:33,25","PUNT,1,06:10,31",4,6,0:23,PUNT,1,06:33,BT25,PUNT,1,06:10,BT31,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,2,11,BT35,"V,2,11,V35","4,4,32","PASS:11,S,TM,V26 SACK:90",B. Zerbe sacked for loss of 9 yards to the BT26 (A. Fernandez).,"V,3,20,V26",pass,NA,0,0,6,7,NA,NA,4,V,BT,"PUNT,1,06:33,25","PUNT,1,06:10,31",4,6,0:23,PUNT,1,06:33,BT25,PUNT,1,06:10,BT31,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,3,20,BT26,"V,3,20,V26","4,5,33",TOUT:V T:06:20,"Timeout Berlin Thunder, clock 06:20.","V,3,20,V26",NA,NA,0,0,6,7,06:20,NA,4,V,BT,"PUNT,1,06:33,25","PUNT,1,06:10,31",4,6,0:23,PUNT,1,06:33,BT25,PUNT,1,06:10,BT31,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,3,20,BT26,"V,3,20,V26","4,6,34","RUSH:11,V31, TACK:73",B. Zerbe rush for 5 yards to the BT31 (S. Bowen).,"V,4,15,V31",rush,NA,0,0,6,7,NA,NA,4,V,BT,"PUNT,1,06:33,25","PUNT,1,06:10,31",4,6,0:23,PUNT,1,06:33,BT25,PUNT,1,06:10,BT31,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BT,4,15,BT31,"V,4,15,V31","4,7,35","PUNT:14,H41 RET:5,V27 OB: TACK:91","K. Hummel punt 28 yards to the BD41, J. Constant return 32 yards to the BT27, out-of-bounds (A. Odeleye).","H,1,10,V27",punt,NA,1,0,6,7,NA,NA,4,V,BT,"PUNT,1,06:33,25","PUNT,1,06:10,31",4,6,0:23,PUNT,1,06:33,BT25,PUNT,1,06:10,BT31,NA
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,10,BT27,"H,1,10,V27","5,1,36",{DRIVE}:06:10,BARCELONA DRAGONS drive start at 06:10.,"H,1,10,V27",NA,NA,0,0,6,7,06:10,NA,5,H,BD,"PUNT,1,06:10,73","TD,1,03:19,100",5,27,2:51,PUNT,1,06:10,BT27,TD,1,03:19,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,10,BT27,"H,1,10,V27","5,2,37","RUSH:3,V22, TACK:52",A. Jimenez rush for 5 yards to the BT22 (W. Nasri).,"H,2,5,V22",rush,NA,0,0,6,7,NA,NA,5,H,BD,"PUNT,1,06:10,73","TD,1,03:19,100",5,27,2:51,PUNT,1,06:10,BT27,TD,1,03:19,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,2,5,BT22,"H,2,5,V22","5,3,38","PASS:1,C,15,V15 TACK:52,29","Z. Edwards pass complete to M. Flores for 7 yards to the BT15, 1ST DOWN BD (W. Nasri;29).","H,1,10,V15",pass,pass,0,0,6,7,NA,NA,5,H,BD,"PUNT,1,06:10,73","TD,1,03:19,100",5,27,2:51,PUNT,1,06:10,BT27,TD,1,03:19,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,10,BT15,"H,1,10,V15","5,4,39","RUSH:3,V12, TACK:52,96",A. Jimenez rush for 3 yards to the BT12 (W. Nasri;M. Behm).,"H,2,7,V12",rush,NA,0,0,6,7,NA,NA,5,H,BD,"PUNT,1,06:10,73","TD,1,03:19,100",5,27,2:51,PUNT,1,06:10,BT27,TD,1,03:19,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,2,7,BT12,"H,2,7,V12","5,5,40","RUSH:3,V08, TACK:22",A. Jimenez rush for 4 yards to the BT8 (L. Achaintre).,"H,3,3,V08",rush,NA,0,0,6,7,NA,NA,5,H,BD,"PUNT,1,06:10,73","TD,1,03:19,100",5,27,2:51,PUNT,1,06:10,BT27,TD,1,03:19,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,3,3,BT08,"H,3,3,V08","5,6,41","PASS:1,C,15,V00 T:03:19","Z. Edwards pass complete to M. Flores for 8 yards to the BT0, 1ST DOWN BD, TOUCHDOWN, clock 03:19.","H,1,0,V03",pass,pass,0,1,6,13,03:19,NA,5,H,BD,"PUNT,1,06:10,73","TD,1,03:19,100",5,27,2:51,PUNT,1,06:10,BT27,TD,1,03:19,BT00,1
2021_06_BT_BD,BT,BD,Berlin Thunder,Barcelona Dragons,7/24/2021,Reus,Estadio municipal,19:00,NA,Y,Y,NA,0,29c,NA,Sunny,R.Miras,D.Clemence,"J,Fernandez",K.Haltermann,A.Valverde,M.Hoffmann,P.Simon,J.Lanz,J.Lanz,BD,1,0,BT03,"H,1,0,V03","5,7,42","PAT:K,8,G",G.Tavecchio kick attempt good.,"H,1,0,H35",pat,NA,0,1,6,14,NA,NA,5,H,BD,"PUNT,1,06:10,73","TD,1,03:19,100",5,27,2:51,PUNT,1,06:10,BT27,TD,1,03:19,BT00,1
