game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,lj,bj,fj,sj,cj,alt,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,score,away_score_post,home_score_post,clock,oob,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,1,10,LK35,"V,1,10,V35","0,1,0","CMT:hd wins toss, elects to receive","hd wins toss, elects to receive","V,1,10,V35",NA,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,1,10,LK35,"V,1,10,V35","0,2,1","SPOT:V,V35,N KO:18,H03 RET:23,H34 TACK:32","LK ball on LK35, M. Ulbrich kickoff 62 yards to the HD3, J. Rogers return 31 yards to the HD34 (L.Deckwarth).","H,1,10,H34",kick_off,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,1,10,HD34,"H,1,10,H34","1,1,2","RUSH:34,V33, TACK:28,8","J. Ampaw rush for 33 yards to the LK33, 1ST DOWN HD (J. Dietze;A. Jalloh).","H,1,10,V33",rush,rush,0,0,0,NA,0,NA,1,H,HD,"KO,1,15:00,34","TD,1,12:58,100",4,66,2:02,KO,1,15:00,HD34,TD,1,12:58,LK00,1
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,1,10,LK33,"H,1,10,V33","1,2,3","RUSH:34,V29, TACK:40",J. Ampaw rush for 4 yards to the LK29 (O. Rohnebak).,"H,2,6,V29",rush,NA,0,0,0,NA,0,NA,1,H,HD,"KO,1,15:00,34","TD,1,12:58,100",4,66,2:02,KO,1,15:00,HD34,TD,1,12:58,LK00,1
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,2,6,LK29,"H,2,6,V29","1,3,4","PASS:1,C,82,V04 TACK:8","S. Ceesay pass complete to T. Nill for 25 yards to the LK4, 1ST DOWN HD (A. Jalloh).","H,1,0,V04",pass,pass,0,0,0,NA,0,NA,1,H,HD,"KO,1,15:00,34","TD,1,12:58,100",4,66,2:02,KO,1,15:00,HD34,TD,1,12:58,LK00,1
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,1,0,LK04,"H,1,0,V04","1,4,5","RUSH:34,V00, T:12:58 PAT:K,4,G","J. Ampaw rush for 4 yards to the LK0, 1ST DOWN HD, TOUCHDOWN, clock 12:58, P. Andersen kick attempt good.","H,1,0,H35",pat,rush,1,0,7,12:58,0,NA,1,H,HD,"KO,1,15:00,34","TD,1,12:58,100",4,66,2:02,KO,1,15:00,HD34,TD,1,12:58,LK00,1
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,1,0,HD35,"H,1,0,H35","1,5,6","KO:4,V07 RET:8,V22 TACK:18","P. Andersen kickoff 58 yards to the LK7, A. Jalloh return 15 yards to the LK22 (M. Amankwah).","V,1,10,V22",kick_off,NA,0,0,7,NA,0,NA,1,H,HD,"KO,1,15:00,34","TD,1,12:58,100",4,66,2:02,KO,1,15:00,HD34,TD,1,12:58,LK00,1
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,1,10,LK22,"V,1,10,V22","2,1,7",{DRIVE}:12:50,LEIPZIG KINGS drive start at 12:50.,"V,1,10,V22",NA,NA,0,0,7,12:50,0,NA,2,V,LK,"KO,1,12:50,22","PUNT,1,08:30,29",5,7,4:20,KO,1,12:50,LK22,PUNT,1,08:30,LK29,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,1,10,LK22,"V,1,10,V22","2,2,8","RUSH:12,V25, TACK:94",J. Awini rush for 3 yards to the LK25 (B. Grube).,"V,2,7,V25",rush,NA,0,0,7,NA,0,NA,2,V,LK,"KO,1,12:50,22","PUNT,1,08:30,29",5,7,4:20,KO,1,12:50,LK22,PUNT,1,08:30,LK29,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,2,7,LK25,"V,2,7,V25","2,3,9","PASS:3,C,12,V35 TACK:31,57","M. Birdsong pass complete to J. Awini for 10 yards to the LK35, 1ST DOWN LK (J.Juurlink;D. Laporte).","V,1,10,V35",pass,pass,0,0,7,NA,0,NA,2,V,LK,"KO,1,12:50,22","PUNT,1,08:30,29",5,7,4:20,KO,1,12:50,LK22,PUNT,1,08:30,LK29,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,1,10,LK35,"V,1,10,V35","2,4,10","PEN:V,FS,A,70,V28,N",PENALTY LK false start (S. Baafi) 7 yards to the LK28.,"V,1,17,V28",penalty,NA,0,0,7,NA,0,NA,2,V,LK,"KO,1,12:50,22","PUNT,1,08:30,29",5,7,4:20,KO,1,12:50,LK22,PUNT,1,08:30,LK29,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,1,17,LK28,"V,1,17,V28","2,5,11","RUSH:12,V30, TACK:57",J. Awini rush for 2 yards to the LK30 (D. Laporte).,"V,2,15,V30",rush,NA,0,0,7,NA,0,NA,2,V,LK,"KO,1,12:50,22","PUNT,1,08:30,29",5,7,4:20,KO,1,12:50,LK22,PUNT,1,08:30,LK29,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,2,15,LK30,"V,2,15,V30","2,6,12","RUSH:8,V31, TACK:25",A. Jalloh rush for 1 yard to the LK31 (C. Slater).,"V,3,14,V31",rush,NA,0,0,7,NA,0,NA,2,V,LK,"KO,1,12:50,22","PUNT,1,08:30,29",5,7,4:20,KO,1,12:50,LK22,PUNT,1,08:30,LK29,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,3,14,LK31,"V,3,14,V31","2,7,13","PASS:3,C,8,V29 TACK:40",M. Birdsong pass complete to A. Jalloh for loss of 2 yards to the LK29 (M. Spiegel).,"V,4,16,V29",pass,NA,0,0,7,NA,0,NA,2,V,LK,"KO,1,12:50,22","PUNT,1,08:30,29",5,7,4:20,KO,1,12:50,LK22,PUNT,1,08:30,LK29,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,4,16,LK29,"V,4,16,V29","2,8,14","PUNT:1,H30 RET:23,V49 OB:","J. Templar punt 41 yards to the HD30, J. Rogers return 21 yards to the LK49, out-of-bounds.","H,1,10,V49",punt,NA,0,0,7,NA,1,NA,2,V,LK,"KO,1,12:50,22","PUNT,1,08:30,29",5,7,4:20,KO,1,12:50,LK22,PUNT,1,08:30,LK29,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,1,10,LK49,"H,1,10,V49","3,1,15",{DRIVE}:08:30,HAMBURG SEA DEVILS drive start at 08:30.,"H,1,10,V49",NA,NA,0,0,7,08:30,0,NA,3,H,HD,"PUNT,1,08:30,51","FGA,1,05:45,66",5,15,2:45,PUNT,1,08:30,LK49,FGA,1,05:45,LK34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,1,10,LK49,"H,1,10,V49","3,2,16","RUSH:1,V34, TACK:28","S. Ceesay rush for 15 yards to the LK34, 1ST DOWN HD (J. Dietze).","H,1,10,V34",rush,rush,0,0,7,NA,0,NA,3,H,HD,"PUNT,1,08:30,51","FGA,1,05:45,66",5,15,2:45,PUNT,1,08:30,LK49,FGA,1,05:45,LK34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,1,10,LK34,"H,1,10,V34","3,3,17","PASS:1,I,12,* PEN:V,OD,A,55,V29,N NOPLAY:","S. Ceesay pass incomplete to J. Madin Cerezo, PENALTY LK offside defense (55) 5 yards to the LK29, NO PLAY.","H,1,5,V29",penalty,NA,0,0,7,NA,0,NA,3,H,HD,"PUNT,1,08:30,51","FGA,1,05:45,66",5,15,2:45,PUNT,1,08:30,LK49,FGA,1,05:45,LK34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,1,5,LK29,"H,1,5,V29","3,4,18","RUSH:34,V25, TACK:50,92",J. Ampaw rush for 4 yards to the LK25 (J.Schultes;A. Zetterberg).,"H,2,1,V25",rush,NA,0,0,7,NA,0,NA,3,H,HD,"PUNT,1,08:30,51","FGA,1,05:45,66",5,15,2:45,PUNT,1,08:30,LK49,FGA,1,05:45,LK34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,2,1,LK25,"H,2,1,V25","3,5,19","PASS:1,I,82,*",S. Ceesay pass incomplete to T. Nill.,"H,3,1,V25",pass,NA,0,0,7,NA,0,NA,3,H,HD,"PUNT,1,08:30,51","FGA,1,05:45,66",5,15,2:45,PUNT,1,08:30,LK49,FGA,1,05:45,LK34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,3,1,LK25,"H,3,1,V25","3,6,20",TOUT:H T:06:57,"Timeout Hamburg Sea Devils, clock 06:57.","H,3,1,V25",NA,NA,0,0,7,06:57,0,NA,3,H,HD,"PUNT,1,08:30,51","FGA,1,05:45,66",5,15,2:45,PUNT,1,08:30,LK49,FGA,1,05:45,LK34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,3,1,LK25,"H,3,1,V25","3,7,21","RUSH:34,V34,",J. Ampaw rush for loss of 9 yards to the LK34.,"H,4,10,V34",rush,NA,0,0,7,NA,0,NA,3,H,HD,"PUNT,1,08:30,51","FGA,1,05:45,66",5,15,2:45,PUNT,1,08:30,LK49,FGA,1,05:45,LK34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,4,10,LK34,"H,4,10,V34","3,8,23","FGA:4,45,M,V34,R T:05:45","P. Andersen field goal attempt from 45 MISSED - wide right, spot at LK34, clock 05:45.","V,1,10,V34",field_goal,NA,0,0,7,05:45,0,NA,3,H,HD,"PUNT,1,08:30,51","FGA,1,05:45,66",5,15,2:45,PUNT,1,08:30,LK49,FGA,1,05:45,LK34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,1,10,LK34,"V,1,10,V34","4,1,24",{DRIVE}:05:45,LEIPZIG KINGS drive start at 05:45.,"V,1,10,V34",NA,NA,0,0,7,05:45,0,NA,4,V,LK,"FGA,1,05:45,34","INT,1,01:38,66",9,32,4:07,FGA,1,05:45,LK34,INT,1,01:38,HD34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,1,10,LK34,"V,1,10,V34","4,2,25","RUSH:12,V40, TACK:57",J. Awini rush for 6 yards to the LK40 (D. Laporte).,"V,2,4,V40",rush,NA,0,0,7,NA,0,NA,4,V,LK,"FGA,1,05:45,34","INT,1,01:38,66",9,32,4:07,FGA,1,05:45,LK34,INT,1,01:38,HD34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,2,4,LK40,"V,2,4,V40","4,3,26","PASS:3,I,30,* BRUP:27",M. Birdsong pass incomplete to N.Baeumer (L. Mueller).,"V,3,4,V40",pass,NA,0,0,7,NA,0,NA,4,V,LK,"FGA,1,05:45,34","INT,1,01:38,66",9,32,4:07,FGA,1,05:45,LK34,INT,1,01:38,HD34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,3,4,LK40,"V,3,4,V40","4,4,27","PASS:3,C,11,V49 TACK:28","M. Birdsong pass complete to A. Dable-Wolf for 9 yards to the LK49, 1ST DOWN LK (B. Maruschke).","V,1,10,V49",pass,pass,0,0,7,NA,0,NA,4,V,LK,"FGA,1,05:45,34","INT,1,01:38,66",9,32,4:07,FGA,1,05:45,LK34,INT,1,01:38,HD34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,1,10,LK49,"V,1,10,V49","4,5,28","PEN:V,FS,A,6,V44,N",PENALTY LK false start (T. Knuettel) 5 yards to the LK44.,"V,1,15,V44",penalty,NA,0,0,7,NA,0,NA,4,V,LK,"FGA,1,05:45,34","INT,1,01:38,66",9,32,4:07,FGA,1,05:45,LK34,INT,1,01:38,HD34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,1,15,LK44,"V,1,15,V44","4,6,29","PASS:3,C,85,H48 TACK:40",M. Birdsong pass complete to A.Doroshev for 8 yards to the HD48 (M. Spiegel).,"V,2,7,H48",pass,NA,0,0,7,NA,0,NA,4,V,LK,"FGA,1,05:45,34","INT,1,01:38,66",9,32,4:07,FGA,1,05:45,LK34,INT,1,01:38,HD34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,2,7,HD48,"V,2,7,H48","4,7,30","PASS:3,I,11,*",M. Birdsong pass incomplete to A. Dable-Wolf.,"V,3,7,H48",pass,NA,0,0,7,NA,0,NA,4,V,LK,"FGA,1,05:45,34","INT,1,01:38,66",9,32,4:07,FGA,1,05:45,LK34,INT,1,01:38,HD34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,3,7,HD48,"V,3,7,H48","4,8,31","RUSH:3,H40, OB:","M. Birdsong rush for 8 yards to the HD40, 1ST DOWN LK, out-of-bounds.","V,1,10,H40",rush,rush,0,0,7,NA,1,NA,4,V,LK,"FGA,1,05:45,34","INT,1,01:38,66",9,32,4:07,FGA,1,05:45,LK34,INT,1,01:38,HD34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,1,10,HD40,"V,1,10,H40","4,9,32","RUSH:12,H34, TACK:31",J. Awini rush for 6 yards to the HD34 (J.Juurlink).,"V,2,4,H34",rush,NA,0,0,7,NA,0,NA,4,V,LK,"FGA,1,05:45,34","INT,1,01:38,66",9,32,4:07,FGA,1,05:45,LK34,INT,1,01:38,HD34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,2,4,HD34,"V,2,4,H34","4,10,33","PASS:3,I,8,* BRUP:27",M. Birdsong pass incomplete to A. Jalloh (L. Mueller).,"V,3,4,H34",pass,NA,0,0,7,NA,0,NA,4,V,LK,"FGA,1,05:45,34","INT,1,01:38,66",9,32,4:07,FGA,1,05:45,LK34,INT,1,01:38,HD34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,3,4,HD34,"V,3,4,H34","4,11,34",TOUT:H T:01:49,"Timeout Hamburg Sea Devils, clock 01:49.","V,3,4,H34",NA,NA,0,0,7,01:49,0,NA,4,V,LK,"FGA,1,05:45,34","INT,1,01:38,66",9,32,4:07,FGA,1,05:45,LK34,INT,1,01:38,HD34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,LK,3,4,HD34,"V,3,4,H34","4,12,35","PASS:3,X,25,H10 RET:25,H37","M. Birdsong pass intercepted by C. Slater at the HD10, C. Slater return 27 yards to the HD37.","H,1,10,H37",pass,NA,0,0,7,NA,0,I,4,V,LK,"FGA,1,05:45,34","INT,1,01:38,66",9,32,4:07,FGA,1,05:45,LK34,INT,1,01:38,HD34,NA
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,1,10,HD37,"H,1,10,H37","5,1,36",{DRIVE}:01:38,HAMBURG SEA DEVILS drive start at 01:38.,"H,1,10,H37",NA,NA,0,0,7,01:38,0,NA,5,H,HD,"INT,1,01:38,37","TD,2,14:57,100",5,63,1:41,INT,1,01:38,HD37,TD,2,14:57,LK00,1
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,1,10,HD37,"H,1,10,H37","5,2,37","RUSH:34,H34,",J. Ampaw rush for loss of 3 yards to the HD34.,"H,2,13,H34",rush,NA,0,0,7,NA,0,NA,5,H,HD,"INT,1,01:38,37","TD,2,14:57,100",5,63,1:41,INT,1,01:38,HD37,TD,2,14:57,LK00,1
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,2,13,HD34,"H,2,13,H34","5,3,38","PASS:1,C,82,H48 TACK:28","S. Ceesay pass complete to T. Nill for 14 yards to the HD48, 1ST DOWN HD (J. Dietze).","H,1,10,H48",pass,pass,0,0,7,NA,0,NA,5,H,HD,"INT,1,01:38,37","TD,2,14:57,100",5,63,1:41,INT,1,01:38,HD37,TD,2,14:57,LK00,1
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,1,10,HD48,"H,1,10,H48","5,4,39","PASS:1,I,12,*",S. Ceesay pass incomplete to J. Madin Cerezo.,"H,2,10,H48",pass,NA,0,0,7,NA,0,NA,5,H,HD,"INT,1,01:38,37","TD,2,14:57,100",5,63,1:41,INT,1,01:38,HD37,TD,2,14:57,LK00,1
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,2,10,HD48,"H,2,10,H48","5,5,40","PASS:1,I,12,* PEN:V,PI,A,4,V08,1 NOPLAY:","S. Ceesay pass incomplete to J. Madin Cerezo, PENALTY LK pass interference (R. Henrique) 44 yards to the LK8, 1ST DOWN HD, NO PLAY.","H,1,0,V08",penalty,penalty,0,0,7,NA,0,NA,5,H,HD,"INT,1,01:38,37","TD,2,14:57,100",5,63,1:41,INT,1,01:38,HD37,TD,2,14:57,LK00,1
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,1,0,LK08,"H,1,0,V08","5,6,41","PEN:H,FS,A,68,V13,N",PENALTY HD false start (K. Ebanks) 5 yards to the LK13.,"H,1,0,V13",penalty,NA,0,0,7,NA,0,NA,5,H,HD,"INT,1,01:38,37","TD,2,14:57,100",5,63,1:41,INT,1,01:38,HD37,TD,2,14:57,LK00,1
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,1,0,LK13,"H,1,0,V13","5,7,42","PEN:H,FS,A,68,V18,N",PENALTY HD false start (K. Ebanks) 5 yards to the LK18.,"H,1,0,V18",penalty,NA,0,0,7,NA,0,NA,5,H,HD,"INT,1,01:38,37","TD,2,14:57,100",5,63,1:41,INT,1,01:38,HD37,TD,2,14:57,LK00,1
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,1,0,LK18,"H,1,0,V18","5,8,43","RUSH:1,V08, OB:","S. Ceesay rush for 10 yards to the LK8, out-of-bounds.","H,2,0,V08",rush,NA,0,0,7,NA,1,NA,5,H,HD,"INT,1,01:38,37","TD,2,14:57,100",5,63,1:41,INT,1,01:38,HD37,TD,2,14:57,LK00,1
2021_11_LK_HD,LK,HD,Leipzig Kings,Hamburg Sea Devils,8/29/2021,Hamburg,Stadion Hoheluft,15:00,17:55,Y,02:55,1625,19,SW,Rainy,Denker,Kattillus,Haltermann,Jurzyk,Hoffmann,Christensen,Berger,Berger,HD,2,0,LK08,"H,2,0,V08","5,9,44",Q:2 T:15:00,"Start of 2nd quarter, clock 15:00.","H,2,0,V08",NA,NA,0,0,7,15:00,0,NA,5,H,HD,"INT,1,01:38,37","TD,2,14:57,100",5,63,1:41,INT,1,01:38,HD37,TD,2,14:57,LK00,1
