game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,nitegame,schednote,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,play_type,clock,tokens,desc,newcontext,first_down_with,oob,turnover,score,away_score_post,home_score_post,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz,cj,alt
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,CC35,"V,1,10,V35","0,1,0",NA,00:00,Q:1 T:00:00,"Start of 1st quarter, clock 00:00.","V,1,10,V35",NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,CC35,"V,1,10,V35","0,2,2",NA,NA,"SPOT:H,H35,N",PW ball on PW35.,"H,1,10,H35",NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,PW35,"H,1,10,H35","0,3,3",kick_off,NA,"KO:11,V05 RET:1,V30 TACK:20","D. Panczyszyn kickoff 60 yards to the CC5, Q. Pounds return 25 yards to the CC30 (K. Rokicinski).","V,1,10,V30",NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,CC30,"V,1,10,V30","1,1,4",rush,NA,"RUSH:9,V33, TACK:5",C. Ezeala rush for 3 yards to the CC33 (G. Zec).,"V,2,7,V33",NA,0,NA,0,0,0,1,V,CC,"KO,1,00:00,30","PUNT,1,00:00,33",3,3,0:00,KO,1,00:00,CC30,PUNT,1,00:00,CC33,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,2,7,CC33,"V,2,7,V33","1,2,5",rush,NA,"RUSH:9,V33, TACK:4",C. Ezeala rush for no gain to the CC33 (W. Lloyd).,"V,3,7,V33",NA,0,NA,0,0,0,1,V,CC,"KO,1,00:00,30","PUNT,1,00:00,33",3,3,0:00,KO,1,00:00,CC30,PUNT,1,00:00,CC33,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,3,7,CC33,"V,3,7,V33","1,3,6",pass,NA,"PASS:7,I,10,*",D. Farley pass incomplete to J. Schlesinger.,"V,4,7,V33",NA,0,NA,0,0,0,1,V,CC,"KO,1,00:00,30","PUNT,1,00:00,33",3,3,0:00,KO,1,00:00,CC30,PUNT,1,00:00,CC33,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,4,7,CC33,"V,4,7,V33","1,4,7",punt,NA,"PUNT:9,H24 RET:1,H38","C. Ezeala punt 43 yards to the PW24, D. Robinson return 14 yards to the PW38.","H,1,10,H38",NA,0,NA,0,0,0,1,V,CC,"KO,1,00:00,30","PUNT,1,00:00,33",3,3,0:00,KO,1,00:00,CC30,PUNT,1,00:00,CC33,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,PW38,"H,1,10,H38","2,1,8",pass,NA,"PASS:2,S,TM,H24 SACK:44",L. O'Connor sacked for loss of 14 yards to the PW24 (M. Kensy).,"H,2,24,H24",NA,0,NA,0,0,0,2,H,PW,"PUNT,1,00:00,38","DOWNS,1,00:00,99",13,61,0:00,PUNT,1,00:00,PW38,DOWNS,1,00:00,CC01,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,2,24,PW24,"H,2,24,H24","2,2,9",pass,NA,"PASS:2,I,16,*",L. O'Connor pass incomplete to W. Zieba.,"H,3,24,H24",NA,0,NA,0,0,0,2,H,PW,"PUNT,1,00:00,38","DOWNS,1,00:00,99",13,61,0:00,PUNT,1,00:00,PW38,DOWNS,1,00:00,CC01,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,3,24,PW24,"H,3,24,H24","2,3,10",pass,NA,"PASS:2,C,82,H50 OB:","L. O'Connor pass complete to P. Banat for 26 yards to the 50 yardline, 1ST DOWN PW, out-of-bounds.","H,1,10,H50",pass,1,NA,0,0,0,2,H,PW,"PUNT,1,00:00,38","DOWNS,1,00:00,99",13,61,0:00,PUNT,1,00:00,PW38,DOWNS,1,00:00,CC01,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,PW50,"H,1,10,H50","2,4,11",rush,NA,"RUSH:24,V48,",M. Herndon rush for 2 yards to the CC48.,"H,2,8,V48",NA,0,NA,0,0,0,2,H,PW,"PUNT,1,00:00,38","DOWNS,1,00:00,99",13,61,0:00,PUNT,1,00:00,PW38,DOWNS,1,00:00,CC01,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,2,8,CC48,"H,2,8,V48","2,5,12",pass,NA,"PASS:2,C,23,V42 TACK:99",L. O'Connor pass complete to J. Mazan for 6 yards to the CC42 (J. De Souza B.).,"H,3,2,V42",NA,0,NA,0,0,0,2,H,PW,"PUNT,1,00:00,38","DOWNS,1,00:00,99",13,61,0:00,PUNT,1,00:00,PW38,DOWNS,1,00:00,CC01,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,3,2,CC42,"H,3,2,V42","2,6,13",rush,NA,"RUSH:24,V35, TACK:48","M. Herndon rush for 7 yards to the CC35, 1ST DOWN PW (K. Bongaerts).","H,1,10,V35",rush,0,NA,0,0,0,2,H,PW,"PUNT,1,00:00,38","DOWNS,1,00:00,99",13,61,0:00,PUNT,1,00:00,PW38,DOWNS,1,00:00,CC01,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,CC35,"H,1,10,V35","2,7,14",pass,NA,"PASS:2,C,23,V19 OB:","L. O'Connor pass complete to J. Mazan for 16 yards to the CC19, 1ST DOWN PW, out-of-bounds.","H,1,10,V19",pass,1,NA,0,0,0,2,H,PW,"PUNT,1,00:00,38","DOWNS,1,00:00,99",13,61,0:00,PUNT,1,00:00,PW38,DOWNS,1,00:00,CC01,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,CC19,"H,1,10,V19","2,8,15",pass,NA,"PASS:2,I,23,*",L. O'Connor pass incomplete to J. Mazan.,"H,2,10,V19",NA,0,NA,0,0,0,2,H,PW,"PUNT,1,00:00,38","DOWNS,1,00:00,99",13,61,0:00,PUNT,1,00:00,PW38,DOWNS,1,00:00,CC01,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,2,10,CC19,"H,2,10,V19","2,9,16",pass,NA,"PASS:2,C,24,V09 TACK:20","L. O'Connor pass complete to M. Herndon for 10 yards to the CC9, 1ST DOWN PW (J. Seibel).","H,1,0,V09",pass,0,NA,0,0,0,2,H,PW,"PUNT,1,00:00,38","DOWNS,1,00:00,99",13,61,0:00,PUNT,1,00:00,PW38,DOWNS,1,00:00,CC01,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,0,CC09,"H,1,0,V09","2,10,17",rush,NA,"RUSH:24,V10, TACK:TM",M. Herndon rush for loss of 1 yard to the CC10 (TEAM).,"H,2,0,V10",NA,0,NA,0,0,0,2,H,PW,"PUNT,1,00:00,38","DOWNS,1,00:00,99",13,61,0:00,PUNT,1,00:00,PW38,DOWNS,1,00:00,CC01,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,2,0,CC10,"H,2,0,V10","2,11,18",pass,NA,"PASS:2,I,16,*",L. O'Connor pass incomplete to W. Zieba.,"H,3,0,V10",NA,0,NA,0,0,0,2,H,PW,"PUNT,1,00:00,38","DOWNS,1,00:00,99",13,61,0:00,PUNT,1,00:00,PW38,DOWNS,1,00:00,CC01,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,3,0,CC10,"H,3,0,V10","2,12,19",pass,NA,"PASS:2,C,82,V03 TACK:23",L. O'Connor pass complete to P. Banat for 7 yards to the CC3 (T. Janssen).,"H,4,0,V03",NA,0,NA,0,0,0,2,H,PW,"PUNT,1,00:00,38","DOWNS,1,00:00,99",13,61,0:00,PUNT,1,00:00,PW38,DOWNS,1,00:00,CC01,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,4,0,CC03,"H,4,0,V03","2,13,20",rush,NA,"RUSH:25,V01, TACK:TM",P. Pasqualini rush for 2 yards to the CC1 (TEAM).,"V,1,10,V01",NA,0,NA,0,0,0,2,H,PW,"PUNT,1,00:00,38","DOWNS,1,00:00,99",13,61,0:00,PUNT,1,00:00,PW38,DOWNS,1,00:00,CC01,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,CC01,"V,1,10,V01","3,1,21",rush,NA,"RUSH:7,V03, TACK:6,4",D. Farley rush for 2 yards to the CC3 (K. Ruta;W. Lloyd).,"V,2,8,V03",NA,0,NA,0,0,0,3,V,CC,"DOWNS,1,00:00,1","INT,1,00:00,40",6,39,0:00,DOWNS,1,00:00,CC01,INT,1,00:00,CC40,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,2,8,CC03,"V,2,8,V03","3,2,22",rush,NA,"RUSH:28,V25, TACK:19","M. London rush for 22 yards to the CC25, 1ST DOWN CC (D. Piatkowski).","V,1,10,V25",rush,0,NA,0,0,0,3,V,CC,"DOWNS,1,00:00,1","INT,1,00:00,40",6,39,0:00,DOWNS,1,00:00,CC01,INT,1,00:00,CC40,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,CC25,"V,1,10,V25","3,3,23",rush,NA,"RUSH:28,V26, TACK:94",M. London rush for 1 yard to the CC26 (K. Brauns).,"V,2,9,V26",NA,0,NA,0,0,0,3,V,CC,"DOWNS,1,00:00,1","INT,1,00:00,40",6,39,0:00,DOWNS,1,00:00,CC01,INT,1,00:00,CC40,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,2,9,CC26,"V,2,9,V26","3,4,24",pass,NA,"PASS:7,I,TM,*",D. Farley pass incomplete.,"V,3,9,V26",NA,0,NA,0,0,0,3,V,CC,"DOWNS,1,00:00,1","INT,1,00:00,40",6,39,0:00,DOWNS,1,00:00,CC01,INT,1,00:00,CC40,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,3,9,CC26,"V,3,9,V26","3,5,25",penalty,NA,"PASS:7,B,TM,* BRUP:99 PEN:H,RP,A,92,V41,1 NOPLAY:","D. Farley pass incomplete (R. Rosolek), PENALTY PW roughing passer (A. Brudny) 15 yards to the CC41, 1ST DOWN CC, NO PLAY.","V,1,10,V41",penalty,0,NA,0,0,0,3,V,CC,"DOWNS,1,00:00,1","INT,1,00:00,40",6,39,0:00,DOWNS,1,00:00,CC01,INT,1,00:00,CC40,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,CC41,"V,1,10,V41","3,6,26",penalty,NA,"PEN:V,FS,A,53,V36,N",PENALTY CC false start (53) 5 yards to the CC36.,"V,1,15,V36",NA,0,NA,0,0,0,3,V,CC,"DOWNS,1,00:00,1","INT,1,00:00,40",6,39,0:00,DOWNS,1,00:00,CC01,INT,1,00:00,CC40,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,15,CC36,"V,1,15,V36","3,7,27",rush,NA,"RUSH:9,V40, TACK:1,5",C. Ezeala rush for 4 yards to the CC40 (D. Robinson;G. Zec).,"V,2,11,V40",NA,0,NA,0,0,0,3,V,CC,"DOWNS,1,00:00,1","INT,1,00:00,40",6,39,0:00,DOWNS,1,00:00,CC01,INT,1,00:00,CC40,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,2,11,CC40,"V,2,11,V40","3,8,28",NA,00:00,TOUT:V T:00:00,"Timeout Cologne Centurions, clock 00:00.","V,2,11,V40",NA,0,NA,0,0,0,3,V,CC,"DOWNS,1,00:00,1","INT,1,00:00,40",6,39,0:00,DOWNS,1,00:00,CC01,INT,1,00:00,CC40,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,2,11,CC40,"V,2,11,V40","3,9,29",pass,NA,"PASS:7,X,1,V49 RET:1,V18 TACK:1","D. Farley pass intercepted by D. Robinson at the CC49, D. Robinson return 31 yards to the CC18 (Q. Pounds).","H,1,10,V18",NA,0,I,0,0,0,3,V,CC,"DOWNS,1,00:00,1","INT,1,00:00,40",6,39,0:00,DOWNS,1,00:00,CC01,INT,1,00:00,CC40,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,CC18,"H,1,10,V18","4,1,30",pat,00:00,"PASS:2,C,23,V00 T:00:00 PAT:K,11,G","L. O'Connor pass complete to J. Mazan for 18 yards to the CC0, 1ST DOWN PW, TOUCHDOWN, clock 00:00, D. Panczyszyn kick attempt good.","H,1,0,H35",pass,0,NA,1,0,7,4,H,PW,"INT,1,00:00,82","TD,1,00:00,100",1,18,0:00,INT,1,00:00,CC18,TD,1,00:00,CC00,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,0,PW35,"H,1,0,H35","4,2,31",kick_off,NA,"KO:11,V08 RET:1,V39 TACK:87","D. Panczyszyn kickoff 57 yards to the CC8, Q. Pounds return 31 yards to the CC39 (I. Maslanka).","V,1,10,V39",NA,0,NA,0,0,7,4,H,PW,"INT,1,00:00,82","TD,1,00:00,100",1,18,0:00,INT,1,00:00,CC18,TD,1,00:00,CC00,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,CC39,"V,1,10,V39","5,1,32",pat,00:00,"PASS:7,X,1,V45 RET:1,V00 T:00:00 PAT:K,11,G","D. Farley pass intercepted by D. Robinson at the CC45, D. Robinson return 45 yards to the CC0, TOUCHDOWN, clock 00:00, D. Panczyszyn kick attempt good.","H,1,0,H35",NA,0,I,1,0,14,5,V,CC,"KO,1,00:00,39","INT,1,00:00,39",1,0,0:00,KO,1,00:00,CC39,INT,1,00:00,CC39,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,0,PW35,"H,1,0,H35","6,1,33",penalty,NA,"PEN:H,UC,A,TM,H20,N",PENALTY PW unsportsmanlike conduct 15 yards to the PW20.,"H,1,0,H20",NA,0,NA,0,0,14,6,H,PW,"INT,1,00:00,100","TD,1,00:00,100",0,0,0:00,INT,1,00:00,CC00,TD,1,00:00,CC00,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,0,PW20,"H,1,0,H20","6,2,34",kick_off,NA,"KO:11,V23 RET:1,H23 TACK:31","D. Panczyszyn kickoff 57 yards to the CC23, Q. Pounds return 54 yards to the PW23 (S. Romanowski).","V,1,10,H23",NA,0,NA,0,0,14,6,H,PW,"INT,1,00:00,100","TD,1,00:00,100",0,0,0:00,INT,1,00:00,CC00,TD,1,00:00,CC00,NA,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,PW23,"V,1,10,H23","7,1,35",rush,NA,"RUSH:23,H23, TACK:31,6",T. Janssen rush for no gain to the PW23 (S. Romanowski;K. Ruta).,"V,2,10,H23",NA,0,NA,0,0,14,7,V,CC,"KO,1,00:00,77","FGA,1,00:00,81",4,4,0:00,KO,1,00:00,PW23,FGA,1,00:00,PW19,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,2,10,PW23,"V,2,10,H23","7,2,36",rush,NA,"RUSH:28,H20, TACK:56",M. London rush for 3 yards to the PW20 (K. Pawlak).,"V,3,7,H20",NA,0,NA,0,0,14,7,V,CC,"KO,1,00:00,77","FGA,1,00:00,81",4,4,0:00,KO,1,00:00,PW23,FGA,1,00:00,PW19,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,3,7,PW20,"V,3,7,H20","7,3,37",pass,NA,"PASS:12,C,28,H14 TACK:1",J. Weinreich pass complete to M. London for 6 yards to the PW14 (D. Robinson).,"V,4,1,H14",NA,0,NA,0,0,14,7,V,CC,"KO,1,00:00,77","FGA,1,00:00,81",4,4,0:00,KO,1,00:00,PW23,FGA,1,00:00,PW19,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,4,1,PW14,"V,4,1,H14","7,4,38",NA,00:00,TOUT:V T:00:00,"Timeout Cologne Centurions, clock 00:00.","V,4,1,H14",NA,0,NA,0,0,14,7,V,CC,"KO,1,00:00,77","FGA,1,00:00,81",4,4,0:00,KO,1,00:00,PW23,FGA,1,00:00,PW19,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,4,1,PW14,"V,4,1,H14","7,5,39",penalty,NA,"PEN:V,FS,A,79,H19,N",PENALTY CC false start (79) 5 yards to the PW19.,"V,4,6,H19",NA,0,NA,0,0,14,7,V,CC,"KO,1,00:00,77","FGA,1,00:00,81",4,4,0:00,KO,1,00:00,PW23,FGA,1,00:00,PW19,1,NA,NA
2021_01_CC_PW,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,4,6,PW19,"V,4,6,H19","7,6,40",field_goal,00:00,"FGA:2,36,M,H26,L T:00:00","D. Schuhmacher field goal attempt from 36 MISSED - wide left, spot at PW26, clock 00:00.","H,1,10,H26",NA,0,NA,0,0,14,7,V,CC,"KO,1,00:00,77","FGA,1,00:00,81",4,4,0:00,KO,1,00:00,PW23,FGA,1,00:00,PW19,1,NA,NA
