game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,score,away_score_post,home_score_post,clock,oob,first_down_with,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,10,PW30,"V,1,10,V30","0,1,0","CMT:PW wins toss, defers, SS elects to receive, PW to defend W goal.","PW wins toss, defers, SS elects to receive, PW to defend W goal.","V,1,10,V30",NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,10,PW30,"V,1,10,V30","0,2,1","SPOT:V,V30,N",PW ball on PW30.,"V,1,10,V30",NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,10,PW30,"V,1,10,V30","0,3,2","KO:58,H00 TB:","K. Stepien kickoff 70 yards to the SS0, touchback.","H,1,10,H30",kick_off,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,SS30,"H,1,10,H30","1,1,3","SPOT:H,H20,Y",SS ball on SS20.,"H,1,10,H20",NA,0,0,0,NA,0,NA,NA,1,H,SS,"KO,1,15:00,20","PUNT,1,13:27,24",3,4,1:33,KO,1,15:00,SS20,PUNT,1,13:27,SS24,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,SS20,"H,1,10,H20","1,2,4","RUSH:41,H21, TACK:3",B. Yankson rush for 1 yard to the SS21 (S. Radji).,"H,2,9,H21",rush,0,0,0,NA,0,NA,NA,1,H,SS,"KO,1,15:00,20","PUNT,1,13:27,24",3,4,1:33,KO,1,15:00,SS20,PUNT,1,13:27,SS24,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,2,9,SS21,"H,2,9,H21","1,3,5","RUSH:41,H24, TACK:5,3",B. Yankson rush for 3 yards to the SS24 (G. Zec;S. Radji).,"H,3,6,H24",rush,0,0,0,NA,0,NA,NA,1,H,SS,"KO,1,15:00,20","PUNT,1,13:27,24",3,4,1:33,KO,1,15:00,SS20,PUNT,1,13:27,SS24,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,3,6,SS24,"H,3,6,H24","1,4,6","PASS:8,I,17,* BRUP:26",R. Schroeder pass incomplete to M. Riedinger (G. Lary).,"H,4,6,H24",pass,0,0,0,NA,0,NA,NA,1,H,SS,"KO,1,15:00,20","PUNT,1,13:27,24",3,4,1:33,KO,1,15:00,SS20,PUNT,1,13:27,SS24,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,4,6,SS24,"H,4,6,H24","1,5,7","PUNT:12,V36 RET:1,H00 T:13:27","L. Faschian punt 40 yards to the PW36, D. Robinson return 64 yards to the SS0, TOUCHDOWN, clock 13:27.","V,1,10,H15",punt,1,6,0,13:27,0,NA,NA,1,H,SS,"KO,1,15:00,20","PUNT,1,13:27,24",3,4,1:33,KO,1,15:00,SS20,PUNT,1,13:27,SS24,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,10,SS15,"V,1,10,H15","2,1,8","PAT:K,58,M",K. Stepien kick attempt failed.,"V,1,0,V30",pat,0,6,0,NA,0,NA,NA,2,V,PW,"PUNT,1,13:27,100","TD,1,13:27,100",0,0,0:00,PUNT,1,13:27,SS00,TD,1,13:27,SS00,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,0,PW30,"V,1,0,V30","2,2,9","KO:58,H00 TB:","K. Stepien kickoff 70 yards to the SS0, touchback.","H,1,10,H30",kick_off,0,6,0,NA,0,NA,NA,2,V,PW,"PUNT,1,13:27,100","TD,1,13:27,100",0,0,0:00,PUNT,1,13:27,SS00,TD,1,13:27,SS00,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,SS30,"H,1,10,H30","3,1,10",{DRIVE}:13:27,STUTTGART SURGE drive start at 13:27.,"H,1,10,H30",NA,0,6,0,13:27,0,NA,NA,3,H,SS,"KO,1,13:27,30","PUNT,1,12:27,30",3,0,1:00,KO,1,13:27,SS30,PUNT,1,12:27,SS30,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,SS30,"H,1,10,H30","3,2,11","RUSH:41,H30, TACK:52,97",B. Yankson rush for no gain to the SS30 (F. Snopek;L. Gembara).,"H,2,10,H30",rush,0,6,0,NA,0,NA,NA,3,H,SS,"KO,1,13:27,30","PUNT,1,12:27,30",3,0,1:00,KO,1,13:27,SS30,PUNT,1,12:27,SS30,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,2,10,SS30,"H,2,10,H30","3,3,12","PASS:8,I,18,* BRUP:26",R. Schroeder pass incomplete to P. Steigerwald (G. Lary).,"H,3,10,H30",pass,0,6,0,NA,0,NA,NA,3,H,SS,"KO,1,13:27,30","PUNT,1,12:27,30",3,0,1:00,KO,1,13:27,SS30,PUNT,1,12:27,SS30,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,3,10,SS30,"H,3,10,H30","3,4,13","PASS:8,I,10,*",R. Schroeder pass incomplete to J. Hackenberg.,"H,4,10,H30",pass,0,6,0,NA,0,NA,NA,3,H,SS,"KO,1,13:27,30","PUNT,1,12:27,30",3,0,1:00,KO,1,13:27,SS30,PUNT,1,12:27,SS30,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,4,10,SS30,"H,4,10,H30","3,5,14","PUNT:9,V22 RET:1,V20 TACK:45","J. Loria punt 48 yards to the PW22, D. Robinson return -2 yards to the PW20 (N. Hamulic).","V,1,10,V20",punt,0,6,0,NA,0,NA,NA,3,H,SS,"KO,1,13:27,30","PUNT,1,12:27,30",3,0,1:00,KO,1,13:27,SS30,PUNT,1,12:27,SS30,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,10,PW20,"V,1,10,V20","4,1,15",{DRIVE}:12:27,PANTHERS WROCLAW drive start at 12:27.,"V,1,10,V20",NA,0,6,0,12:27,0,NA,NA,4,V,PW,"PUNT,1,12:27,20","PUNT,1,12:00,22",3,2,0:27,PUNT,1,12:27,PW20,PUNT,1,12:00,PW22,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,10,PW20,"V,1,10,V20","4,2,16","RUSH:7,V20, TACK:2",P. Pasqualini rush for no gain to the PW20 (M. Washington).,"V,2,10,V20",rush,0,6,0,NA,0,NA,NA,4,V,PW,"PUNT,1,12:27,20","PUNT,1,12:00,22",3,2,0:27,PUNT,1,12:27,PW20,PUNT,1,12:00,PW22,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,2,10,PW20,"V,2,10,V20","4,3,17","PASS:11,C,16,V22 OB: TACK:2","J. Hansen pass complete to W. Zieba for 2 yards to the PW22, out-of-bounds (M. Washington).","V,3,8,V22",pass,0,6,0,NA,1,NA,NA,4,V,PW,"PUNT,1,12:27,20","PUNT,1,12:00,22",3,2,0:27,PUNT,1,12:27,PW20,PUNT,1,12:00,PW22,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,3,8,PW22,"V,3,8,V22","4,4,18","PASS:11,I,15,*",J. Hansen pass incomplete to B. Dziedzic.,"V,4,8,V22",pass,0,6,0,NA,0,NA,NA,4,V,PW,"PUNT,1,12:27,20","PUNT,1,12:00,22",3,2,0:27,PUNT,1,12:27,PW20,PUNT,1,12:00,PW22,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,4,8,PW22,"V,4,8,V22","4,5,19","PUNT:35,H28 RET:2,H37 TACK:9 PEN:H,DH,A,22,H27,N D:1,10 SPOT:H,H27,Y","K. Wis punt 50 yards to the SS28, M. Washington return 9 yards to the SS37 (M. Rouyer), PENALTY SS Defensive Holding (C. Perron) 10 yards to the SS27, 1st and 10, SS ball on SS27.","H,1,10,H27",punt,0,6,0,NA,0,NA,NA,4,V,PW,"PUNT,1,12:27,20","PUNT,1,12:00,22",3,2,0:27,PUNT,1,12:27,PW20,PUNT,1,12:00,PW22,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,SS27,"H,1,10,H27","5,1,20",{DRIVE}:12:00,STUTTGART SURGE drive start at 12:00.,"H,1,10,H27",NA,0,6,0,12:00,0,NA,NA,5,H,SS,"PUNT,1,12:00,27","FUMB,1,09:15,40",4,13,2:45,PUNT,1,12:00,SS27,FUMB,1,09:15,SS40,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,SS27,"H,1,10,H27","5,2,21","PASS:8,I,TM,* BRUP:3",R. Schroeder pass incomplete (S. Radji).,"H,2,10,H27",pass,0,6,0,NA,0,NA,NA,5,H,SS,"PUNT,1,12:00,27","FUMB,1,09:15,40",4,13,2:45,PUNT,1,12:00,SS27,FUMB,1,09:15,SS40,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,2,10,SS27,"H,2,10,H27","5,3,22","PASS:8,I,5,* PEN:V,NYI,A,TM,H32,N NOPLAY:","R. Schroeder pass incomplete to D. Meza, PENALTY PW NYI 5 yards to the SS32, NO PLAY.","H,2,5,H32",penalty,0,6,0,NA,0,NA,NA,5,H,SS,"PUNT,1,12:00,27","FUMB,1,09:15,40",4,13,2:45,PUNT,1,12:00,SS27,FUMB,1,09:15,SS40,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,2,5,SS32,"H,2,5,H32","5,4,23","PASS:8,C,5,H28 TACK:5,19",R. Schroeder pass complete to D. Meza for loss of 4 yards to the SS28 (G. Zec;D. Piatkowski).,"H,3,9,H28",pass,0,6,0,NA,0,NA,NA,5,H,SS,"PUNT,1,12:00,27","FUMB,1,09:15,40",4,13,2:45,PUNT,1,12:00,SS27,FUMB,1,09:15,SS40,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,3,9,SS28,"H,3,9,H28","5,5,24","PASS:8,C,17,H37 OB: PEN:V,NZI,D","R. Schroeder pass complete to M. Riedinger for 9 yards to the SS37, 1ST DOWN SS, out-of-bounds, PENALTY PW Neutral Zone Infraction declined.","H,1,10,H37",pass,0,6,0,NA,1,pass,NA,5,H,SS,"PUNT,1,12:00,27","FUMB,1,09:15,40",4,13,2:45,PUNT,1,12:00,SS27,FUMB,1,09:15,SS40,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,SS37,"H,1,10,H37","5,6,25","PASS:8,C,41,H40 FORCE:5 FUMB:V,H40,97 +:71,H43","R. Schroeder pass complete to B. Yankson for 3 yards to the SS40, fumble forced by G. Zec, fumble by B. Yankson recovered by PW L. Gembara at SS40, T. Fileccia for loss of 3 yards to the SS43.","V,1,10,H43",pass,0,6,0,NA,0,NA,F,5,H,SS,"PUNT,1,12:00,27","FUMB,1,09:15,40",4,13,2:45,PUNT,1,12:00,SS27,FUMB,1,09:15,SS40,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,10,SS43,"V,1,10,H43","6,1,26","{DRIVE}:09:15 SPOT:H,H43,Y","PANTHERS WROCLAW drive start at 09:15, SS ball on SS43.","H,1,10,H43",NA,0,6,0,09:15,0,NA,NA,6,H,SS,"FUMB,1,09:15,43","FG,1,07:26,66",5,23,1:49,FUMB,1,09:15,SS43,FG,1,07:26,PW34,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,SS43,"H,1,10,H43","6,2,27","PASS:8,C,17,V24 TACK:26","R. Schroeder pass complete to M. Riedinger for 33 yards to the PW24, 1ST DOWN SS (G. Lary).","H,1,10,V24",pass,0,6,0,NA,0,pass,NA,6,H,SS,"FUMB,1,09:15,43","FG,1,07:26,66",5,23,1:49,FUMB,1,09:15,SS43,FG,1,07:26,PW34,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,PW24,"H,1,10,V24","6,3,28","PASS:8,C,85,V20 TACK:1,35 PEN:H,OH,A,71,V34,N NOPLAY:","R. Schroeder pass complete to P. Weiblen for 4 yards to the PW20 (D. Robinson;K. Wis), PENALTY SS Offensive Holding (J. Steiger) 10 yards to the PW34, NO PLAY.","H,1,20,V34",penalty,0,6,0,NA,0,NA,NA,6,H,SS,"FUMB,1,09:15,43","FG,1,07:26,66",5,23,1:49,FUMB,1,09:15,SS43,FG,1,07:26,PW34,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,20,PW34,"H,1,20,V34","6,4,29","PASS:8,I,13,*",R. Schroeder pass incomplete to N. Bomba.,"H,2,20,V34",pass,0,6,0,NA,0,NA,NA,6,H,SS,"FUMB,1,09:15,43","FG,1,07:26,66",5,23,1:49,FUMB,1,09:15,SS43,FG,1,07:26,PW34,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,2,20,PW34,"H,2,20,V34","6,5,30","PASS:8,I,5,* BRUP:29",R. Schroeder pass incomplete to D. Meza (L. Steffen).,"H,3,20,V34",pass,0,6,0,NA,0,NA,NA,6,H,SS,"FUMB,1,09:15,43","FG,1,07:26,66",5,23,1:49,FUMB,1,09:15,SS43,FG,1,07:26,PW34,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,3,20,PW34,"H,3,20,V34","6,6,31",TOUT:H T:08:15,"Timeout Stuttgart Surge, clock 08:15.","H,3,20,V34",NA,0,6,0,08:15,0,NA,NA,6,H,SS,"FUMB,1,09:15,43","FG,1,07:26,66",5,23,1:49,FUMB,1,09:15,SS43,FG,1,07:26,PW34,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,3,20,PW34,"H,3,20,V34","6,7,32","PASS:8,C,17,V34 TACK:4,9",R. Schroeder pass complete to M. Riedinger for no gain to the PW34 (W. Lloyd;M. Rouyer).,"H,4,20,V34",pass,0,6,0,NA,0,NA,NA,6,H,SS,"FUMB,1,09:15,43","FG,1,07:26,66",5,23,1:49,FUMB,1,09:15,SS43,FG,1,07:26,PW34,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,4,20,PW34,"H,4,20,V34","6,8,33","FGA:9,51,G T:07:26","J. Loria field goal attempt from 51 GOOD, clock 07:26.","H,1,0,H30",field_goal,1,6,3,07:26,0,NA,NA,6,H,SS,"FUMB,1,09:15,43","FG,1,07:26,66",5,23,1:49,FUMB,1,09:15,SS43,FG,1,07:26,PW34,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,0,SS30,"H,1,0,H30","6,9,34","KO:9,V12 RET:1,V35 TACK:48","J. Loria kickoff 58 yards to the PW12, D. Robinson return 23 yards to the PW35 (T. Stickel).","V,1,10,V35",kick_off,0,6,3,NA,0,NA,NA,6,H,SS,"FUMB,1,09:15,43","FG,1,07:26,66",5,23,1:49,FUMB,1,09:15,SS43,FG,1,07:26,PW34,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,10,PW35,"V,1,10,V35","7,1,35",{DRIVE}:07:20,PANTHERS WROCLAW drive start at 07:20.,"V,1,10,V35",NA,0,6,3,07:20,0,NA,NA,7,V,PW,"KO,1,07:20,35","INT,1,07:09,35",1,0,0:11,KO,1,07:20,PW35,INT,1,07:09,PW35,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,10,PW35,"V,1,10,V35","7,2,36","PASS:11,X,33,V50 RET:33,V47","J. Hansen pass intercepted by B. Wenzler at the 50 yardline, B. Wenzler return 3 yards to the PW47.","H,1,10,V47",pass,0,6,3,NA,0,NA,I,7,V,PW,"KO,1,07:20,35","INT,1,07:09,35",1,0,0:11,KO,1,07:20,PW35,INT,1,07:09,PW35,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,PW47,"H,1,10,V47","8,1,37",{DRIVE}:07:09,STUTTGART SURGE drive start at 07:09.,"H,1,10,V47",NA,0,6,3,07:09,0,NA,NA,8,H,SS,"INT,1,07:09,53","PUNT,1,06:24,57",3,4,0:45,INT,1,07:09,PW47,PUNT,1,06:24,PW43,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,PW47,"H,1,10,V47","8,2,38","RUSH:41,V43, TACK:9",B. Yankson rush for 4 yards to the PW43 (M. Rouyer).,"H,2,6,V43",rush,0,6,3,NA,0,NA,NA,8,H,SS,"INT,1,07:09,53","PUNT,1,06:24,57",3,4,0:45,INT,1,07:09,PW47,PUNT,1,06:24,PW43,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,2,6,PW43,"H,2,6,V43","8,3,39","PASS:8,I,41,*",R. Schroeder pass incomplete to B. Yankson.,"H,3,6,V43",pass,0,6,3,NA,0,NA,NA,8,H,SS,"INT,1,07:09,53","PUNT,1,06:24,57",3,4,0:45,INT,1,07:09,PW47,PUNT,1,06:24,PW43,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,3,6,PW43,"H,3,6,V43","8,4,40","PASS:8,I,17,* BRUP:26",R. Schroeder pass incomplete to M. Riedinger (G. Lary).,"H,4,6,V43",pass,0,6,3,NA,0,NA,NA,8,H,SS,"INT,1,07:09,53","PUNT,1,06:24,57",3,4,0:45,INT,1,07:09,PW47,PUNT,1,06:24,PW43,NA
