game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,score,away_score_post,home_score_post,clock,oob,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,10,BT30,"V,1,10,V30","0,1,0","CMT:BT win Coin Toss, BT elect to receive","BT win Coin Toss, BT elect to receive","V,1,10,V30",NA,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,10,BT30,"V,1,10,V30","0,2,2","SPOT:H,H30,N",HD ball on HD30.,"H,1,10,H30",NA,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,1,10,HD30,"H,1,10,H30","0,3,3","KO:8,V09 RET:22,V27 TACK:16","E. Schlomm kickoff 61 yards to the BT9, A. Wiesigstrauc return 18 yards to the BT27 (L. Jordan II).","V,1,10,V27",kick_off,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,10,BT27,"V,1,10,V27","1,1,4","PASS:9,C,85,V35 TACK:3,52",J. Germinerio pass complete to N. Schumann for 8 yards to the BT35 (M. Boock;A. Mati).,"V,2,2,V35",pass,NA,0,0,0,NA,0,NA,1,V,BT,"KO,1,15:00,27","FG,1,09:10,96",8,69,5:50,KO,1,15:00,BT27,FG,1,09:10,HD04,1
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,2,2,BT35,"V,2,2,V35","1,2,5","RUSH:1,V40, TACK:95 PEN:H,OS,A,76,V40,N NOPLAY:","J. Crawford rush for 5 yards to the BT40 (E. Yeboah), PENALTY HD Offensive Offside (76) 5 yards to the BT40, 1ST DOWN BT, NO PLAY.","V,1,10,V40",penalty,penalty,0,0,0,NA,0,NA,1,V,BT,"KO,1,15:00,27","FG,1,09:10,96",8,69,5:50,KO,1,15:00,BT27,FG,1,09:10,HD04,1
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,10,BT40,"V,1,10,V40","1,3,6","PASS:9,C,17,V41 TACK:96",J. Germinerio pass complete to E. Drossard for 1 yard to the BT41 (T. Haenni).,"V,2,9,V41",pass,NA,0,0,0,NA,0,NA,1,V,BT,"KO,1,15:00,27","FG,1,09:10,96",8,69,5:50,KO,1,15:00,BT27,FG,1,09:10,HD04,1
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,2,9,BT41,"V,2,9,V41","1,4,7","PASS:9,C,7,H10 TACK:23","J. Germinerio pass complete to R. Wilzeck for 49 yards to the HD10, 1ST DOWN BT (J. Rogers).","V,1,0,H10",pass,pass,0,0,0,NA,0,NA,1,V,BT,"KO,1,15:00,27","FG,1,09:10,96",8,69,5:50,KO,1,15:00,BT27,FG,1,09:10,HD04,1
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,0,HD10,"V,1,0,H10","1,5,8","RUSH:1,H08, TACK:95,99",J. Crawford rush for 2 yards to the HD8 (E. Yeboah;N. Imasuen).,"V,2,0,H08",rush,NA,0,0,0,NA,0,NA,1,V,BT,"KO,1,15:00,27","FG,1,09:10,96",8,69,5:50,KO,1,15:00,BT27,FG,1,09:10,HD04,1
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,2,0,HD08,"V,2,0,H08","1,6,9","PEN:V,DG,A,9,H13,N",PENALTY BT Delay of Game (J. Germinerio) 5 yards to the HD13.,"V,2,0,H13",penalty,NA,0,0,0,NA,0,NA,1,V,BT,"KO,1,15:00,27","FG,1,09:10,96",8,69,5:50,KO,1,15:00,BT27,FG,1,09:10,HD04,1
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,2,0,HD13,"V,2,0,H13","1,7,10","PEN:H,IC,A,25,H08,1","PENALTY HD Illegal Contact (D. Brown Jr.) 5 yards to the HD8, 1ST DOWN BT.","V,1,0,H08",penalty,penalty,0,0,0,NA,0,NA,1,V,BT,"KO,1,15:00,27","FG,1,09:10,96",8,69,5:50,KO,1,15:00,BT27,FG,1,09:10,HD04,1
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,0,HD08,"V,1,0,H08","1,8,11","RUSH:1,H05, TACK:91",J. Crawford rush for 3 yards to the HD5 (K. Edebali).,"V,2,0,H05",rush,NA,0,0,0,NA,0,NA,1,V,BT,"KO,1,15:00,27","FG,1,09:10,96",8,69,5:50,KO,1,15:00,BT27,FG,1,09:10,HD04,1
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,2,0,HD05,"V,2,0,H05","1,9,12","RUSH:9,H04, TACK:95",J. Germinerio rush for 1 yard to the HD4 (E. Yeboah).,"V,3,0,H04",rush,NA,0,0,0,NA,0,NA,1,V,BT,"KO,1,15:00,27","FG,1,09:10,96",8,69,5:50,KO,1,15:00,BT27,FG,1,09:10,HD04,1
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,3,0,HD04,"V,3,0,H04","1,10,13","PASS:9,I,17,*",J. Germinerio pass incomplete to E. Drossard.,"V,4,0,H04",pass,NA,0,0,0,NA,0,NA,1,V,BT,"KO,1,15:00,27","FG,1,09:10,96",8,69,5:50,KO,1,15:00,BT27,FG,1,09:10,HD04,1
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,4,0,HD04,"V,4,0,H04","1,11,14","FGA:26,21,G T:09:10","J. Schenderlein field goal attempt from 21 GOOD, clock 09:10.","V,1,0,V30",field_goal,NA,1,3,0,09:10,0,NA,1,V,BT,"KO,1,15:00,27","FG,1,09:10,96",8,69,5:50,KO,1,15:00,BT27,FG,1,09:10,HD04,1
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,0,BT30,"V,1,0,V30","1,12,15","KO:26,H11 RET:23,H41 TACK:30","J. Schenderlein kickoff 59 yards to the HD11, J. Rogers return 30 yards to the HD41 (L. Myrén).","H,1,10,H41",kick_off,NA,0,3,0,NA,0,NA,1,V,BT,"KO,1,15:00,27","FG,1,09:10,96",8,69,5:50,KO,1,15:00,BT27,FG,1,09:10,HD04,1
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,1,10,HD41,"H,1,10,H41","2,1,16",{DRIVE}:09:10,HAMBURG SEA DEVILS drive start at 09:10.,"H,1,10,H41",NA,NA,0,3,0,09:10,0,NA,2,H,HD,"KO,1,09:10,41","DOWNS,1,05:52,72",8,31,3:18,KO,1,09:10,HD41,DOWNS,1,05:52,BT28,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,1,10,HD41,"H,1,10,H41","2,2,17","PASS:1,C,5,V47 TACK:15,21","S. Ceesay pass complete to J. Constant for 12 yards to the BT47, 1ST DOWN HD (M. Thiele;A. Kilani).","H,1,10,V47",pass,pass,0,3,0,NA,0,NA,2,H,HD,"KO,1,09:10,41","DOWNS,1,05:52,72",8,31,3:18,KO,1,09:10,HD41,DOWNS,1,05:52,BT28,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,1,10,BT47,"H,1,10,V47","2,3,18","RUSH:7,V46, TACK:45",G. Toonga rush for 1 yard to the BT46 (K. Kitchens).,"H,2,9,V46",rush,NA,0,3,0,NA,0,NA,2,H,HD,"KO,1,09:10,41","DOWNS,1,05:52,72",8,31,3:18,KO,1,09:10,HD41,DOWNS,1,05:52,BT28,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,2,9,BT46,"H,2,9,V46","2,4,19","PASS:1,C,10,V42 TACK:8",S. Ceesay pass complete to J. Madin Cerezo for 4 yards to the BT42 (P. Seifert).,"H,3,5,V42",pass,NA,0,3,0,NA,0,NA,2,H,HD,"KO,1,09:10,41","DOWNS,1,05:52,72",8,31,3:18,KO,1,09:10,HD41,DOWNS,1,05:52,BT28,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,3,5,BT42,"H,3,5,V42","2,5,20","RUSH:1,V34, TACK:15","S. Ceesay rush for 8 yards to the BT34, 1ST DOWN HD (M. Thiele).","H,1,10,V34",rush,rush,0,3,0,NA,0,NA,2,H,HD,"KO,1,09:10,41","DOWNS,1,05:52,72",8,31,3:18,KO,1,09:10,HD41,DOWNS,1,05:52,BT28,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,1,10,BT34,"H,1,10,V34","2,6,21","PASS:1,C,2,V29 TACK:20",S. Ceesay pass complete to T. Nill for 5 yards to the BT29 (R. Kendall).,"H,2,5,V29",pass,NA,0,3,0,NA,0,NA,2,H,HD,"KO,1,09:10,41","DOWNS,1,05:52,72",8,31,3:18,KO,1,09:10,HD41,DOWNS,1,05:52,BT28,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,2,5,BT29,"H,2,5,V29","2,7,22","RUSH:7,V26, TACK:2",G. Toonga rush for 3 yards to the BT26 (S. Zeregbe).,"H,3,2,V26",rush,NA,0,3,0,NA,0,NA,2,H,HD,"KO,1,09:10,41","DOWNS,1,05:52,72",8,31,3:18,KO,1,09:10,HD41,DOWNS,1,05:52,BT28,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,3,2,BT26,"H,3,2,V26","2,8,23","RUSH:1,V25, TACK:20",S. Ceesay rush for 1 yard to the BT25 (R. Kendall).,"H,4,1,V25",rush,NA,0,3,0,NA,0,NA,2,H,HD,"KO,1,09:10,41","DOWNS,1,05:52,72",8,31,3:18,KO,1,09:10,HD41,DOWNS,1,05:52,BT28,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,4,1,BT25,"H,4,1,V25","2,9,24","RUSH:45,V28,",J. Sarfo rush for loss of 3 yards to the BT28.,"V,1,10,V28",rush,NA,0,3,0,NA,0,NA,2,H,HD,"KO,1,09:10,41","DOWNS,1,05:52,72",8,31,3:18,KO,1,09:10,HD41,DOWNS,1,05:52,BT28,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,10,BT28,"V,1,10,V28","3,1,25",{DRIVE}:05:52,BERLIN THUNDER drive start at 05:52.,"V,1,10,V28",NA,NA,0,3,0,05:52,0,NA,3,V,BT,"DOWNS,1,05:52,28","PUNT,1,04:20,29",3,1,1:32,DOWNS,1,05:52,BT28,PUNT,1,04:20,BT29,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,10,BT28,"V,1,10,V28","3,2,26","PASS:9,I,11,*",J. Germinerio pass incomplete to B. Zerbe.,"V,2,10,V28",pass,NA,0,3,0,NA,0,NA,3,V,BT,"DOWNS,1,05:52,28","PUNT,1,04:20,29",3,1,1:32,DOWNS,1,05:52,BT28,PUNT,1,04:20,BT29,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,2,10,BT28,"V,2,10,V28","3,3,27","RUSH:1,V29, TACK:57,98",J. Crawford rush for 1 yard to the BT29 (D. Laporte;H. Awuah).,"V,3,9,V29",rush,NA,0,3,0,NA,0,NA,3,V,BT,"DOWNS,1,05:52,28","PUNT,1,04:20,29",3,1,1:32,DOWNS,1,05:52,BT28,PUNT,1,04:20,BT29,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,3,9,BT29,"V,3,9,V29","3,4,28","PASS:9,I,7,* BRUP:15",J. Germinerio pass incomplete to R. Wilzeck (K. Fortes).,"V,4,9,V29",pass,NA,0,3,0,NA,0,NA,3,V,BT,"DOWNS,1,05:52,28","PUNT,1,04:20,29",3,1,1:32,DOWNS,1,05:52,BT28,PUNT,1,04:20,BT29,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,4,9,BT29,"V,4,9,V29","3,5,29","PUNT:26,H45 OB:","J. Schenderlein punt 26 yards to the HD45, out-of-bounds.","H,1,10,H45",punt,NA,0,3,0,NA,1,NA,3,V,BT,"DOWNS,1,05:52,28","PUNT,1,04:20,29",3,1,1:32,DOWNS,1,05:52,BT28,PUNT,1,04:20,BT29,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,1,10,HD45,"H,1,10,H45","4,1,30",{DRIVE}:04:20,HAMBURG SEA DEVILS drive start at 04:20.,"H,1,10,H45",NA,NA,0,3,0,04:20,0,NA,4,H,HD,"PUNT,1,04:20,45","PUNT,1,03:11,41",3,-4,1:09,PUNT,1,04:20,HD45,PUNT,1,03:11,HD41,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,1,10,HD45,"H,1,10,H45","4,2,31","RUSH:20,H47, TACK:92,45",G. Ameln rush for 2 yards to the HD47 (T. Hiller;K. Kitchens).,"H,2,8,H47",rush,NA,0,3,0,NA,0,NA,4,H,HD,"PUNT,1,04:20,45","PUNT,1,03:11,41",3,-4,1:09,PUNT,1,04:20,HD45,PUNT,1,03:11,HD41,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,2,8,HD47,"H,2,8,H47","4,3,32","RUSH:20,V49, TACK:97",G. Ameln rush for 4 yards to the BT49 (K. Wagner).,"H,3,4,V49",rush,NA,0,3,0,NA,0,NA,4,H,HD,"PUNT,1,04:20,45","PUNT,1,03:11,41",3,-4,1:09,PUNT,1,04:20,HD45,PUNT,1,03:11,HD41,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,3,4,BT49,"H,3,4,V49","4,4,33","PASS:1,S,TM,H41 SACK:45",S. Ceesay sacked for loss of 10 yards to the HD41 (K. Kitchens).,"H,4,14,H41",pass,NA,0,3,0,NA,0,NA,4,H,HD,"PUNT,1,04:20,45","PUNT,1,03:11,41",3,-4,1:09,PUNT,1,04:20,HD45,PUNT,1,03:11,HD41,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,4,14,HD41,"H,4,14,H41","4,5,34","PUNT:8,V20 FC:21 T:03:11","E. Schlomm punt 39 yards to the BT20, fair catch by A. Kilani, clock 03:11.","V,1,10,V20",punt,NA,0,3,0,03:11,0,NA,4,H,HD,"PUNT,1,04:20,45","PUNT,1,03:11,41",3,-4,1:09,PUNT,1,04:20,HD45,PUNT,1,03:11,HD41,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,10,BT20,"V,1,10,V20","5,1,35","PASS:9,C,17,V22 TACK:27,3",J. Germinerio pass complete to E. Drossard for 2 yards to the BT22 (L. Mueller;M. Boock).,"V,2,8,V22",pass,NA,0,3,0,NA,0,NA,5,V,BT,"PUNT,1,03:11,20","FUMB,1,00:59,11",3,-9,2:12,PUNT,1,03:11,BT20,FUMB,1,00:59,BT11,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,2,8,BT22,"V,2,8,V22","5,2,36","RUSH:1,V24, TACK:96",J. Crawford rush for 2 yards to the BT24 (T. Haenni).,"V,3,6,V24",rush,NA,0,3,0,NA,0,NA,5,V,BT,"PUNT,1,03:11,20","FUMB,1,00:59,11",3,-9,2:12,PUNT,1,03:11,BT20,FUMB,1,00:59,BT11,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,3,6,BT24,"V,3,6,V24","5,3,37",TOUT:V T:01:08,"Timeout Berlin Thunder, clock 01:08.","V,3,6,V24",NA,NA,0,3,0,01:08,0,NA,5,V,BT,"PUNT,1,03:11,20","FUMB,1,00:59,11",3,-9,2:12,PUNT,1,03:11,BT20,FUMB,1,00:59,BT11,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,3,6,BT24,"V,3,6,V24","5,4,38","PASS:9,F,TM,V11 SACK:91 FUMB:H,V11,56 +:56,V00 T:00:59 PAT:K,8,G","J. Germinerio sacked for loss of 13 yards to the BT11 (K. Edebali), fumble by Team recovered by HD G. Nanguy at BT11, G. Nanguy for 11 yards to the BT0, TOUCHDOWN, clock 00:59, E. Schlomm kick attempt good.","H,1,0,H30",pat,NA,1,3,7,00:59,0,F,5,V,BT,"PUNT,1,03:11,20","FUMB,1,00:59,11",3,-9,2:12,PUNT,1,03:11,BT20,FUMB,1,00:59,BT11,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,HD,1,0,HD30,"H,1,0,H30","6,1,39","KO:8,V08 RET:22,V36 TACK:14,88 T:00:53","E. Schlomm kickoff 62 yards to the BT8, A. Wiesigstrauc return 28 yards to the BT36 (M. Wessel;B. Camara), clock 00:53.","V,1,10,V36",kick_off,NA,0,3,7,00:53,0,NA,6,H,HD,"FUMB,1,00:59,89","TD,1,00:59,89",0,0,0:00,FUMB,1,00:59,BT11,TD,1,00:59,BT11,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,1,10,BT36,"V,1,10,V36","7,1,40","RUSH:1,V36, TACK:3,95",J. Crawford rush for no gain to the BT36 (M. Boock;E. Yeboah).,"V,2,10,V36",rush,NA,0,3,7,NA,0,NA,7,V,BT,"KO,1,00:53,36","PUNT,2,14:44,36",3,0,1:09,KO,1,00:53,BT36,PUNT,2,14:44,BT36,NA
2022_01_BT_HD,BT,HD,Berlin Thunder,Hamburg Sea Devils,6/5/2022,Hamburg,Stadion Hoheluft,15:00,17:48,Y,02:48,4936,23 degr.,SE,mostly sunny,F Kristensen,M. Kattillus,K. Haltermann,J. Ford-Banist.,M. Hoffmann,R. Krahl,BT,2,10,BT36,"V,2,10,V36","7,2,41","PASS:9,S,TM,V36 SACK:98",J. Germinerio sacked for no gain to the BT36 (H. Awuah).,"V,3,10,V36",pass,NA,0,3,7,NA,0,NA,7,V,BT,"KO,1,00:53,36","PUNT,2,14:44,36",3,0,1:09,KO,1,00:53,BT36,PUNT,2,14:44,BT36,NA
