game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,first_down_with,turnover,oob,score,away_score_post,home_score_post,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,4,1,RF45,"H,4,1,H45","24,6,193","PUNT:14,V33 OB:","M. Eisenhut punt 22 yards to the IR33, out-of-bounds.","V,1,10,V33",punt,NA,NA,NA,1,0,12,42,24,H,RF,"KO,4,09:13,36","PUNT,4,07:59,45",3,9,1:14,KO,4,09:13,RF36,PUNT,4,07:59,RF45,NA
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,1,10,IR33,"V,1,10,V33","25,1,194",{DRIVE}:07:59,ISTANBUL RAMS drive start at 07:59.,"V,1,10,V33",NA,07:59,NA,NA,0,0,12,42,25,V,IR,"PUNT,4,07:59,33","PUNT,4,05:35,37",3,4,2:24,PUNT,4,07:59,IR33,PUNT,4,05:35,IR37,NA
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,1,10,IR33,"V,1,10,V33","25,2,195","RUSH:6,V38, TACK:93",J. Conwell rush for 5 yards to the IR38 (S. Fey).,"V,2,5,V38",rush,NA,NA,NA,0,0,12,42,25,V,IR,"PUNT,4,07:59,33","PUNT,4,05:35,37",3,4,2:24,PUNT,4,07:59,IR33,PUNT,4,05:35,IR37,NA
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,2,5,IR38,"V,2,5,V38","25,3,196","RUSH:10,V46, OB: PEN:V,HO,A,75,V28,N NOPLAY:","J. Stegman rush for 8 yards to the IR46, out-of-bounds, PENALTY IR HO (S. Arenas) 10 yards to the IR28, NO PLAY.","V,2,15,V28",penalty,NA,NA,NA,1,0,12,42,25,V,IR,"PUNT,4,07:59,33","PUNT,4,05:35,37",3,4,2:24,PUNT,4,07:59,IR33,PUNT,4,05:35,IR37,NA
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,2,15,IR28,"V,2,15,V28","25,4,197","PASS:10,C,6,V39 OB:","J. Stegman pass complete to J. Conwell for 11 yards to the IR39, out-of-bounds.","V,3,4,V39",pass,NA,NA,NA,1,0,12,42,25,V,IR,"PUNT,4,07:59,33","PUNT,4,05:35,37",3,4,2:24,PUNT,4,07:59,IR33,PUNT,4,05:35,IR37,NA
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,3,4,IR39,"V,3,4,V39","25,5,198","RUSH:6,V37, TACK:96",J. Conwell rush for loss of 2 yards to the IR37 (T. Owusu-Bediak).,"V,4,6,V37",rush,NA,NA,NA,0,0,12,42,25,V,IR,"PUNT,4,07:59,33","PUNT,4,05:35,37",3,4,2:24,PUNT,4,07:59,IR33,PUNT,4,05:35,IR37,NA
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,4,6,IR37,"V,4,6,V37","25,6,199","PUNT:19,H21 RET:22,H48 TACK:56 PEN:V,ID,A,TM,V46,N D:1,10 SPOT:H,V47,Y","Y. Gueven punt 42 yards to the RF21, O. Williams return 27 yards to the RF48 (O. Duzcu), PENALTY IR ID 6 yards to the IR46, 1st and 10, RF ball on IR47.","H,1,10,V47",punt,NA,NA,NA,0,0,12,42,25,V,IR,"PUNT,4,07:59,33","PUNT,4,05:35,37",3,4,2:24,PUNT,4,07:59,IR33,PUNT,4,05:35,IR37,NA
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,1,10,IR47,"H,1,10,V47","26,1,200","{DRIVE}:05:35 RUSH:28,V45, TACK:24","RHEIN FIRE drive start at 05:35, T. Alexander rush for 2 yards to the IR45 (A. Cisse).","H,2,8,V45",rush,05:35,NA,NA,0,0,12,42,26,H,RF,"PUNT,4,05:35,53","DOWNS,4,00:21,81",8,28,5:14,PUNT,4,05:35,IR47,DOWNS,4,00:21,IR19,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,2,8,IR45,"H,2,8,V45","26,2,201","RUSH:28,V44, TACK:77",T. Alexander rush for 1 yard to the IR44 (Z. Ceylan).,"H,3,7,V44",rush,NA,NA,NA,0,0,12,42,26,H,RF,"PUNT,4,05:35,53","DOWNS,4,00:21,81",8,28,5:14,PUNT,4,05:35,IR47,DOWNS,4,00:21,IR19,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,3,7,IR44,"H,3,7,V44","26,3,202","PASS:12,C,19,V33 TACK:21","R. Dagdelen pass complete to A. Bah for 11 yards to the IR33, 1ST DOWN RF (Y. Ertuer).","H,1,10,V33",pass,NA,pass,NA,0,0,12,42,26,H,RF,"PUNT,4,05:35,53","DOWNS,4,00:21,81",8,28,5:14,PUNT,4,05:35,IR47,DOWNS,4,00:21,IR19,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,1,10,IR33,"H,1,10,V33","26,4,203","RUSH:28,V25, TACK:24",T. Alexander rush for 8 yards to the IR25 (A. Cisse).,"H,2,2,V25",rush,NA,NA,NA,0,0,12,42,26,H,RF,"PUNT,4,05:35,53","DOWNS,4,00:21,81",8,28,5:14,PUNT,4,05:35,IR47,DOWNS,4,00:21,IR19,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,2,2,IR25,"H,2,2,V25","26,5,204","PASS:12,C,6,V18 TACK:21","R. Dagdelen pass complete to T. Knuettel for 7 yards to the IR18, 1ST DOWN RF (Y. Ertuer).","H,1,10,V18",pass,NA,pass,NA,0,0,12,42,26,H,RF,"PUNT,4,05:35,53","DOWNS,4,00:21,81",8,28,5:14,PUNT,4,05:35,IR47,DOWNS,4,00:21,IR19,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,1,10,IR18,"H,1,10,V18","26,6,205","RUSH:28,V14, TACK:23",T. Alexander rush for 4 yards to the IR14 (S. Oezdemir).,"H,2,6,V14",rush,NA,NA,NA,0,0,12,42,26,H,RF,"PUNT,4,05:35,53","DOWNS,4,00:21,81",8,28,5:14,PUNT,4,05:35,IR47,DOWNS,4,00:21,IR19,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,2,6,IR14,"H,2,6,V14","26,7,207",T:02:00,Clock 02:00.,"H,2,6,V14",NA,02:00,NA,NA,0,0,12,42,26,H,RF,"PUNT,4,05:35,53","DOWNS,4,00:21,81",8,28,5:14,PUNT,4,05:35,IR47,DOWNS,4,00:21,IR19,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,2,6,IR14,"H,2,6,V14","26,8,208","RUSH:28,V15, TACK:66",T. Alexander rush for loss of 1 yard to the IR15 (M. Kurutluca).,"H,3,7,V15",rush,NA,NA,NA,0,0,12,42,26,H,RF,"PUNT,4,05:35,53","DOWNS,4,00:21,81",8,28,5:14,PUNT,4,05:35,IR47,DOWNS,4,00:21,IR19,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,3,7,IR15,"H,3,7,V15","26,9,210","D:4,7",4th and 7.,"H,4,7,V15",NA,NA,NA,NA,0,0,12,42,26,H,RF,"PUNT,4,05:35,53","DOWNS,4,00:21,81",8,28,5:14,PUNT,4,05:35,IR47,DOWNS,4,00:21,IR19,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,4,7,IR15,"H,4,7,V15","26,10,211",TOUT:H T:00:30,"Timeout Rhein Fire, clock 00:30.","H,4,7,V15",NA,00:30,NA,NA,0,0,12,42,26,H,RF,"PUNT,4,05:35,53","DOWNS,4,00:21,81",8,28,5:14,PUNT,4,05:35,IR47,DOWNS,4,00:21,IR19,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,RF,4,7,IR15,"H,4,7,V15","26,11,212","RUSH:12,V19,",R. Dagdelen rush for loss of 4 yards to the IR19.,"V,1,10,V19",rush,NA,NA,NA,0,0,12,42,26,H,RF,"PUNT,4,05:35,53","DOWNS,4,00:21,81",8,28,5:14,PUNT,4,05:35,IR47,DOWNS,4,00:21,IR19,1
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,1,10,IR19,"V,1,10,V19","27,1,213",{DRIVE}:00:21,ISTANBUL RAMS drive start at 00:21.,"V,1,10,V19",NA,00:21,NA,NA,0,0,12,42,27,V,IR,"DOWNS,4,00:21,19","HALF,4,00:00,19",0,0,0:21,DOWNS,4,00:21,IR19,HALF,4,00:00,IR19,NA
2022_03_IR_RF,IR,RF,Istanbul Rams,Rhein Fire,6/19/2022,Duisburg,Schauinsl.-R.-Arena,15:00,18:03,Y,03:03,7895,21C,13NW,party cloudy,J. Haentjens,A. Buijs,R. Lewis,M. Burzec,C. Ehmer,G. Tesli,R. Krahl,IR,1,10,IR19,"V,1,10,V19","27,2,216",HALF: T:00:00,"End of game, clock 00:00.","V,1,10,V19",NA,00:00,NA,NA,0,0,12,42,27,V,IR,"DOWNS,4,00:21,19","HALF,4,00:00,19",0,0,0:21,DOWNS,4,00:21,IR19,HALF,4,00:00,IR19,NA
